time_s,t_min,T_bulk_mean_C,T_coil_mean_C,DeltaT_C,P_bath_W,P_HX_W,UA_corr_W_per_K
528.568,8.809466666666667,4.694999999999999,-55.11,59.805,276.9330600057507,421.071395703254,7.040738996793813
529.573,8.826216666666665,4.68,-55.36,60.04,278.23068166029134,422.36901735779463,7.034793760123162
530.578,8.842966666666666,4.625,-55.635000000000005,60.260000000000005,279.05251167081923,423.1908473683225,7.02274887766881
531.584,8.859733333333333,4.595000000000001,-55.82,60.415,280.5628629274876,424.70119862499087,7.029731004303416
532.588,8.876466666666666,4.605,-56.055,60.66,279.4093137167375,423.54764941424077,6.98232194880054
533.593,8.893216666666666,4.57,-56.275,60.845,282.80183728072353,426.9401729782268,7.016848927245079
534.598,8.909966666666666,4.5600000000000005,-56.445,61.005,281.5693935031302,425.7077292006335,6.978243245645987
535.603,8.926716666666666,4.5200000000000005,-56.684999999999995,61.205,283.821575214309,427.9599109118123,6.9922377405736835
536.608,8.943466666666666,4.52,-56.93,61.45,283.60884893920564,427.74718463670894,6.960898041280861
537.613,8.960216666666668,4.47,-57.235,61.705,284.7092775965506,428.8476132940539,6.949965372239752
538.617,8.976949999999999,4.505,-57.385000000000005,61.89000000000001,283.8062142152796,427.9445499127829,6.91459928765201
539.623,8.993716666666668,4.5200000000000005,-57.669999999999995,62.19,285.7416351975422,429.8799708950455,6.912364864046399
540.627,9.010449999999999,4.525,-57.95,62.475,284.00405631310093,428.1423920106042,6.853019479961652
541.633,9.027216666666668,4.44,-58.16,62.599999999999994,284.8788477026809,429.0171834001842,6.853309638980579
542.638,9.043966666666668,4.435,-58.315,62.75,288.92179454593236,433.06013024343565,6.901356657265906
543.643,9.060716666666668,4.4,-58.285,62.684999999999995,287.7019651846821,431.8403008821854,6.889053216593849
544.648,9.077466666666668,4.45,-58.11,62.56,284.21524033333833,428.3535760308416,6.847084015838261
545.652,9.0942,4.375,-58.0,62.375,286.57440031970145,430.71273601720475,6.905214204684645
546.658,9.110966666666666,4.415,-57.86,62.275,287.9127502513665,432.0510859488698,6.937793431535445
547.662,9.1277,4.35,-57.775,62.125,285.2732486128038,429.4115843103071,6.9120576951357275
548.668,9.144466666666666,4.335,-57.745,62.08,286.95704879295675,431.09538449046005,6.944191116147874
549.672,9.161200000000001,4.385,-57.99,62.375,285.49821433235473,429.63655002985803,6.887960721921572
550.678,9.177966666666666,4.295,-58.24,62.535000000000004,282.74108080576315,426.87941650326644,6.826247965191755
551.683,9.194716666666666,4.295,-58.6,62.895,279.46689926820994,423.60523496571324,6.7351178148614865
552.687,9.211450000000001,4.305,-58.910000000000004,63.215,275.596151349137,419.7344870466403,6.639792565793567
553.693,9.228216666666667,4.255,-59.230000000000004,63.48500000000001,272.7195878901101,416.8579235876134,6.566242791015411
554.697,9.24495,4.265,-59.540000000000006,63.80500000000001,273.2755384056516,417.4138741031549,6.542024513802287
555.703,9.261716666666667,4.23,-59.795,64.025,269.8023591289939,413.9406948264972,6.465297849691482
556.707,9.27845,4.265,-60.205,64.47,268.59594592749556,412.73428162499886,6.401958765704961
557.713,9.295216666666667,4.235,-60.419999999999995,64.655,264.93711121415726,409.07544691166055,6.327050451034886
558.717,9.31195,4.234999999999999,-60.705,64.94,265.4141547348185,409.5524904323218,6.306629048850043
559.722,9.3287,4.18,-60.935,65.11500000000001,265.7983778668953,409.9367135643986,6.295580335781287
560.728,9.345466666666665,4.2,-61.2,65.4,266.4476580040689,410.5859937015722,6.2780732981891765
561.732,9.3622,4.17,-61.43000000000001,65.60000000000001,268.1979739634283,412.3363096609316,6.285614476538591
562.738,9.378966666666667,4.2,-61.735,65.935,267.2963126629941,411.4346483604974,6.240003766747515
563.742,9.3957,4.16,-61.965,66.125,265.1889576256234,409.3272933231267,6.190204813960328
564.747,9.41245,4.109999999999999,-62.254999999999995,66.365,265.8514502834307,409.989785980934,6.177801340781045
565.752,9.4292,4.119999999999999,-62.519999999999996,66.64,266.99113747160845,411.12947316911175,6.1694098614812685
566.757,9.44595,4.15,-62.78,66.93,271.8292264503449,415.9675621478482,6.214964323141314
567.762,9.4627,4.085,-63.01,67.095,267.83875868717763,411.9770943846809,6.140205594823473
568.767,9.479450000000002,4.08,-63.300000000000004,67.38000000000001,269.4033588957871,413.5416945932904,6.13745465410048
569.773,9.496216666666667,4.109999999999999,-63.519999999999996,67.63,269.00526846813455,413.14360416563784,6.108880735851514
570.777,9.51295,4.029999999999999,-63.815,67.845,270.22517062006665,414.36350631756994,6.107502488283145
571.782,9.5297,4.07,-64.03,68.1,272.8361010531939,416.9744367506972,6.122972639510972
572.787,9.54645,4.06,-64.19,68.25,269.6159009319604,413.7542366294637,6.06233313742804
573.792,9.5632,4.015,-64.035,68.05,272.22674987243334,416.36508556993664,6.118517054664756
574.797,9.57995,4.01,-63.95,67.96000000000001,275.03640809919045,419.17474379669375,6.167962680940167
575.802,9.5967,4.02,-63.77,67.79,273.85678820971907,417.99512390722236,6.166029265484914
576.807,9.61345,3.9650000000000003,-63.57,67.535,275.0226051769228,419.1609408744261,6.206573493365308
577.812,9.6302,3.995,-63.46,67.455,276.7195429047662,420.85787860226947,6.23909092880097
578.817,9.64695,3.965,-63.260000000000005,67.22500000000001,279.7941820015158,423.9325176990191,6.3061735619043375
579.822,9.6637,3.99,-63.2,67.19,277.7006928833187,421.839028580822,6.278300767685995
580.827,9.68045,3.935,-63.395,67.33,277.8722409080802,422.0105766055835,6.267794097810538
581.832,9.6972,3.9099999999999997,-63.745000000000005,67.655,278.17794015593455,422.31627585343784,6.242203471338968
582.837,9.71395,3.9299999999999997,-64.03,67.96000000000001,277.5151288058768,421.6534645033801,6.204435910879636
583.842,9.7307,3.8499999999999996,-64.35000000000001,68.2,277.1166021275291,421.2549378250324,6.176758619135373
584.847,9.747449999999999,3.85,-64.645,68.49499999999999,276.34770655499864,420.48604225250193,6.138930465763954
585.852,9.764199999999999,3.835,-64.905,68.74,271.0709883480441,415.2093240455474,6.040286936944246
586.857,9.780949999999999,3.8450000000000006,-65.21000000000001,69.055,268.44708586528316,412.58542156278645,5.974736392191534
587.862,9.797699999999999,3.8149999999999995,-65.46,69.27499999999999,271.1512259169346,415.2895616144379,5.994796991908163
588.867,9.814449999999999,3.76,-65.77499999999999,69.535,271.69540555236955,415.83374124987284,5.980207683179303
589.872,9.831199999999999,3.8300000000000005,-66.02,69.85,270.5817557944283,414.7200914919316,5.937295511695514
590.877,9.847949999999999,3.785,-66.36,70.145,273.1540363693892,417.2923720668925,5.948996679262849
591.882,9.8647,3.75,-66.55,70.3,272.3584738112629,416.4968095087662,5.92456343540208
592.887,9.88145,3.7600000000000002,-66.81,70.57000000000001,268.20925238869165,412.34758808619495,5.843100298798284
593.892,9.898200000000001,3.7250000000000005,-67.00999999999999,70.73499999999999,271.12609846190963,415.26443415941293,5.870706639703301
594.896,9.914933333333332,3.7450000000000006,-67.25999999999999,71.005,270.0388151639742,414.1771508614775,5.833070218456131
595.902,9.931700000000001,3.71,-67.595,71.30499999999999,269.34996630532913,413.4883020028324,5.798868270147009
596.907,9.948450000000001,3.6799999999999997,-67.785,71.465,270.2775891531889,414.4159248506922,5.79886552649118
597.912,9.965200000000001,3.71,-68.05,71.75999999999999,271.35176542923267,415.49010112673596,5.789995835099443
598.917,9.981950000000001,3.6950000000000003,-68.37,72.065,272.7698740325795,416.9082097300828,5.785169079720847
599.922,9.998700000000001,3.6500000000000004,-68.57,72.22,275.1431194668724,419.2814551643757,5.805614167327274
600.927,10.01545,3.6350000000000002,-68.8,72.435,274.6265020643529,418.7648377618562,5.781249917330796
601.931,10.032183333333334,3.66,-69.05,72.71,275.3559248917233,419.4942605892266,5.769416319477743
602.937,10.04895,3.625,-69.275,72.9,272.54592781766706,416.68426351517036,5.715833518726616
603.941,10.065683333333334,3.5950000000000006,-69.34,72.935,271.6042356921222,415.7425713896255,5.700179219711051
604.947,10.08245,3.6399999999999997,-69.28,72.92,273.16872267299874,417.30705837050203,5.722806615064482
605.952,10.0992,3.59,-69.08,72.67,269.7745797520267,413.91291544953,5.6957880204971785
606.957,10.11595,3.6,-69.02000000000001,72.62,271.6439402176492,415.78227591515247,5.72545133455181
607.962,10.1327,3.62,-68.78999999999999,72.41,271.1006698398332,415.2390055373365,5.7345533149749555
608.966,10.149433333333333,3.5900000000000003,-68.675,72.265,271.1406264425591,415.2789621400624,5.746612635993391
609.972,10.1662,3.5249999999999995,-68.505,72.03,269.6428326869691,413.7811683844724,5.744567102380569
610.976,10.182933333333333,3.5250000000000004,-68.55,72.075,270.45156313426287,414.58989883176616,5.752201163118504
611.982,10.1997,3.495,-68.755,72.25,271.8700489968332,416.0083846943365,5.757901518260713
612.986,10.216433333333333,3.47,-69.10499999999999,72.57499999999999,270.2653164127203,414.4036521102236,5.710005540616241
613.992,10.2332,3.505,-69.415,72.92,269.13858884944005,413.27692454694335,5.667538734873057
614.996,10.249933333333333,3.5050000000000003,-69.77,73.27499999999999,272.9828439440416,417.12117964154487,5.692544246216921
616.001,10.266683333333333,3.4400000000000004,-70.045,73.485,273.6986350453945,417.8369707428978,5.686017156465915
617.007,10.283449999999998,3.4400000000000004,-70.39500000000001,73.83500000000001,274.9181153523786,419.0564510498819,5.675580023699896
618.011,10.300183333333333,3.415,-70.65,74.06500000000001,275.4225558819027,419.560891579406,5.664765970153324
619.017,10.31695,3.4049999999999994,-70.97,74.375,274.6270734403989,418.76540913790217,5.630459282526416
620.021,10.333683333333333,3.38,-71.23,74.61,275.89950341014054,420.03783910764383,5.629779374180992
621.027,10.35045,3.3350000000000004,-71.49,74.82499999999999,276.4560856874422,420.5944213849455,5.621041381689884
622.031,10.367183333333333,3.3449999999999998,-71.75,75.095,275.0498932211509,419.1882289186542,5.582105718338827
623.036,10.383933333333333,3.335,-72.055,75.39,276.229447708989,420.3677834064923,5.575909051684472
624.041,10.400683333333335,3.315,-72.355,75.67,279.3841057609161,423.5224414584194,5.5969663203174225
625.046,10.417433333333333,3.3200000000000003,-72.64,75.96000000000001,281.41281626883534,425.55115196633864,5.602305844738528
626.052,10.4342,3.3150000000000004,-72.9,76.215,283.4804545357577,427.618790233261,5.610690680748684
627.056,10.450933333333333,3.2699999999999996,-73.17999999999999,76.44999999999999,285.68153914208347,429.81987483958676,5.622235118895838
628.062,10.4677,3.3050000000000006,-73.445,76.75,286.72846112838033,430.8667968258836,5.6138996329105355
629.066,10.484433333333333,3.2699999999999996,-73.715,76.985,285.7338689710419,429.8722046685452,5.583843666539523
630.071,10.501183333333334,3.285,-73.955,77.24,282.817147643268,426.9554833407713,5.527647376239919
631.076,10.517933333333334,3.2649999999999997,-74.25,77.515,278.78611637266755,422.92445207017084,5.456033697609119
632.081,10.534683333333334,3.255,-74.51,77.765,274.2264127521337,418.364748449637,5.379859171216318
633.086,10.551433333333334,3.2199999999999998,-74.63,77.85,275.4587766048704,419.5971123023737,5.389815186928372
634.091,10.568183333333334,3.24,-74.595,77.835,275.61819982078816,419.75653551829146,5.392902107256266
635.097,10.58495,3.195,-74.5,77.695,275.04771218024786,419.18604787775115,5.395277017539754
636.101,10.601683333333334,3.205,-74.28999999999999,77.49499999999999,275.3131769816921,419.4515126791954,5.412626784685405
637.106,10.618433333333334,3.1300000000000003,-74.08,77.21,276.8636632015559,421.0019988990592,5.452687461456537
638.111,10.635183333333334,3.145,-73.92500000000001,77.07000000000001,276.5590261149818,420.6973618124851,5.458639701731998
639.116,10.651933333333334,3.145,-73.725,76.86999999999999,277.4872420967089,421.6255777942122,5.484917104126606
640.121,10.668683333333332,3.1099999999999994,-73.66,76.77,278.51992536384864,422.65826106135194,5.505513365394711
641.126,10.685433333333332,3.1400000000000006,-73.83,76.97,279.6469736229238,423.7853093204271,5.505850452389595
642.131,10.702183333333332,3.1100000000000003,-74.06,77.17,279.421068573847,423.5594042713503,5.488653677223666
643.136,10.718933333333332,3.0649999999999995,-74.355,77.42,279.38156935432426,423.51990505182755,5.470419853420661
644.142,10.735700000000001,3.085,-74.63,77.71499999999999,281.38252554345985,425.52086124096314,5.47540193322992
645.146,10.752433333333332,3.0600000000000005,-74.87,77.93,285.3595208085234,429.4978565060267,5.511328840061936
646.151,10.769183333333332,3.015,-75.175,78.19,285.6116253018152,429.7499609993185,5.496226640226609
647.156,10.785933333333332,2.98,-75.51,78.49000000000001,289.6018974649684,433.74023316247167,5.526057245030852
648.161,10.802683333333333,2.9850000000000003,-75.735,78.72,291.5905253108943,435.7288610083976,5.535173539232693
649.166,10.819433333333334,2.9850000000000003,-76.035,79.02,291.00570333411963,435.1440390316229,5.506758276785915
650.171,10.836183333333334,2.9300000000000006,-76.3,79.23,292.68944854168495,436.82778423918825,5.513413911891812
651.176,10.852933333333334,2.9849999999999994,-76.555,79.54,291.8271824702575,435.9655181677608,5.481085217095308
652.181,10.869683333333334,2.9799999999999995,-76.825,79.805,291.9599402302847,436.098275927788,5.464548285543361
653.187,10.88645,2.95,-77.215,80.165,290.6875674385432,434.8259031360465,5.424136507653546
654.191,10.903183333333335,2.96,-77.405,80.365,290.3431009189203,434.4814366164236,5.406351479081984
655.196,10.919933333333335,2.9,-77.685,80.58500000000001,288.26211778663225,432.40045348413554,5.365768486494205
656.201,10.936683333333333,2.8899999999999997,-78.025,80.915,288.0634709570632,432.2018066545665,5.341429977810869
657.206,10.953433333333333,2.9050000000000002,-78.25,81.155,287.2948012615074,431.4331369590107,5.316162121360492
658.211,10.970183333333333,2.8899999999999997,-78.505,81.395,284.2187812511163,428.3571169486196,5.262695705493208
659.216,10.986933333333333,2.8050000000000006,-78.825,81.63000000000001,281.581007600224,425.7193432977273,5.215231450419298
660.221,11.003683333333333,2.8049999999999997,-79.055,81.86000000000001,282.0848907278014,426.2232264253047,5.206733770160086
661.226,11.020433333333333,2.8200000000000003,-79.325,82.14500000000001,282.7610875919484,426.8994232894517,5.196900886109339
662.232,11.0372,2.79,-79.505,82.295,282.03215742936084,426.17049312686413,5.178570911074356
663.236,11.053933333333333,2.785,-79.785,82.57,282.01905307718744,426.15738877469073,5.161164936111066
664.241,11.070683333333333,2.79,-79.775,82.56500000000001,278.83776952267317,422.97610522017646,5.122946832437187
665.246,11.087433333333333,2.785,-79.57000000000001,82.355,277.2214866399292,421.3598223374325,5.116384218777639
666.251,11.104183333333333,2.7700000000000005,-79.425,82.195,276.9299652822884,421.0683009797917,5.122797019037553
667.256,11.120933333333333,2.7,-79.295,81.995,274.9806838485852,419.1190195460885,5.111519233442142
668.261,11.137683333333333,2.745,-79.05,81.795,270.8051245915775,414.9434602890808,5.072968522392332
669.266,11.154433333333333,2.675,-78.845,81.52,269.86402384753757,414.00235954504086,5.078537285881267
670.271,11.171183333333333,2.6750000000000003,-78.76,81.435,268.3661766654936,412.5045123629969,5.065444985116926
671.277,11.18795,2.6949999999999994,-78.89,81.585,269.8509189721542,413.9892546696575,5.074330510138598
672.281,11.204683333333332,2.6750000000000003,-79.05,81.725,271.1905659445984,415.3289016421017,5.082029998679739
673.286,11.221433333333332,2.655,-79.31,81.965,274.2129921923771,418.3513278898804,5.104024008904781
674.291,11.238183333333334,2.6449999999999996,-79.57,82.21499999999999,272.0663508353572,416.2046865328605,5.062393559969112
675.296,11.254933333333334,2.625,-79.935,82.56,270.0249004415044,414.1632361390077,5.0165120656372055
676.301,11.271683333333334,2.6,-80.15,82.75,266.35220470768485,410.49054040518814,4.960610760183543
677.306,11.288433333333334,2.61,-80.475,83.085,262.5609306428434,406.6992663403467,4.894978231213176
678.311,11.305183333333334,2.5849999999999995,-80.715,83.3,261.6329701794148,405.7713058769181,4.871204152183891
679.316,11.321933333333334,2.545,-81.00999999999999,83.55499999999999,261.51436316263465,405.65269886013795,4.85491830363399
680.321,11.338683333333334,2.6,-81.375,83.975,257.7097811691749,401.8481168666782,4.785330358638621
681.326,11.355433333333334,2.555,-81.575,84.13000000000001,255.56293961828283,399.7012753157861,4.750995784093499
682.331,11.372183333333334,2.55,-81.885,84.435,256.9414793623951,401.0798150598984,4.750160656835416
683.336,11.388933333333334,2.505,-82.11,84.615,254.5561255924973,398.6944612900006,4.711865050995694
684.341,11.405683333333334,2.5,-82.42999999999999,84.92999999999999,253.13757226619595,397.27590796369924,4.6776864236865565
685.346,11.422433333333334,2.495,-82.75,85.245,252.91130884176007,397.04964453926334,4.65774701788097
686.351,11.439183333333334,2.4899999999999998,-82.99000000000001,85.48,252.68651721080022,396.8248529083035,4.642312270803737
687.355,11.455916666666667,2.4650000000000003,-83.245,85.71000000000001,252.39469595108497,396.53303164858823,4.626450025068116
688.361,11.472683333333332,2.46,-83.595,86.05499999999999,250.2212225173045,394.3595582148078,4.58264549665688
689.366,11.489433333333332,2.44,-83.83500000000001,86.275,243.89774934501327,388.03608504251656,4.497665430802858
690.371,11.506183333333333,2.475,-84.125,86.6,246.89407573537963,391.0324114328829,4.515385813312736
691.376,11.522933333333333,2.4400000000000004,-84.345,86.785,243.3411423304968,387.47947802800013,4.464820856461372
692.381,11.539683333333333,2.4599999999999995,-84.41499999999999,86.87499999999999,245.19743890551513,389.3357746030184,4.48156287312827
693.386,11.556433333333333,2.38,-84.265,86.645,246.50952210546743,390.64785780297075,4.508602432950208
694.39,11.573166666666667,2.3550000000000004,-84.155,86.51,244.26899491751848,388.4073306150218,4.489739112415002
695.396,11.589933333333333,2.3550000000000004,-84.025,86.38000000000001,243.8186282149724,387.95696391247566,4.491282286553318
696.4,11.606666666666666,2.36,-83.735,86.095,240.74277194750056,384.88110764500385,4.470423458330958
697.406,11.623433333333333,2.3349999999999995,-83.49,85.82499999999999,240.1333026077112,384.2716383052145,4.477385823538765
698.411,11.640183333333333,2.3649999999999998,-83.31,85.675,238.979595950655,383.11793164815833,4.471758758659567
699.416,11.656933333333335,2.33,-83.545,85.875,242.32035796665883,386.4586936641621,4.500246796671465
700.421,11.673683333333335,2.315,-83.705,86.02,241.47152632047263,385.60986201797596,4.48279309483813
701.425,11.690416666666666,2.2849999999999997,-84.00999999999999,86.29499999999999,241.25968440437202,385.3980201018753,4.46605272729446
702.431,11.707183333333335,2.305,-84.27499999999999,86.58,242.9301683532271,387.0685040507304,4.470645692431629
703.435,11.723916666666666,2.2649999999999997,-84.54,86.805,241.04799199693366,385.18632769443695,4.437374894239237
704.441,11.740683333333333,2.265,-84.755,87.02,239.17905666124818,383.3173923587515,4.404934410006337
705.445,11.757416666666668,2.305,-85.1,87.405,236.22233482251036,380.3606705200136,4.3517037986386775
706.451,11.774183333333333,2.25,-85.34,87.59,236.96479565806908,381.1031313555724,4.350989055321068
707.456,11.790933333333333,2.235,-85.675,87.91,237.23001004102397,381.3683457385273,4.338167964264899
708.46,11.807666666666668,2.215,-85.94,88.155,239.6293998213861,383.76773551888937,4.353329198784974
709.466,11.824433333333333,2.1849999999999996,-86.16,88.345,236.73962943993277,380.87796513743604,4.311256609173536
710.47,11.841166666666668,2.195,-86.53999999999999,88.73499999999999,238.1455027243179,382.2838384218212,4.3081516698238715
711.476,11.857933333333333,2.2550000000000003,-86.805,89.06,236.09081304027328,380.22914873777654,4.269359406442584
712.48,11.874666666666666,2.145,-87.13,89.27499999999999,236.8596333375277,380.997969035031,4.267689375917458
713.486,11.891433333333334,2.1849999999999996,-87.36,89.545,234.97721715588506,379.11555285338835,4.233799238967986
714.49,11.908166666666666,2.1400000000000006,-87.745,89.885,233.12057747479602,377.25891317229934,4.197128699697384
715.496,11.924933333333334,2.1250000000000004,-88.05,90.175,232.13956073629947,376.27789643380277,4.172751831813726
716.5,11.941666666666666,2.1400000000000006,-88.275,90.415,230.33661718737616,374.4749528848795,4.1417348104283525
717.505,11.958416666666666,2.105,-88.42,90.525,232.04724948207982,376.1855851795831,4.155598842083215
718.511,11.975183333333332,2.145,-88.375,90.52,233.91619025616657,378.0545259536699,4.17647509891372
719.515,11.991916666666667,2.09,-88.235,90.325,232.36575301780363,376.5040887153069,4.1683264734603585
720.521,12.008683333333332,2.0949999999999998,-87.97500000000001,90.07000000000001,233.66465722925767,377.80299292676096,4.194548605826146
721.525,12.025416666666667,2.0199999999999996,-87.74,89.75999999999999,232.6570001264709,376.7953358239742,4.19780899982146
722.531,12.042183333333332,2.0549999999999997,-87.535,89.59,230.8539320551463,374.9922677526496,4.1856487080327
723.535,12.058916666666667,2.045,-87.46000000000001,89.50500000000001,229.23642104403018,373.3747567415335,4.17155194393088
724.54,12.075666666666667,2.0299999999999994,-87.535,89.565,229.0247399580109,373.1630756555142,4.166393967012943
725.545,12.092416666666667,2.0100000000000002,-87.76,89.77000000000001,227.79164084070547,371.92997653820873,4.143143327817853
726.55,12.109166666666665,2.0300000000000002,-88.065,90.095,229.95276639017993,374.0911020876832,4.152184939094103
727.556,12.125933333333334,2.0300000000000002,-88.285,90.315,228.1098317714376,372.2481674689409,4.121664922426406
728.56,12.142666666666665,1.9900000000000002,-88.59,90.58,223.7362675785837,367.874603276087,4.061322623935604
729.565,12.159416666666667,1.98,-88.865,90.845,219.54694424713293,363.68527994463625,4.0033604485071965
730.57,12.176166666666667,1.9249999999999998,-89.155,91.08,216.53813174034207,360.67646743784536,3.959996348680779
731.575,12.192916666666667,1.9949999999999997,-89.325,91.32000000000001,212.94587658627816,357.0842122837814,3.910251996099227
732.58,12.209666666666667,1.9249999999999994,-89.63499999999999,91.55999999999999,212.0837499179234,356.2220856154267,3.890586343549877
733.585,12.226416666666667,1.9650000000000003,-89.9,91.86500000000001,210.91736079493407,355.0556964924374,3.8649724758334223
734.59,12.243166666666667,1.9150000000000005,-90.14,92.055,203.6791624659941,347.81749816349736,3.7783661741730197
735.595,12.259916666666667,1.9000000000000004,-90.365,92.265,204.1306145243711,348.26895022187443,3.7746594073795525
736.601,12.276683333333333,1.9100000000000006,-90.695,92.60499999999999,200.6835639890971,344.82189968660043,3.723577557222617
737.605,12.293416666666667,1.8500000000000005,-90.975,92.82499999999999,201.34698816187827,345.48532385938154,3.721899529861369
738.61,12.310166666666667,1.92,-91.215,93.135,200.20639696133077,344.34473265883406,3.697264537057326
739.615,12.326916666666667,1.8650000000000002,-91.545,93.41,196.9990203451293,341.13735604263263,3.652043207821782
740.62,12.343666666666667,1.8399999999999999,-91.755,93.595,195.315457886704,339.4537935842073,3.6268368351322966
741.625,12.360416666666667,1.8699999999999997,-92.065,93.935,192.10699633703626,336.24533203453956,3.579553223341029
742.63,12.377166666666666,1.8250000000000002,-92.35499999999999,94.17999999999999,192.09371691224948,336.23205260975277,3.5701003674851646
743.635,12.393916666666666,1.8099999999999996,-92.625,94.435,191.12550004199164,335.26383573949494,3.5502073991580976
744.64,12.410666666666666,1.8350000000000004,-92.91499999999999,94.74999999999999,194.33396351405779,338.4722992115611,3.5722670101484026
745.645,12.427416666666666,1.8250000000000002,-93.155,94.98,194.876840059695,339.01517575719834,3.5693322358096267
746.65,12.444166666666666,1.81,-93.255,95.065,190.71497609870224,334.8533117962055,3.5223616661884556
747.655,12.460916666666666,1.7849999999999997,-93.205,94.99,189.36271118944697,333.50104688695023,3.5109069047999815
748.66,12.477666666666666,1.7449999999999997,-93.035,94.78,189.57522802004914,333.71356371755246,3.5209280831140797
749.665,12.494416666666666,1.7899999999999996,-92.83500000000001,94.62500000000001,188.02410353526608,332.1624392327694,3.510303188721472
750.669,12.511149999999999,1.7700000000000005,-92.57,94.33999999999999,185.2662203841691,329.40455608167235,3.491674327768416
751.675,12.527916666666666,1.8000000000000003,-92.32,94.11999999999999,181.70076398132412,325.83909967882744,3.461953885240411
752.679,12.544649999999999,1.775,-92.015,93.79,180.9449778197628,325.0833135172661,3.4660764848839545
753.685,12.561416666666666,1.7850000000000001,-92.02000000000001,93.805,183.00000582197515,327.13834151947844,3.4874296841264156
754.69,12.578166666666668,1.75,-92.11500000000001,93.86500000000001,178.6119874130208,322.7503231105241,3.438452278384106
755.695,12.594916666666668,1.7250000000000005,-92.325,94.05,178.51951471803056,322.65785041553386,3.430705480228962
756.7,12.611666666666668,1.745,-92.57,94.315,177.02135776028223,321.1596934577855,3.4051815030248163
757.704,12.6284,1.7049999999999996,-92.88499999999999,94.58999999999999,177.3662856384096,321.50462133591293,3.398928230636568
758.71,12.645166666666666,1.71,-92.995,94.705,176.09398282291488,320.2323185204182,3.3813665436927107
759.714,12.661900000000001,1.665,-93.27000000000001,94.93500000000002,174.11803652686407,318.2563722243674,3.352360796591008
760.72,12.678666666666667,1.6899999999999995,-93.525,95.215,177.10083887365815,321.23917457116147,3.373829486647707
761.724,12.695400000000001,1.6899999999999995,-93.725,95.41499999999999,174.83374220695802,318.97207790446134,3.3429972006965505
762.73,12.712166666666667,1.6799999999999997,-94.08500000000001,95.76500000000001,173.58788127326355,317.7262169707668,3.3177697172324625
763.735,12.728916666666667,1.6450000000000005,-94.345,95.99,174.64801678779367,318.78635248529696,3.3210371130877903
764.74,12.745666666666667,1.6249999999999996,-94.575,96.2,171.14862996329458,315.2869656607979,3.2774112854552793
765.745,12.762416666666667,1.6150000000000002,-94.81,96.425,171.74528690979827,315.88362260730156,3.275951491908754
766.749,12.77915,1.6,-95.12,96.72,172.28890261907898,316.42723831658225,3.271580214191297
767.755,12.795916666666667,1.5899999999999999,-95.37,96.96000000000001,170.6717689999036,314.8101046974069,3.2468038850805168
768.759,12.81265,1.6600000000000006,-95.63,97.28999999999999,173.03101291242635,317.16934860992967,3.260040585979337
769.765,12.829416666666667,1.6099999999999999,-95.895,97.505,173.37573177373267,317.514067471236,3.256387543933501
770.769,12.84615,1.585,-96.13,97.71499999999999,173.89224478494413,318.0305804824474,3.2546751315811027
771.775,12.862916666666667,1.5749999999999997,-96.53,98.105,175.57578778501656,319.7141234825199,3.2588973394069605
772.78,12.879666666666667,1.5749999999999997,-96.73500000000001,98.31000000000002,175.1118566275607,319.250192325064,3.247382690723873
773.784,12.8964,1.6100000000000003,-97.03,98.64,176.57054887557123,320.70888457307456,3.2513066157043244
774.79,12.913166666666665,1.5550000000000002,-97.18,98.73500000000001,175.41728474516782,319.5556204426711,3.236497902898375
775.794,12.9299,1.5450000000000004,-97.25,98.795,175.4972797248512,319.6356154223545,3.2353420256324155
776.8,12.946666666666665,1.565,-97.125,98.69,175.8684290673624,320.0067647648657,3.2425449869780696
777.804,12.9634,1.545,-96.9,98.44500000000001,171.86444474210757,316.0027804396109,3.209942408853785
778.81,12.980166666666666,1.5099999999999998,-96.625,98.135,171.37393057560868,315.512266273112,3.2150839789383197
779.814,12.9969,1.5100000000000002,-96.405,97.915,171.00270759045932,315.1410432879626,3.218516501945183
780.819,13.01365,1.5350000000000001,-96.215,97.75,170.45964149589258,314.5979771933959,3.21839362857694
781.825,13.030416666666667,1.5199999999999996,-96.095,97.615,170.9632855232888,315.1016212207921,3.2280041102370753
782.829,13.047149999999998,1.4800000000000004,-96.155,97.635,172.52795469454435,316.66629039204764,3.2433685706155337
783.835,13.063916666666668,1.4799999999999995,-96.34,97.82000000000001,171.6131788091123,315.7515145066156,3.2278829943428295
784.839,13.08065,1.5,-96.555,98.055,169.6781357080261,313.8164714055294,3.200412741884956
785.845,13.097416666666668,1.4700000000000002,-96.74000000000001,98.21000000000001,169.6647587295975,313.8030944271008,3.195225480369624
786.849,13.11415,1.5,-97.02000000000001,98.52000000000001,170.10155257553149,314.2398882730348,3.189605037282123
787.854,13.1309,1.46,-97.27,98.72999999999999,170.77743450542596,314.91577020292925,3.18966646614939
788.859,13.14765,1.4600000000000004,-97.53,98.99,172.30166952757116,316.44000522507446,3.1966865867771945
789.864,13.1644,1.455,-97.81,99.265,174.6616112451839,318.7999469426872,3.2116047644455468
790.87,13.181166666666666,1.38,-98.105,99.485,179.00933406698192,323.1476697644852,3.2482049531535933
791.874,13.1979,1.4099999999999997,-98.29,99.7,177.47187976811668,321.61021546561994,3.2257794931356063
