time_s,temp0_C,U1_bottom_C,U2_coilTop_C,U3_top_C,U4_coilMid_C,temp5_C,temp6_C,temp7_C,temp8_C,temp9_C,valve,mode,t_min,T_bulk_mean_C,T_coil_mean_C,DeltaT_C,Strat_top_minus_bottom_C,dTbulk_dt_C_per_s,P_bath_W,P_HX_W,UA_corr_W_per_K
192.93,,7.16,-39.34,10.39,2.62,,,,,,1,O,3.2155,8.775,-18.360000000000003,27.135000000000005,3.2300000000000004,-0.009414257809490723,190.38453568133093,334.5228713788342,12.328095499496376
193.935,,7.1,-39.62,10.5,2.61,,,,,,1,O,3.23225,8.8,-18.505,27.305,3.4000000000000004,-0.00918087437051021,185.664822394828,329.8031580923313,12.07848958404436
194.939,,7.12,-39.91,10.48,2.57,,,,,,1,O,3.2489833333333333,8.8,-18.669999999999998,27.47,3.3600000000000003,-0.00892126609324686,180.4147642037313,324.5530999012346,11.814819799826523
195.945,,7.1,-40.16,10.35,2.62,,,,,,1,O,3.2657499999999997,8.725,-18.77,27.494999999999997,3.25,-0.008782951421013459,177.61762658715523,321.7559622846585,11.702344509352919
196.95,,7.02,-40.44,10.43,2.61,,,,,,1,O,3.2824999999999998,8.725,-18.915,27.64,3.41,-0.008872737194289885,179.43336428012438,323.57169997762765,11.706646164168873
197.954,,6.98,-40.72,10.44,2.59,,,,,,1,O,3.2992333333333335,8.71,-19.064999999999998,27.775,3.459999999999999,-0.008809832012697218,178.16123279277588,322.29956849027917,11.603944860136064
198.96,,7.05,-40.87,10.55,2.7,,,,,,1,O,3.3160000000000003,8.8,-19.084999999999997,27.884999999999998,3.500000000000001,-0.008739027449130082,176.7293521037577,320.867687801261,11.506820433970272
199.964,,6.96,-41.1,10.39,2.73,,,,,,1,O,3.332733333333333,8.675,-19.185000000000002,27.860000000000003,3.4300000000000006,-0.008686599530016579,175.6691022955253,319.8074379930286,11.479089662348477
200.969,,7.02,-41.3,10.39,2.72,,,,,,1,O,3.349483333333333,8.705,-19.29,27.994999999999997,3.370000000000001,-0.00880002094436626,177.96282355791888,322.1011592554222,11.505667414017584
201.974,,6.94,-41.48,10.44,2.68,,,,,,1,O,3.366233333333333,8.69,-19.4,28.089999999999996,3.499999999999999,-0.008642017641902831,174.76752277220098,318.9058584697043,11.353003149508876
202.979,,6.98,-41.68,10.41,2.77,,,,,,1,O,3.3829833333333337,8.695,-19.455,28.15,3.4299999999999997,-0.008641364310270674,174.75431044660388,318.8926461441072,11.328335564621925
203.984,,6.98,-41.84,10.39,2.78,,,,,,1,O,3.3997333333333333,8.685,-19.53,28.215000000000003,3.41,-0.008556141605159176,173.03085168113404,317.16918737863733,11.241154966458879
204.989,,6.97,-42.13,10.46,2.87,,,,,,1,O,3.4164833333333333,8.715,-19.630000000000003,28.345000000000002,3.490000000000001,-0.008606612174315076,174.0515180011738,318.1898536986771,11.225607821438599
205.993,,6.88,-42.48,10.48,2.79,,,,,,1,O,3.4332166666666666,8.68,-19.845,28.525,3.6000000000000005,-0.008514825568467856,172.1953174711255,316.33365316862876,11.089698621161395
206.999,,6.91,-43.27,10.41,2.76,,,,,,1,O,3.4499833333333334,8.66,-20.255000000000003,28.915000000000003,3.5,-0.0085187689614619,172.27506470764402,316.4134004051473,10.942880871697986
208.004,,6.91,-44.33,10.44,2.74,,,,,,1,O,3.466733333333333,8.675,-20.794999999999998,29.47,3.5299999999999994,-0.008496465549382892,171.82402280517024,315.9623585026735,10.721491635652308
209.008,,6.81,-45.42,10.45,2.73,,,,,,1,O,3.4834666666666667,8.629999999999999,-21.345000000000002,29.975,3.6399999999999997,-0.00853648041627515,172.6332434583324,316.7715791558357,10.567859187851065
210.014,,6.85,-46.59,10.38,2.74,,,,,,1,O,3.5002333333333335,8.615,-21.925,30.54,3.530000000000001,-0.00855352285865707,172.97789277062196,317.11622846812526,10.383635509761797
211.018,,6.8,-47.53,10.41,2.74,,,,,,1,O,3.516966666666667,8.605,-22.395,31.0,3.6100000000000003,-0.008841948665249183,178.81072785733426,322.94906355483755,10.417711727575405
212.023,,6.88,-48.06,10.44,2.76,,,,,,1,O,3.5337166666666664,8.66,-22.650000000000002,31.310000000000002,3.5599999999999996,-0.009073367248845792,183.49070587340847,327.6290415709118,10.464038376586132
213.028,,6.81,-48.56,10.43,2.74,,,,,,1,O,3.5504666666666664,8.62,-22.91,31.53,3.62,-0.009274576160546737,187.55975369473668,331.69808939224,10.52007895313162
214.033,,6.79,-48.75,10.41,2.74,,,,,,1,O,3.5672166666666665,8.6,-23.005,31.604999999999997,3.62,-0.009444364761934798,190.99338858060747,335.13172427811077,10.60375650302518
215.037,,6.74,-48.86,10.38,2.78,,,,,,1,O,3.58395,8.56,-23.04,31.6,3.6400000000000006,-0.0094659975506146,191.4308684660791,335.5692041635824,10.619278612771595
216.043,,6.79,-49.09,10.44,2.79,,,,,,1,O,3.6007166666666666,8.615,-23.150000000000002,31.765,3.6499999999999995,-0.009580056226066523,193.73747705974333,337.87581275724665,10.63673265409245
217.048,,6.73,-49.27,10.48,2.81,,,,,,1,O,3.6174666666666666,8.605,-23.23,31.835,3.75,-0.009707221902554042,196.30914853535043,340.44748423285375,10.694125466714425
218.053,,6.68,-49.27,10.48,2.8,,,,,,1,O,3.6342166666666667,8.58,-23.235000000000003,31.815000000000005,3.8000000000000007,-0.00984098637340569,199.0142674293833,343.15260312688656,10.78587468574215
219.058,,6.7,-49.48,10.41,2.84,,,,,,1,O,3.6509666666666667,8.555,-23.32,31.875,3.71,-0.009973382471279879,201.69171371669304,345.8300494141963,10.849570177700276
220.062,,6.71,-49.45,10.43,2.8,,,,,,1,O,3.6677000000000004,8.57,-23.325000000000003,31.895000000000003,3.7199999999999998,-0.010140544305378373,205.07222748766688,349.21056318517014,10.948755704190942
221.068,,6.7,-49.59,10.39,2.83,,,,,,1,O,3.684466666666667,8.545,-23.380000000000003,31.925000000000004,3.6900000000000004,-0.010369329997545328,209.6989605403592,353.83729623786246,11.083392207920514
222.072,,6.64,-49.76,10.41,2.84,,,,,,1,O,3.7012,8.525,-23.46,31.985,3.7700000000000005,-0.010312947980624656,208.55874701217243,352.6970827096757,11.026952718764287
223.077,,6.6,-49.84,10.39,2.84,,,,,,1,O,3.71795,8.495000000000001,-23.5,31.995,3.790000000000001,-0.010634835725522656,215.0682828772447,359.206618574748,11.226961043123863
224.082,,6.63,-49.91,10.5,2.94,,,,,,1,O,3.7346999999999997,8.565,-23.485,32.05,3.87,-0.010722003096678789,216.83106862413518,360.9694043216385,11.262695922672028
225.087,,6.53,-50.09,10.48,2.95,,,,,,1,O,3.7514499999999997,8.505,-23.57,32.075,3.95,-0.010782320689910403,218.05087131205812,362.1892070095614,11.291947217757174
226.092,,6.57,-50.29,10.41,2.96,,,,,,1,O,3.7682,8.49,-23.665,32.155,3.84,-0.010974395175061975,221.93519362527837,366.07352932278167,11.384653376544291
227.097,,6.53,-50.87,10.41,2.98,,,,,,1,O,3.7849500000000003,8.47,-23.945,32.415,3.88,-0.01110287632751409,224.5334679713175,368.67180366882076,11.37349386607499
228.102,,6.53,-51.77,10.45,2.98,,,,,,1,O,3.8017,8.49,-24.395000000000003,32.885000000000005,3.919999999999999,-0.01110745516489444,224.62606579966032,368.7644014971636,11.213757077608744
229.107,,6.51,-52.9,10.44,2.96,,,,,,1,O,3.81845,8.475,-24.97,33.445,3.9299999999999997,-0.011078009874098693,224.0305936838979,368.1689293814012,11.008190443456456
230.112,,6.45,-54.05,10.41,3.04,,,,,,1,O,3.8352,8.43,-25.505,33.935,3.96,-0.01119336262978552,226.36337246215263,370.5017081596559,10.91798167554607
231.116,,6.49,-54.92,10.41,3.02,,,,,,1,O,3.8519333333333337,8.45,-25.95,34.4,3.92,-0.011243187017558361,227.37097105608277,371.5093067535861,10.799689149813549
232.122,,6.45,-55.49,10.41,3.02,,,,,,1,O,3.8687,8.43,-26.235,34.665,3.96,-0.011289110001882317,228.29967156806615,372.43800726556947,10.74392059038135
233.126,,6.36,-55.73,10.41,3.04,,,,,,1,O,3.8854333333333333,8.385,-26.345,34.73,4.05,-0.011350683635743972,229.54487516565038,373.6832108631537,10.759666307605924
234.131,,6.3,-55.99,10.39,3.06,,,,,,1,O,3.9021833333333333,8.345,-26.465,34.81,4.090000000000001,-0.011529011840354991,233.15120644749902,377.2895421450023,10.838538987216383
235.137,,6.38,-56.06,10.34,3.09,,,,,,1,O,3.91895,8.36,-26.485,34.845,3.96,-0.01137759528957138,230.08910954100205,374.2274452385053,10.739774579954235
236.141,,6.3,-56.18,10.35,3.2,,,,,,1,O,3.935683333333333,8.325,-26.49,34.815,4.05,-0.011411035684329114,230.76537464418772,374.903710341691,10.768453549955222
237.146,,6.31,-56.18,10.45,3.04,,,,,,1,O,3.952433333333333,8.379999999999999,-26.57,34.95,4.14,-0.011539524035726991,233.36379457450698,377.5021302720103,10.801205444120464
238.151,,6.31,-56.27,10.39,3.16,,,,,,1,O,3.9691833333333335,8.35,-26.555,34.905,4.080000000000001,-0.01169164795757712,236.44019664608214,380.57853234358544,10.903266934352827
239.156,,6.23,-56.24,10.37,3.15,,,,,,1,O,3.9859333333333336,8.3,-26.545,34.845,4.139999999999999,-0.011616250716502923,234.91543823983864,379.05377393734193,10.878283080423072
240.16,,6.2,-56.3,10.35,3.22,,,,,,1,O,4.002666666666666,8.275,-26.54,34.815,4.1499999999999995,-0.011545471025315609,233.4840605449576,377.6223962424609,10.846543048756597
241.166,,6.25,-56.46,10.41,3.23,,,,,,1,O,4.019433333333334,8.33,-26.615000000000002,34.945,4.16,-0.011639193207446679,235.37940423419423,379.5177399316975,10.860430388659251
242.17,,6.19,-56.46,10.41,3.2,,,,,,1,O,4.0361666666666665,8.3,-26.63,34.93,4.22,-0.011821407537472801,239.0643246303125,383.2026603278158,10.97058861516793
243.176,,6.16,-56.55,10.39,3.21,,,,,,1,O,4.052933333333333,8.275,-26.669999999999998,34.945,4.23,-0.01189879304114792,240.6292916711344,384.7676273686377,11.010663252786886
244.18,,6.13,-56.53,10.39,3.21,,,,,,1,O,4.0696666666666665,8.26,-26.66,34.92,4.260000000000001,-0.011816149912508933,238.9579996806682,383.0963353781715,10.97068543465554
245.185,,6.06,-56.63,10.41,3.32,,,,,,1,O,4.086416666666667,8.235,-26.655,34.89,4.3500000000000005,-0.011915158322710402,240.9602467601725,385.0985824576758,11.03750594604975
246.191,,6.12,-56.63,10.41,3.3,,,,,,1,O,4.103183333333333,8.265,-26.665000000000003,34.93000000000001,4.29,-0.012119018454518115,245.08291020571988,389.2212459032232,11.142892811429233
247.195,,6.1,-56.85,10.44,3.26,,,,,,1,O,4.119916666666667,8.27,-26.795,35.065,4.34,-0.012039707225622084,243.47899922375544,387.6173349212587,11.05425167321428
248.2,,6.01,-57.48,10.39,3.3,,,,,,1,O,4.136666666666667,8.2,-27.09,35.29,4.380000000000001,-0.012045611774985119,243.5984069255241,387.7367426230274,10.987156209210184
249.205,,6.08,-58.33,10.34,3.24,,,,,,1,O,4.153416666666667,8.21,-27.544999999999998,35.754999999999995,4.26,-0.012124931215826595,245.20248397766127,389.34081967516454,10.889129343453073
250.21,,6.05,-59.43,10.35,3.28,,,,,,1,O,4.170166666666667,8.2,-28.075,36.275,4.3,-0.012232432803815071,247.37648859155223,391.5148242890555,10.792965521407458
251.214,,6.04,-60.53,10.41,3.3,,,,,,1,O,4.1869,8.225,-28.615000000000002,36.84,4.37,-0.012176042416080437,246.23610578039472,390.374441477898,10.59648321058355
252.22,,5.92,-61.55,10.43,3.36,,,,,,1,O,4.203666666666667,8.175,-29.095,37.269999999999996,4.51,-0.012160945721858095,245.9308053331363,390.06914103063957,10.466035444878981
253.224,,5.93,-62.3,10.39,3.36,,,,,,1,O,4.2204,8.16,-29.47,37.629999999999995,4.460000000000001,-0.012261872109084415,247.97183966201416,392.1101753595175,10.420148162623374
254.229,,5.93,-62.8,10.44,3.3,,,,,,1,O,4.237150000000001,8.184999999999999,-29.75,37.935,4.51,-0.012141946570385543,245.5465854929069,389.6849211904102,10.272437621995786
255.235,,5.91,-62.98,10.44,3.34,,,,,,1,O,4.253916666666667,8.175,-29.82,37.995000000000005,4.529999999999999,-0.012139286866042395,245.4927982919754,389.6311339894787,10.254800210277107
256.239,,5.86,-63.11,10.39,3.36,,,,,,1,O,4.27065,8.125,-29.875,38.0,4.53,-0.012181923304221413,246.35503498126968,390.493370678773,10.276141333651921
257.244,,5.84,-63.24,10.48,3.36,,,,,,1,O,4.287400000000001,8.16,-29.94,38.1,4.640000000000001,-0.012304494209564922,248.83378640003147,392.9721220975348,10.314228926444482
258.249,,5.84,-63.11,10.39,3.34,,,,,,1,O,4.304150000000001,8.115,-29.884999999999998,38.0,4.550000000000001,-0.012316269327576184,249.07191461157322,393.2102503090765,10.347638166028329
259.254,,5.82,-63.16,10.34,3.41,,,,,,1,O,4.3209,8.08,-29.875,37.955,4.52,-0.012510314895024466,252.99609812207981,397.13443381958314,10.463296899475251
260.259,,5.77,-63.08,10.41,3.38,,,,,,1,O,4.33765,8.09,-29.849999999999998,37.94,4.640000000000001,-0.012627626493103433,255.36849057003076,399.50682626753405,10.529963791975067
261.264,,5.77,-63.2,10.41,3.41,,,,,,1,O,4.3544,8.09,-29.895000000000003,37.985,4.640000000000001,-0.012823626203137702,259.3321927060538,403.47052840355707,10.621838315218035
262.268,,5.76,-62.98,10.39,3.43,,,,,,1,O,4.371133333333333,8.075,-29.775,37.849999999999994,4.630000000000001,-0.013101559771463198,264.9528432583003,409.09117895580357,10.80822137267645
263.274,,5.69,-63.0,10.35,3.36,,,,,,1,O,4.3879,8.02,-29.82,37.84,4.659999999999999,-0.013291035620479256,268.784613352952,412.9229490504553,10.912340091185394
264.279,,5.66,-63.11,10.32,3.41,,,,,,1,O,4.40465,7.99,-29.85,37.84,4.66,-0.013215624348981023,267.25957120944327,411.39790690694656,10.872037708957361
265.283,,5.65,-62.95,10.32,3.41,,,,,,1,O,4.421383333333334,7.985,-29.770000000000003,37.755,4.67,-0.013255659770448718,268.06920753778445,412.20754323528774,10.917959031526625
266.289,,5.63,-62.92,10.45,3.37,,,,,,1,O,4.438149999999999,8.04,-29.775000000000002,37.815,4.819999999999999,-0.013351983425744717,270.01716081883546,414.15549651633876,10.95214852614938
267.293,,5.6,-62.87,10.35,3.38,,,,,,1,O,4.454883333333333,7.975,-29.744999999999997,37.72,4.75,-0.013345464852349727,269.88533570906856,414.02367140657185,10.976237311945171
268.299,,5.52,-62.94,10.37,3.36,,,,,,1,O,4.4716499999999995,7.944999999999999,-29.79,37.735,4.85,-0.01350212790738165,273.05353267097917,417.19186836848246,11.055833268013316
269.303,,5.55,-62.88,10.34,3.43,,,,,,1,O,4.488383333333333,7.945,-29.725,37.67,4.79,-0.013522429449459262,273.4640907564147,417.602426453918,11.085809037799788
270.308,,5.55,-62.97,10.35,3.34,,,,,,1,O,4.505133333333333,7.949999999999999,-29.814999999999998,37.765,4.8,-0.013505397528213248,273.11965421305655,417.25798991055984,11.04880153344525
271.313,,5.5,-63.28,10.33,3.34,,,,,,1,O,4.521883333333333,7.915,-29.97,37.885,4.83,-0.013616148317399072,275.35936742276147,419.49770312026476,11.072923402936908
272.318,,5.48,-63.84,10.32,3.37,,,,,,1,O,4.538633333333333,7.9,-30.235000000000003,38.135000000000005,4.84,-0.0136948118690147,276.9501804270843,421.0885161245876,11.042048410242232
273.323,,5.43,-64.55,10.39,3.41,,,,,,1,O,4.555383333333333,7.91,-30.57,38.480000000000004,4.960000000000001,-0.013768223759218889,278.43478908268366,422.57312478018696,10.981630061855169
274.328,,5.38,-65.11,10.39,3.3,,,,,,1,O,4.5721333333333325,7.885,-30.905,38.79,5.010000000000001,-0.013787915373088324,278.8330125899652,422.9713482874685,10.904133753221668
275.333,,5.43,-65.7,10.3,3.36,,,,,,1,O,4.588883333333333,7.865,-31.17,39.035000000000004,4.870000000000001,-0.013784616612725169,278.76630175914113,422.9046374566444,10.833985844924923
276.337,,5.44,-66.03,10.35,3.34,,,,,,1,O,4.605616666666666,7.895,-31.345,39.239999999999995,4.909999999999999,-0.013822038777619845,279.5230901998062,423.66142589730947,10.796672423478835
277.343,,5.37,-66.17,10.33,3.36,,,,,,1,O,4.6223833333333335,7.85,-31.405,39.255,4.96,-0.01383581211195198,279.8016283400049,423.9399640375082,10.799642441408947
278.347,,5.3,-66.43,10.41,3.39,,,,,,1,O,4.639116666666666,7.855,-31.520000000000003,39.375,5.11,-0.013821390651165558,279.50998313852114,423.64831883602443,10.759322383137128
279.353,,5.3,-66.55,10.39,3.37,,,,,,1,O,4.655883333333334,7.845000000000001,-31.59,39.435,5.090000000000001,-0.013899393763047555,281.08744007011074,425.22577576761404,10.78295361398793
280.357,,5.3,-66.59,10.39,3.36,,,,,,1,O,4.672616666666667,7.845000000000001,-31.615000000000002,39.46,5.090000000000001,-0.013862015913455344,280.33154781780746,424.46988351531076,10.756966130646497
281.362,,5.22,-66.64,10.37,3.34,,,,,,1,O,4.689366666666667,7.795,-31.65,39.445,5.1499999999999995,-0.013928245666095474,281.67091210544885,425.80924780295214,10.795011986384894
282.368,,5.16,-66.8,10.32,3.33,,,,,,1,O,4.706133333333333,7.74,-31.735,39.475,5.16,-0.014128819123527155,285.7271091350897,429.86544483259297,10.889561617038453
283.372,,5.11,-66.76,10.32,3.33,,,,,,1,O,4.7228666666666665,7.715,-31.715000000000003,39.43000000000001,5.21,-0.014168815657877974,286.5359590492663,430.6742947467696,10.922503036945715
284.377,,5.09,-66.84,10.33,3.32,,,,,,1,O,4.739616666666667,7.71,-31.76,39.47,5.24,-0.014136696267485429,285.88640861735786,430.02474431486115,10.894977053834841
285.382,,5.15,-66.86,10.33,3.36,,,,,,1,O,4.756366666666667,7.74,-31.75,39.49,5.18,-0.014149186467522857,286.1389979327148,430.2773336302181,10.895855498359536
286.387,,5.09,-66.89,10.41,3.3,,,,,,1,O,4.773116666666667,7.75,-31.795,39.545,5.32,-0.014195062383163549,287.0667465747165,431.2050822722198,10.904161898399792
287.391,,5.05,-66.86,10.38,3.28,,,,,,1,O,4.78985,7.715,-31.79,39.504999999999995,5.330000000000001,-0.014280304668732265,288.7906013157726,432.9289370132759,10.958839058683102
288.397,,5.09,-67.0,10.3,3.3,,,,,,1,O,4.806616666666667,7.695,-31.85,39.545,5.210000000000001,-0.014418642145295231,291.58820010430554,435.72653580180884,11.018498819112626
289.401,,5.05,-66.96,10.39,3.24,,,,,,1,O,4.8233500000000005,7.720000000000001,-31.859999999999996,39.58,5.340000000000001,-0.014150492079770004,286.16540132918885,430.30373702669215,10.871746766717841
290.407,,4.98,-67.05,10.35,3.16,,,,,,1,O,4.840116666666666,7.665,-31.945,39.61,5.369999999999999,-0.014212771356638135,287.4248751452931,431.56321084279637,10.8953095390759
291.411,,4.98,-67.0,10.33,3.24,,,,,,1,O,4.85685,7.655,-31.88,39.535,5.35,-0.014339896863257819,289.9957342656629,434.1340699631662,10.98100594316849
292.416,,4.89,-67.17,10.38,3.23,,,,,,1,O,4.8736,7.635,-31.970000000000002,39.605000000000004,5.490000000000001,-0.014428424644659928,291.78603158895777,435.92436728646106,11.006801345447823
293.422,,4.9,-67.12,10.37,3.27,,,,,,1,O,4.890366666666667,7.635,-31.925,39.56,5.469999999999999,-0.014562138831903972,294.4901335975941,438.6284692950974,11.087676170250186
294.426,,4.87,-67.46,10.35,3.26,,,,,,1,O,4.9071,7.609999999999999,-32.099999999999994,39.709999999999994,5.4799999999999995,-0.014580512142484498,294.8616970574641,439.0000327549674,11.055150661167652
295.431,,4.85,-67.69,10.34,3.2,,,,,,1,O,4.92385,7.595,-32.245,39.839999999999996,5.49,-0.014722117604435906,297.7253843145074,441.8637200120107,11.090956827610711
296.436,,4.77,-67.98,10.35,3.15,,,,,,1,O,4.9406,7.56,-32.415,39.975,5.58,-0.014675576519726709,296.7841839584333,440.9225196559366,11.02995671434488
297.441,,4.81,-68.3,10.37,3.21,,,,,,1,O,4.95735,7.59,-32.545,40.135000000000005,5.56,-0.014562817965901226,294.50386772442056,438.64220342192385,10.929169139701601
298.445,,4.79,-68.77,10.34,3.15,,,,,,1,O,4.974083333333334,7.5649999999999995,-32.809999999999995,40.37499999999999,5.55,-0.014576614067758654,294.7828662922833,438.9212019897866,10.87111336197614
299.451,,4.7,-68.87,10.34,3.22,,,,,,1,O,4.99085,7.52,-32.825,40.345,5.64,-0.014475679128012089,292.7416590057885,436.8799947032918,10.82860316528174
300.455,,4.7,-69.12,10.32,3.15,,,,,,1,O,5.007583333333333,7.51,-32.985,40.495,5.62,-0.014378629336150108,290.7790210649637,434.91735676246697,10.740026096122163
301.461,,4.7,-69.34,10.3,3.16,,,,,,1,O,5.02435,7.5,-33.09,40.59,5.6000000000000005,-0.014358969940730834,290.3814491113997,434.519784808903,10.705094476691377
302.466,,4.68,-69.42,10.27,3.11,,,,,,1,O,5.0411,7.475,-33.155,40.63,5.59,-0.014280265672574923,288.7898126964827,432.928148393986,10.65538145198095
303.47,,4.59,-69.61,10.32,3.13,,,,,,1,O,5.057833333333334,7.455,-33.24,40.695,5.73,-0.014171479497560821,286.58982987917256,430.72816557667585,10.5843018940085
304.476,,4.53,-69.68,10.3,3.19,,,,,,1,O,5.0746,7.415000000000001,-33.245000000000005,40.660000000000004,5.7700000000000005,-0.014281600210570707,288.8168010583715,432.9551367558748,10.648183392913792
305.48,,4.53,-69.84,10.33,3.15,,,,,,1,O,5.091333333333334,7.43,-33.345,40.775,5.8,-0.01423569044763697,287.8883679225625,432.0267036200658,10.595382063030431
306.485,,4.47,-69.85,10.38,3.13,,,,,,1,O,5.108083333333334,7.425000000000001,-33.36,40.785,5.910000000000001,-0.014220628185646107,287.5837637983213,431.7220994958246,10.58531566742245
307.49,,4.46,-69.96,10.33,3.11,,,,,,1,O,5.124833333333333,7.395,-33.425,40.81999999999999,5.87,-0.014365507621474172,290.5136606290722,434.6519963265755,10.648015588598128
308.495,,4.5,-69.96,10.32,3.15,,,,,,1,O,5.141583333333333,7.41,-33.404999999999994,40.815,5.82,-0.01420948791375304,287.3584740798278,431.49680977733107,10.572015430046088
309.499,,4.47,-70.02,10.33,3.09,,,,,,1,O,5.158316666666667,7.4,-33.464999999999996,40.864999999999995,5.86,-0.014031172874992965,283.7524090509828,427.8907447484861,10.47083677348553
310.505,,4.4,-70.12,10.32,3.1,,,,,,1,O,5.175083333333333,7.36,-33.510000000000005,40.870000000000005,5.92,-0.013932210586307166,281.75109468688987,425.88943038439317,10.420587971235456
311.51,,4.4,-70.13,10.43,3.07,,,,,,1,O,5.191833333333333,7.415,-33.53,40.945,6.029999999999999,-0.01386925704015434,280.47798512304126,424.61632082054456,10.370407151558055
312.515,,4.38,-70.23,10.3,3.1,,,,,,1,O,5.208583333333333,7.34,-33.565000000000005,40.905,5.920000000000001,-0.013649046098039595,276.0246592406548,420.1629949381581,10.271678155192717
313.52,,4.36,-70.31,10.28,3.02,,,,,,1,O,5.225333333333333,7.32,-33.645,40.965,5.919999999999999,-0.013509379531249269,273.200182260454,417.3385179579573,10.18768504718558
314.524,,4.33,-70.23,10.28,3.02,,,,,,1,O,5.242066666666667,7.305,-33.605000000000004,40.910000000000004,5.949999999999999,-0.013466149545902641,272.3259422667892,416.4642779642925,10.180011683311964
315.53,,4.24,-70.37,10.27,3.04,,,,,,1,O,5.258833333333333,7.255,-33.665,40.92,6.029999999999999,-0.013356662944805952,270.11179473281084,414.25013043031413,10.12341472214844
316.534,,4.3,-70.39,10.3,3.04,,,,,,1,O,5.275566666666666,7.300000000000001,-33.675,40.974999999999994,6.000000000000001,-0.013226198284563472,267.47340790872715,411.61174360623045,10.045436085569994
317.539,,4.19,-70.49,10.3,3.07,,,,,,1,O,5.292316666666666,7.245000000000001,-33.71,40.955,6.11,-0.0131619703748155,266.1745268898939,410.3128625873972,10.018626848672866
318.544,,4.27,-70.39,10.27,3.0,,,,,,1,O,5.309066666666666,7.27,-33.695,40.965,6.0,-0.013119331637824338,265.31224371172164,409.45057940922493,9.995131927480163
319.549,,4.2,-70.53,10.38,2.98,,,,,,1,O,5.325816666666666,7.290000000000001,-33.775,41.065,6.180000000000001,-0.013331073302216855,269.5942953907315,413.73263108823477,10.07506711526202
320.553,,4.18,-70.62,10.3,2.98,,,,,,1,O,5.34255,7.24,-33.82,41.06,6.120000000000001,-0.013205862420666011,267.0621557331288,411.2004914306321,10.014624730409938
321.559,,4.14,-70.53,10.3,2.98,,,,,,1,O,5.359316666666667,7.220000000000001,-33.775,40.995,6.160000000000001,-0.013129189839493582,265.51160612407875,409.64994182158205,9.992680615235567
322.564,,4.13,-70.62,10.34,2.98,,,,,,1,O,5.376066666666667,7.234999999999999,-33.82,41.055,6.21,-0.013176373820218263,266.465807766274,410.6041434637773,10.001318803161059
323.569,,4.05,-70.72,10.3,2.98,,,,,,1,O,5.392816666666667,7.175000000000001,-33.87,41.045,6.250000000000001,-0.013201301483115132,266.96991989303734,411.10825559054064,10.016037412365467
324.574,,4.09,-70.9,10.26,3.0,,,,,,1,O,5.409566666666667,7.175,-33.95,41.125,6.17,-0.013175052887601322,266.43909454596155,410.57743024346485,9.983645720205832
325.578,,4.03,-70.94,10.28,3.0,,,,,,1,O,5.4262999999999995,7.154999999999999,-33.97,41.125,6.249999999999999,-0.013201932753188969,266.9826860677406,411.1210217652439,9.996863751130551
326.584,,3.99,-70.85,10.21,3.0,,,,,,1,O,5.443066666666667,7.1000000000000005,-33.925,41.025,6.220000000000001,-0.013281906731632695,268.59999983380806,412.73833553131135,10.060654126296438
327.588,,4.01,-70.99,10.35,2.94,,,,,,1,O,5.4598,7.18,-34.025,41.205,6.34,-0.013373629277185273,270.45490487251783,414.5932405700211,10.061721649557606
328.593,,4.02,-70.98,10.32,2.93,,,,,,1,O,5.4765500000000005,7.17,-34.025,41.195,6.300000000000001,-0.013462148923612033,272.2450376822062,416.3833733797095,10.107619210576757
329.598,,3.91,-71.07,10.28,2.88,,,,,,1,O,5.4933000000000005,7.095,-34.095,41.19,6.369999999999999,-0.013528336872801442,273.5835565786636,417.7218922761669,10.141342371356322
330.603,,3.96,-70.98,10.32,2.95,,,,,,1,O,5.510050000000001,7.140000000000001,-34.015,41.155,6.36,-0.013473283742069068,272.4702171158628,416.6085528133661,10.122914659539937
331.608,,3.93,-71.07,10.29,2.93,,,,,,1,O,5.5268,7.109999999999999,-34.06999999999999,41.17999999999999,6.359999999999999,-0.013430677545286145,271.60859199832174,415.74692769582504,10.095845742977783
332.613,,3.88,-71.21,10.3,2.95,,,,,,1,O,5.54355,7.09,-34.129999999999995,41.22,6.420000000000001,-0.013453656869132833,272.0733028644733,416.2116385619766,10.0973226240169
333.618,,3.88,-71.14,10.26,2.85,,,,,,1,O,5.5603,7.07,-34.145,41.215,6.38,-0.013556567452760909,274.1544635971839,418.2927992946872,10.149042807101472
334.622,,3.84,-71.19,10.3,2.87,,,,,,1,O,5.5770333333333335,7.07,-34.16,41.23,6.460000000000001,-0.01339856877094672,270.9592562548556,415.09759195235887,10.067853309540599
335.628,,3.86,-71.21,10.28,2.8,,,,,,1,O,5.5938,7.069999999999999,-34.205,41.275,6.42,-0.013480488305440927,272.6159150009319,416.7542506984352,10.097013947872446
336.632,,3.76,-71.27,10.28,2.89,,,,,,1,O,5.610533333333334,7.02,-34.19,41.209999999999994,6.52,-0.013511962292981464,273.2524134509642,417.3907491484675,10.128385080040465
337.638,,3.75,-71.26,10.32,2.89,,,,,,1,O,5.6273,7.035,-34.185,41.22,6.57,-0.013553919230015447,274.1009085886024,418.2392442861057,10.14651247661586
338.642,,3.76,-71.43,10.27,2.88,,,,,,1,O,5.644033333333334,7.015,-34.275000000000006,41.290000000000006,6.51,-0.01363974357942225,275.83653440665626,419.97487010415955,10.171345848974557
