dataset,time_s,time_s_raw,t_min,T_bulk_mean_C,T_coil_mean_C,DeltaT_C,P_bath_W,P_HX_W,P_HX_W_m2,UA_corr_W_per_K,UA_per_area_W_per_m2K,valve_state
nomix,197.961,210.014,3.29935,8.615,-9.592500000000001,18.207500000000003,142.49964810711273,142.49964810711273,1187.4970675592729,7.826425819421266,65.22021516184388,1
nomix,198.965,211.018,3.3160833333333333,8.605,-9.8275,18.4325,147.30475316424025,147.30475316424025,1227.539609702002,7.991577548582137,66.59647957151782,1
nomix,199.97,212.023,3.3328333333333333,8.66,-9.945,18.605,151.16013150049827,151.16013150049827,1259.6677625041523,8.124704729938095,67.70587274948413,1
nomix,200.975,213.028,3.3495833333333334,8.62,-10.085,18.705,154.51222391752822,154.51222391752822,1287.601865979402,8.26047708727764,68.837309060647,1
nomix,201.98,214.033,3.366333333333333,8.6,-10.1325,18.7325,157.3408614684187,157.3408614684187,1311.173845570156,8.399352006855395,69.9946000571283,1
nomix,202.984,215.037,3.3830666666666667,8.56,-10.129999999999999,18.689999999999998,157.70125856156866,157.70125856156866,1314.177154679739,8.437734540479866,70.31445450399889,1
nomix,203.99,216.043,3.3998333333333335,8.615,-10.18,18.795,159.60144885556056,159.60144885556056,1330.012073796338,8.491697199018917,70.76414332515765,1
nomix,204.995,217.048,3.4165833333333335,8.605,-10.21,18.815,161.71999865664463,161.71999865664463,1347.6666554720387,8.595269660199023,71.6272471683252,1
nomix,206.0,218.053,3.433333333333333,8.58,-10.217500000000001,18.7975,163.94848279593762,163.94848279593762,1366.2373566328135,8.721823795501404,72.6818649625117,1
nomix,207.005,219.058,3.450083333333333,8.555,-10.239999999999998,18.794999999999998,166.1541701682153,166.1541701682153,1384.6180847351275,8.840338928875516,73.66949107396263,1
nomix,208.00900000000001,220.062,3.466816666666667,8.57,-10.262500000000001,18.832500000000003,168.93904640337533,168.93904640337533,1407.8253866947944,8.970611783001477,74.75509819167898,1
nomix,209.01500000000001,221.068,3.4835833333333337,8.545,-10.275,18.82,172.75056139719175,172.75056139719175,1439.5880116432645,9.179094654473525,76.49245545394605,1
nomix,210.019,222.072,3.500316666666667,8.525,-10.309999999999999,18.835,171.81125046022117,171.81125046022117,1431.760420501843,9.121914014346757,76.01595011955631,1
nomix,211.024,223.077,3.5170666666666666,8.495000000000001,-10.330000000000002,18.825000000000003,177.17382341827795,177.17382341827795,1476.4485284856496,9.411624085964299,78.43020071636916,1
nomix,212.029,224.082,3.5338166666666666,8.565,-10.272499999999999,18.8375,178.6260110047781,178.6260110047781,1488.5500917064842,9.48246906461994,79.0205755384995,1
nomix,213.034,225.087,3.5505666666666666,8.505,-10.31,18.815,179.6308877032088,179.6308877032088,1496.9240641934068,9.547216991932435,79.56014159943696,1
nomix,214.03900000000002,226.092,3.567316666666667,8.49,-10.3525,18.8425,182.83080275537495,182.83080275537495,1523.5900229614579,9.703107483368711,80.8592290280726,1
nomix,215.044,227.097,3.5840666666666667,8.47,-10.4825,18.9525,184.97126807187092,184.97126807187092,1541.4272339322576,9.759729221573455,81.33107684644546,1
nomix,216.049,228.102,3.6008166666666668,8.49,-10.707500000000001,19.1975,185.0475504091282,185.0475504091282,1542.0629200760684,9.639148347916562,80.32623623263802,1
nomix,217.054,229.107,3.617566666666667,8.475,-11.004999999999999,19.479999999999997,184.5569988964783,184.5569988964783,1537.9749908039857,9.474178588114903,78.95148823429086,1
nomix,218.059,230.112,3.6343166666666664,8.43,-11.232499999999998,19.662499999999998,186.47874825813747,186.47874825813747,1553.9895688178124,9.483979568118881,79.03316306765734,1
nomix,219.06300000000002,231.116,3.65105,8.45,-11.465,19.915,187.308810659572,187.308810659572,1560.9067554964333,9.405413540525835,78.37844617104862,1
nomix,220.06900000000002,232.122,3.667816666666667,8.43,-11.6075,20.0375,188.07387661126455,188.07387661126455,1567.2823050938714,9.386094902620814,78.21745752184012,1
nomix,221.073,233.126,3.68455,8.385,-11.6525,20.0375,189.09967864663142,189.09967864663142,1575.8306553885952,9.437289015427643,78.6440751285637,1
nomix,222.078,234.131,3.7013000000000003,8.345,-11.7025,20.0475,192.0705839478227,192.0705839478227,1600.5881995651894,9.58077485710551,79.83979047587925,1
nomix,223.084,235.137,3.7180666666666666,8.36,-11.697500000000002,20.0575,189.54802037246284,189.54802037246284,1579.5668364371904,9.450231602765191,78.75193002304326,1
nomix,224.088,236.141,3.7348,8.325,-11.645,19.97,190.10512936302462,190.10512936302462,1584.2094113585385,9.519535771808945,79.32946476507455,1
nomix,225.093,237.146,3.75155,8.379999999999999,-11.765,20.145,192.24571461224002,192.24571461224002,1602.0476217686669,9.543098268167785,79.52581890139821,1
nomix,226.098,238.151,3.7683000000000004,8.35,-11.697500000000002,20.0475,194.78006282063615,194.78006282063615,1623.167190171968,9.715927812477174,80.96606510397646,1
nomix,227.103,239.156,3.78505,8.3,-11.697500000000002,19.997500000000002,193.52396279040687,193.52396279040687,1612.6996899200574,9.67740781549728,80.645065129144,1
nomix,228.107,240.16,3.8017833333333333,8.275,-11.66,19.935000000000002,192.34479003854966,192.34479003854966,1602.8732503212473,9.648597443619245,80.40497869682704,1
nomix,229.113,241.166,3.81855,8.33,-11.6925,20.0225,193.90617921049628,193.90617921049628,1615.8848267541357,9.684413994780686,80.70344995650572,1
nomix,230.117,242.17,3.8352833333333334,8.3,-11.715,20.015,196.94182643303563,196.94182643303563,1641.1818869419637,9.839711537998282,81.99759614998568,1
nomix,231.123,243.176,3.8520499999999998,8.275,-11.73,20.005000000000003,198.2310504433649,198.2310504433649,1651.925420361374,9.909075253354905,82.57562711129087,1
nomix,232.127,244.18,3.8687833333333335,8.26,-11.725000000000001,19.985,196.85423565674236,196.85423565674236,1640.4519638061863,9.850099357355134,82.08416131129279,1
nomix,233.132,245.185,3.8855333333333335,8.235,-11.6675,19.9025,198.50369212590573,198.50369212590573,1654.1974343825477,9.973806915005941,83.11505762504952,1
nomix,234.138,246.191,3.9023,8.265,-11.682500000000001,19.9475,201.89995323676013,201.89995323676013,1682.4996103063345,10.121566774621387,84.34638978851156,1
nomix,235.142,247.195,3.919033333333333,8.27,-11.7675,20.0375,200.5786471041438,200.5786471041438,1671.4887258678652,10.010163299021524,83.41802749184603,1
nomix,236.147,248.2,3.935783333333333,8.2,-11.895,20.095,200.6770154864302,200.6770154864302,1672.3084623869186,9.986415301638727,83.22012751365607,1
nomix,237.15200000000002,249.205,3.9525333333333337,8.21,-12.1525,20.3625,201.9984584280984,201.9984584280984,1683.32048690082,9.92012073311717,82.66767277597641,1
nomix,238.157,250.21,3.9692833333333337,8.2,-12.3975,20.5975,203.78940921088687,203.78940921088687,1698.2450767573907,9.893890482383147,82.4490873531929,1
nomix,239.161,251.214,3.9860166666666665,8.225,-12.6575,20.8825,202.84995881815496,202.84995881815496,1690.4163234846246,9.713873282325151,80.94894401937627,1
nomix,240.167,252.22,4.002783333333333,8.175,-12.8675,21.0425,202.5984514977418,202.5984514977418,1688.3204291478482,9.62805994999367,80.23383291661392,1
nomix,241.171,253.224,4.019516666666666,8.16,-13.055,21.215,204.2798610060978,204.2798610060978,1702.332175050815,9.62902950771142,80.24191256426184,1
nomix,242.17600000000002,254.229,4.036266666666667,8.184999999999999,-13.225,21.409999999999997,202.28193017151105,202.28193017151105,1685.6827514292588,9.448011684797342,78.73343070664451,1
nomix,243.18200000000002,255.235,4.0530333333333335,8.175,-13.239999999999998,21.415,202.23762013233323,202.23762013233323,1685.313501102777,9.443736639380493,78.69780532817077,1
nomix,244.18599999999998,256.239,4.069766666666666,8.125,-13.2575,21.3825,202.94793301013303,202.94793301013303,1691.232775084442,9.491309856664703,79.0942488055392,1
nomix,245.19100000000003,257.244,4.086516666666667,8.16,-13.290000000000001,21.450000000000003,204.98993502126334,204.98993502126334,1708.2494585105278,9.556640327331623,79.6386693944302,1
nomix,246.19600000000003,258.249,4.103266666666667,8.115,-13.2725,21.387500000000003,205.18610567524289,205.18610567524289,1709.8842139603573,9.59373959907623,79.94782999230192,1
nomix,247.20100000000002,259.254,4.120016666666667,8.08,-13.232499999999998,21.3125,208.4188584877458,208.4188584877458,1736.8238207312152,9.779183975964612,81.49319979970511,1
nomix,248.20600000000002,260.259,4.136766666666667,8.09,-13.235,21.325,210.37324169585455,210.37324169585455,1753.1103474654547,9.865099258891187,82.20916049075988,1
nomix,249.211,261.264,4.1535166666666665,8.09,-13.2425,21.3325,213.63855005715837,213.63855005715837,1780.3212504763198,10.014698233079029,83.45581860899192,1
nomix,250.21499999999997,262.268,4.170249999999999,8.075,-13.1725,21.2475,218.2688569304785,218.2688569304785,1818.907141087321,10.272684171336794,85.60570142780662,1
nomix,251.221,263.274,4.187016666666667,8.02,-13.23,21.25,221.42547932522137,221.42547932522137,1845.2123277101782,10.420022556481007,86.83352130400839,1
nomix,252.226,264.279,4.203766666666667,7.99,-13.219999999999999,21.21,220.16914555147855,220.16914555147855,1834.7428795956546,10.38044062006028,86.50367183383567,1
nomix,253.23000000000002,265.283,4.2205,7.985,-13.18,21.165,220.8361261120314,220.8361261120314,1840.301050933595,10.434024385165669,86.95020320971392,1
nomix,254.236,266.289,4.237266666666667,8.04,-13.2025,21.2425,222.44085520563294,222.44085520563294,1853.6737933802747,10.471500774656135,87.2625064554678,1
nomix,255.24,267.293,4.2540000000000004,7.975,-13.1825,21.1575,222.33225732961196,222.33225732961196,1852.7688110800998,10.508437070996667,87.57030892497222,1
nomix,256.246,268.299,4.270766666666666,7.944999999999999,-13.215,21.16,224.94222641280052,224.94222641280052,1874.5185534400043,10.63054000060494,88.58783333837451,1
nomix,257.25,269.303,4.2875,7.945,-13.1475,21.0925,225.28044525547958,225.28044525547958,1877.3370437956632,10.680594773283374,89.00495644402812,1
nomix,258.255,270.308,4.30425,7.949999999999999,-13.2375,21.1875,224.99669751501614,224.99669751501614,1874.9724792918012,10.61931315705091,88.49427630875758,1
nomix,259.26,271.313,4.321,7.915,-13.315000000000001,21.23,226.84177921379197,226.84177921379197,1890.348160114933,10.684963693537068,89.04136411280889,1
nomix,260.265,272.318,4.33775,7.9,-13.432500000000001,21.332500000000003,228.15229519759404,228.15229519759404,1901.269126646617,10.695056613036165,89.12547177530138,1
nomix,261.27,273.323,4.3545,7.91,-13.579999999999998,21.49,229.37531975646266,229.37531975646266,1911.4609979705222,10.673583981222087,88.94653317685074,1
nomix,262.275,274.328,4.37125,7.885,-13.8025,21.6875,229.70337734085382,229.70337734085382,1914.194811173782,10.591510194390954,88.26258495325796,1
nomix,263.28000000000003,275.333,4.388000000000001,7.865,-13.905000000000001,21.770000000000003,229.6484207810008,229.6484207810008,1913.7368398416734,10.548847991777711,87.9070665981476,1
nomix,264.284,276.337,4.404733333333334,7.895,-14.002500000000001,21.8975,230.27186511113254,230.27186511113254,1918.932209259438,10.515897481956047,87.6324790163004,1
nomix,265.29,277.343,4.4215,7.85,-14.0225,21.872500000000002,230.501325571814,230.501325571814,1920.8443797651166,10.538407844179401,87.82006536816168,1
nomix,266.294,278.347,4.438233333333333,7.855,-14.065000000000001,21.92,230.2610674791871,230.2610674791871,1918.8422289932257,10.504610742663644,87.53842285553037,1
nomix,267.3,279.353,4.455,7.845000000000001,-14.11,21.955,231.5605806947523,231.5605806947523,1929.6715057896026,10.547054461159295,87.8921205096608,1
nomix,268.30400000000003,280.357,4.471733333333334,7.845000000000001,-14.127500000000001,21.972500000000004,230.93787464697309,230.93787464697309,1924.4822887247758,10.510314012832998,87.58595010694165,1
nomix,269.309,281.362,4.488483333333334,7.795,-14.155000000000001,21.950000000000003,232.04124650923325,232.04124650923325,1933.6770542436104,10.571355194042516,88.09462661702096,1
nomix,270.315,282.368,4.50525,7.74,-14.202499999999999,21.9425,235.38275240989552,235.38275240989552,1961.5229367491295,10.727253157566162,89.39377631305135,1
nomix,271.319,283.372,4.521983333333334,7.715,-14.1925,21.9075,236.0490851203671,236.0490851203671,1967.0757093363925,10.774807035050422,89.79005862542019,1
nomix,272.324,284.377,4.538733333333334,7.71,-14.22,21.93,235.51398374705002,235.51398374705002,1962.6165312254168,10.739351744051529,89.49459786709608,1
nomix,273.329,285.382,4.555483333333333,7.74,-14.195,21.935000000000002,235.7220674968146,235.7220674968146,1964.350562473455,10.746390129784116,89.5532510815343,1
nomix,274.334,286.387,4.572233333333333,7.75,-14.2475,21.997500000000002,236.48634929548527,236.48634929548527,1970.7195774623774,10.750601172655314,89.58834310546095,1
nomix,275.338,287.391,4.588966666666667,7.715,-14.254999999999999,21.97,237.9064654158402,237.9064654158402,1982.553878465335,10.828696650698234,90.23913875581862,1
nomix,276.344,288.397,4.605733333333333,7.695,-14.275,21.97,240.21113473817556,240.21113473817556,2001.7594561514632,10.933597393635665,91.11331161363054,1
nomix,277.348,289.401,4.622466666666667,7.720000000000001,-14.309999999999999,22.03,235.74381868505202,235.74381868505202,1964.5318223754336,10.70103580050168,89.17529833751401,1
nomix,278.354,290.407,4.639233333333333,7.665,-14.392499999999998,22.057499999999997,236.78137656438676,236.78137656438676,1973.1781380365564,10.734733154908163,89.4561096242347,1
nomix,279.358,291.411,4.655966666666667,7.655,-14.32,21.975,238.89925714506552,238.89925714506552,1990.827142875546,10.871411019115609,90.59509182596341,1
nomix,280.363,292.416,4.672716666666667,7.635,-14.370000000000001,22.005000000000003,240.37410884137378,240.37410884137378,2003.117573678115,10.923613217058566,91.03011014215473,1
nomix,281.369,293.422,4.6894833333333334,7.635,-14.3275,21.9625,242.601755267772,242.601755267772,2021.6812938981002,11.04618123017744,92.05151025147867,1
nomix,282.373,294.426,4.706216666666666,7.609999999999999,-14.419999999999998,22.029999999999998,242.90785023420415,242.90785023420415,2024.2320852850346,11.02623015134835,91.88525126123626,1
nomix,283.378,295.431,4.722966666666666,7.595,-14.522499999999999,22.1175,245.26696341266464,245.26696341266464,2043.8913617722053,11.089271545729158,92.41059621440965,1
nomix,284.383,296.436,4.739716666666666,7.56,-14.6325,22.1925,244.49160005616486,244.49160005616486,2037.4300004680406,11.016857048830229,91.80714207358524,1
nomix,285.388,297.441,4.756466666666666,7.59,-14.6675,22.2575,242.61306947797794,242.61306947797794,2021.7755789831497,10.900283925776836,90.83569938147365,1
nomix,286.392,298.445,4.7732,7.5649999999999995,-14.829999999999998,22.394999999999996,242.84290924019436,242.84290924019436,2023.690910334953,10.843621756650789,90.36351463875658,1
nomix,287.398,299.451,4.789966666666667,7.52,-14.802500000000002,22.3225,241.16135724889432,241.16135724889432,2009.6779770741193,10.803510236259124,90.02925196882603,1
nomix,288.402,300.455,4.8067,7.51,-14.9175,22.427500000000002,239.5445308935182,239.5445308935182,1996.2044241126519,10.680839634088427,89.00699695073689,1
nomix,289.408,301.461,4.823466666666667,7.5,-14.965,22.465,239.21701006081062,239.21701006081062,1993.4750838400887,10.648431340343228,88.73692783619357,1
nomix,290.413,302.466,4.840216666666667,7.475,-15.0225,22.497500000000002,237.90581574917132,237.90581574917132,1982.5484645764277,10.57476678516152,88.12305654301267,1
nomix,291.41700000000003,303.47,4.85695,7.455,-15.055,22.509999999999998,236.09346405331507,236.09346405331507,1967.4455337776258,10.488381343994451,87.40317786662042,1
nomix,292.423,304.476,4.873716666666667,7.415000000000001,-15.027500000000002,22.442500000000003,237.92804883347313,237.92804883347313,1982.7337402789428,10.601673112775899,88.34727593979916,1
nomix,293.427,305.48,4.89045,7.43,-15.0975,22.5275,237.1632031469832,237.1632031469832,1976.3600262248601,10.527719593695847,87.73099661413207,1
nomix,294.432,306.485,4.9072000000000005,7.425000000000001,-15.114999999999998,22.54,236.91226945932436,236.91226945932436,1974.2689121610365,10.510748423217585,87.58957019347987,1
nomix,295.437,307.49,4.9239500000000005,7.395,-15.157499999999999,22.5525,239.3259262606902,239.3259262606902,1994.382718839085,10.61194662501675,88.43288854180625,1
nomix,296.442,308.495,4.9407000000000005,7.41,-15.127499999999998,22.537499999999998,236.72667519006035,236.72667519006035,1972.722293250503,10.503679431616655,87.53066193013879,1
nomix,297.446,309.499,4.957433333333333,7.4,-15.1875,22.5875,233.75598922880184,233.75598922880184,1947.9665769066821,10.34890931837529,86.24091098646075,1
nomix,298.452,310.505,4.9742,7.36,-15.205000000000002,22.565,232.10730113307415,232.10730113307415,1934.2275094422846,10.286164464129143,85.7180372010762,1
nomix,299.457,311.51,4.99095,7.415,-15.229999999999999,22.645,231.05851008848242,231.05851008848242,1925.4875840706868,10.20351115427169,85.02925961893075,1
nomix,300.462,312.515,5.0077,7.34,-15.232500000000002,22.5725,227.38984838274547,227.38984838274547,1894.9154031895457,10.073755604507497,83.9479633708958,1
nomix,301.467,313.52,5.02445,7.32,-15.3125,22.6325,225.06303673462992,225.06303673462992,1875.525306121916,9.94424110171788,82.868675847649,1
nomix,302.471,314.524,5.041183333333334,7.305,-15.2925,22.5975,224.34283550276695,224.34283550276695,1869.5236291897247,9.927772342195682,82.73143618496402,1
nomix,303.477,315.53,5.05795,7.255,-15.3125,22.5675,222.5188148756491,222.5188148756491,1854.323457297076,9.860144671569696,82.1678722630808,1
nomix,304.481,316.534,5.074683333333334,7.300000000000001,-15.317499999999999,22.6175,220.34530479305872,220.34530479305872,1836.2108732754893,9.74224847100956,81.18540392507967,1
nomix,305.486,317.539,5.091433333333333,7.245000000000001,-15.319999999999999,22.564999999999998,219.2752831553087,219.2752831553087,1827.2940262942393,9.717495375816917,80.97912813180764,1
nomix,306.491,318.544,5.108183333333333,7.27,-15.3475,22.6175,218.56493197984946,218.56493197984946,1821.3744331654123,9.663531866026283,80.5294322168857,1
nomix,307.496,319.549,5.124933333333333,7.290000000000001,-15.3975,22.6875,222.0924975413314,222.0924975413314,1850.7708128444283,9.789200993557307,81.57667494631089,1
nomix,308.5,320.553,5.141666666666667,7.24,-15.420000000000002,22.660000000000004,220.00651415705548,220.00651415705548,1833.3876179754625,9.709025337910655,80.9085444825888,1
nomix,309.50600000000003,321.559,5.158433333333334,7.220000000000001,-15.3975,22.6175,218.7291672653625,218.7291672653625,1822.7430605446875,9.670793291272798,80.58994409393998,1
nomix,310.511,322.564,5.175183333333334,7.234999999999999,-15.420000000000002,22.655,219.51524111594634,219.51524111594634,1829.2936759662196,9.689483165568145,80.74569304640121,1
nomix,311.516,323.569,5.191933333333334,7.175000000000001,-15.445,22.62,219.93053002668293,219.93053002668293,1832.7544168890245,9.722835102859545,81.02362585716287,1
nomix,312.521,324.574,5.208683333333334,7.175,-15.475000000000001,22.650000000000002,219.49323469400724,219.49323469400724,1829.110289116727,9.690650538366764,80.75542115305637,1
nomix,313.525,325.578,5.225416666666666,7.154999999999999,-15.485,22.64,219.94104683535596,219.94104683535596,1832.8420569612997,9.714710549264838,80.95592124387366,1
nomix,314.531,326.584,5.242183333333333,7.1000000000000005,-15.462499999999999,22.5625,221.27339421716195,221.27339421716195,1843.944951809683,9.807131045635987,81.72609204696657,1
nomix,315.535,327.588,5.258916666666667,7.18,-15.542499999999999,22.722499999999997,222.80146992125668,222.80146992125668,1856.6789160104724,9.805323794532148,81.71103162110124,1
nomix,316.54,328.593,5.275666666666667,7.17,-15.547500000000001,22.7175,224.27618609081867,224.27618609081867,1868.968217423489,9.872397318843124,82.26997765702603,1
nomix,317.545,329.598,5.292416666666667,7.095,-15.607499999999998,22.702499999999997,225.3788615175728,225.3788615175728,1878.1571793131068,9.927490871823492,82.72909059852911,1
nomix,318.55,330.603,5.309166666666667,7.140000000000001,-15.5325,22.6725,224.46168950714068,224.46168950714068,1870.5140792261723,9.900173757068726,82.50144797557273,1
nomix,319.555,331.608,5.325916666666667,7.109999999999999,-15.569999999999999,22.68,223.75188044377853,223.75188044377853,1864.5990036981545,9.865603194170129,82.21335995141774,1
nomix,320.56,332.613,5.342666666666667,7.09,-15.589999999999998,22.68,224.13471049123584,224.13471049123584,1867.789254093632,9.882482825892232,82.35402354910194,1
nomix,321.565,333.618,5.359416666666666,7.07,-15.6475,22.7175,225.84917623778435,225.84917623778435,1882.076468648203,9.941638659085918,82.84698882571598,1
nomix,322.569,334.622,5.37615,7.07,-15.645,22.715,223.216955931373,223.216955931373,1860.1412994281084,9.826852561363548,81.8904380113629,1
nomix,323.575,335.628,5.392916666666666,7.069999999999999,-15.702499999999999,22.772499999999997,224.58171581235135,224.58171581235135,1871.5142984362612,9.86197017509502,82.1830847924585,1
nomix,324.579,336.632,5.40965,7.02,-15.649999999999999,22.669999999999998,225.10606492828438,225.10606492828438,1875.8838744023699,9.929689674825072,82.7474139568756,1
nomix,325.585,337.638,5.426416666666666,7.035,-15.6475,22.6825,225.8050574792818,225.8050574792818,1881.7088123273484,9.955033945961944,82.95861621634954,1
nomix,326.589,338.642,5.44315,7.015,-15.697500000000002,22.712500000000002,227.23487064417162,227.23487064417162,1893.6239220347636,10.004837452687797,83.37364543906497,1
nomix,327.594,339.647,5.4599,6.989999999999999,-15.817499999999999,22.807499999999997,224.9965709152982,224.9965709152982,1874.9714242941518,9.865025579975807,82.2085464997984,1
nomix,328.6,340.653,5.4766666666666675,6.970000000000001,-15.940000000000001,22.910000000000004,225.94639609344875,225.94639609344875,1882.8866341120731,9.862348148993833,82.18623457494861,1
nomix,329.604,341.657,5.493399999999999,6.890000000000001,-16.189999999999998,23.08,228.03255848195946,228.03255848195946,1900.2713206829956,9.880093521748677,82.33411268123898,1
nomix,330.609,342.662,5.510149999999999,6.945,-16.2925,23.2375,223.59877697046787,223.59877697046787,1863.3231414205657,9.622324990660262,80.18604158883552,1
nomix,331.614,343.667,5.5268999999999995,6.925,-16.470000000000002,23.395000000000003,222.07053002322772,222.07053002322772,1850.5877501935645,9.492221843266838,79.10184869389032,1
nomix,332.619,344.672,5.54365,6.9,-16.535,23.435000000000002,221.01112265007845,221.01112265007845,1841.7593554173204,9.430813853214357,78.59011544345297,1
nomix,333.624,345.677,5.5604000000000005,6.89,-16.6275,23.517500000000002,218.43357358717515,218.43357358717515,1820.2797798931263,9.288128992757526,77.40107493964605,1
nomix,334.629,346.682,5.5771500000000005,6.89,-16.7275,23.6175,218.53155831402765,218.53155831402765,1821.0963192835638,9.252950494930777,77.10792079108981,1
nomix,335.633,347.686,5.593883333333333,6.87,-16.7425,23.6125,217.4171887090814,217.4171887090814,1811.8099059090116,9.207715773809694,76.73096478174745,1
nomix,336.639,348.692,5.610650000000001,6.845,-16.747500000000002,23.5925,215.37507210428714,215.37507210428714,1794.7922675357263,9.128963530964803,76.07469609137337,1
nomix,337.644,349.697,5.6274,6.8549999999999995,-16.8075,23.6625,219.2841530634254,219.2841530634254,1827.3679421952118,9.267159136330708,77.22632613608924,1
nomix,338.648,350.701,5.6441333333333334,6.815,-16.8,23.615000000000002,217.9632464409425,217.9632464409425,1816.3603870078541,9.22986434219532,76.915536184961,1
nomix,339.654,351.707,5.6609,6.800000000000001,-16.85,23.650000000000002,213.35430586083683,213.35430586083683,1777.952548840307,9.021323715045954,75.17769762538295,1
nomix,340.658,352.711,5.6776333333333335,6.845,-16.8375,23.682499999999997,211.7383992615071,211.7383992615071,1764.4866605125594,8.940711464647192,74.50592887205994,1
nomix,341.663,353.716,5.694383333333334,6.8,-16.912499999999998,23.7125,210.83217243235399,210.83217243235399,1756.9347702696166,8.89118281211825,74.09319010098542,1
nomix,342.668,354.721,5.711133333333334,6.76,-16.93,23.689999999999998,209.0740127681011,209.0740127681011,1742.283439734176,8.825412105027485,73.54510087522905,1
nomix,343.673,355.726,5.727883333333334,6.745,-16.8625,23.6075,205.83048018557344,205.83048018557344,1715.2540015464454,8.718859692283106,72.65716410235922,1
nomix,344.678,356.731,5.744633333333334,6.75,-16.892500000000002,23.642500000000002,203.12131268334832,203.12131268334832,1692.6776056945694,8.591363547989777,71.59469623324814,1
nomix,345.683,357.736,5.761383333333333,6.715,-17.12,23.835,204.03908180445444,204.03908180445444,1700.325681703787,8.560481720346315,71.33734766955263,1
nomix,346.687,358.74,5.778116666666667,6.7250000000000005,-17.2225,23.9475,201.8764988710666,201.8764988710666,1682.3041572588884,8.42996132669659,70.24967772247159,1
nomix,347.693,359.746,5.794883333333333,6.71,-17.44,24.150000000000002,200.9047642358315,200.9047642358315,1674.206368631929,8.319037856556168,69.32531547130141,1
nomix,348.698,360.751,5.811633333333333,6.72,-17.675,24.395,197.96660876697717,197.96660876697717,1649.7217397248098,8.115048524983692,67.6254043748641,1
nomix,349.702,361.755,5.828366666666667,6.7250000000000005,-17.9375,24.6625,196.23075334477684,196.23075334477684,1635.2562778731403,7.956644839119182,66.30537365932652,1
nomix,350.708,362.761,5.845133333333334,6.69,-18.1675,24.8575,196.16520243392284,196.16520243392284,1634.7100202826905,7.891590161276188,65.76325134396824,1
nomix,351.712,363.765,5.861866666666667,6.615,-18.4125,25.027500000000003,193.8935410010592,193.8935410010592,1615.77950834216,7.747219698374155,64.56016415311797,1
nomix,352.717,364.77,5.878616666666667,6.7,-18.57,25.27,193.52261430907822,193.52261430907822,1612.6884525756518,7.6581960549694585,63.818300458078824,1
nomix,353.722,365.775,5.895366666666666,6.665,-18.5725,25.2375,191.85132994710057,191.85132994710057,1598.7610828925049,7.6018357581813,63.3486313181775,1
nomix,354.727,366.78,5.912116666666666,6.65,-18.689999999999998,25.339999999999996,190.49726487250229,190.49726487250229,1587.4772072708524,7.517650547454709,62.64708789545591,1
nomix,355.732,367.785,5.928866666666667,6.64,-18.635,25.275000000000002,187.57046705582988,187.57046705582988,1563.087225465249,7.4211856401910925,61.843213668259104,1
nomix,356.737,368.79,5.945616666666667,6.619999999999999,-18.62,25.240000000000002,186.77317861841522,186.77317861841522,1556.44315515346,7.399888217845294,61.66573514871078,1
nomix,357.742,369.795,5.962366666666667,6.619999999999999,-18.6425,25.262499999999996,185.34237534867367,185.34237534867367,1544.5197945722807,7.336660083074664,61.1388340256222,1
nomix,358.747,370.8,5.979116666666667,6.635,-18.505,25.14,182.81987428795097,182.81987428795097,1523.4989523995914,7.272071371835758,60.600594765297984,1
nomix,359.752,371.805,5.995866666666667,6.545,-18.512500000000003,25.057500000000005,182.90693674636677,182.90693674636677,1524.2244728863898,7.299488645968941,60.82907204974118,1
nomix,360.75600000000003,372.809,6.012600000000001,6.545,-18.529999999999998,25.074999999999996,182.1098270499182,182.1098270499182,1517.5818920826518,7.262605266198135,60.52171055165113,1
nomix,361.762,373.815,6.029366666666666,6.595,-18.5325,25.127499999999998,180.96311287012145,180.96311287012145,1508.0259405843456,7.201795358476628,60.01496132063857,1
nomix,362.766,374.819,6.0461,6.585,-18.665,25.25,181.71607436835455,181.71607436835455,1514.300619736288,7.196676212608101,59.97230177173418,1
nomix,363.771,375.824,6.06285,6.5,-18.807499999999997,25.307499999999997,180.08916587498746,180.08916587498746,1500.7430489582289,7.116039350982415,59.30032792485346,1
nomix,364.776,376.829,6.0796,6.5200000000000005,-19.0375,25.5575,178.53811184116486,178.53811184116486,1487.817598676374,6.985742417731188,58.214520147759906,1
nomix,365.781,377.834,6.09635,6.545,-19.2275,25.7725,180.31844613246068,180.31844613246068,1502.6537177705056,6.996544616644123,58.304538472034366,1
nomix,366.787,378.84,6.1131166666666665,6.53,-19.367500000000003,25.897500000000004,182.2292718022876,182.2292718022876,1518.5772650190634,7.036558424646687,58.63798687205573,1
nomix,367.791,379.844,6.12985,6.430000000000001,-19.552500000000002,25.9825,180.87511656186462,180.87511656186462,1507.2926380155386,6.961420824087929,58.01184020073274,1
nomix,368.796,380.849,6.1466,6.465,-19.705000000000002,26.17,182.66611363079775,182.66611363079775,1522.2176135899813,6.979981415009466,58.166511791745556,1
nomix,369.801,381.854,6.163349999999999,6.465,-19.8975,26.3625,183.3873231298271,183.3873231298271,1528.2276927485593,6.956370720903825,57.96975600753188,1
nomix,370.806,382.859,6.1800999999999995,6.465,-20.05,26.515,181.84721822658375,181.84721822658375,1515.3934852215314,6.8582771347005,57.1523094558375,1
