time_s,U0_C,U1_C,TTEST_C,TFO_C,TTI_C,U5_C,TTO_C,TMI_C,THM_C,THI_C,valve,mode,pump_cmd_pct,pump_freq_hz,pump_rotation_speed_rpm,pump_input_power_kw,pump_input_power_w,pump_output_current_a,pump_output_voltage_v,pump_pressure_before_bar_abs,pump_pressure_after_bar_abs,pump_pressure_tank_bar_abs,pump_pressure_error_bar,pump_max_freq_hz,fluid_meter_valid,fluid_concentration_pct,fluid_flow_velocity_mps,fluid_volume_flow_m3s,fluid_mass_flow_kgs,fluid_temperature_c,fluid_density_kg_m3,fluid_delta_p_bar,scale_weight_kg,scale_age_s,scale_tare_kg,elapsed_min,minus100_segment,minus100_cycle_number,cycle_phase,time_since_phase_start_min,cold_min_THM_C
4423.09,,,21.060259,-76.4708548,-76.1150501,,-78.6258816,-79.3397894,-126.597778,-75.6877778,0,C,40,28.14,844,0.07,66,2.56,108,2.203,2.809,2.105,0.05,71.7,1,100,0.940541,4.4909e-05,0.073154258,-71.706,1629,0.606,175.4,0.525,156,73.71816666666668,25,6,cooldown,0.4532166666666768,-128.527778
4425.181,,,21.0405813,-76.6905007,-76.094993,,-78.70539,-79.2202185,-126.937778,-75.7677778,0,C,40,28.14,844,0.07,67,2.56,108,2.076,2.907,2.154,0.05,71.7,1,100,0.940639,4.4947e-05,0.073202116,-71.714,1629,0.831,175.4,0.613,156,73.75301666666665,25,6,cooldown,0.4880666666666542,-128.527778
4427.273,,,20.9815484,-76.7404203,-76.1852501,,-78.8246526,-79.449396,-127.297778,-75.9577778,0,C,40,28.14,844,0.07,67,2.56,108,2.212,2.858,2.203,0.05,71.7,1,100,0.942042,4.5014e-05,0.073313801,-71.758,1629,0.646,175.4,0.705,156,73.78788333333334,25,6,cooldown,0.5229333333333415,-128.527778
4429.364,,,21.0504201,-76.7104686,-76.1351072,,-79.0631779,-79.449396,-127.667778,-76.0877778,0,C,40,28.14,844,0.07,68,2.55,108,2.222,2.926,2.154,0.05,71.7,1,100,0.941682,4.4995e-05,0.073296231,-71.808,1629,0.704,175.4,0.798,156,73.82273333333333,25,6,cooldown,0.5577833333333331,-128.527778
4431.457,,,21.060259,-76.770372,-76.2153358,,-78.9240382,-79.449396,-127.877778,-76.1877778,0,C,40,28.14,844,0.07,67,2.55,108,2.125,2.779,2.212,0.05,71.7,1,100,0.940597,4.4937e-05,0.073196838,-71.866,1629,0.654,175.4,0.889,156,73.85761666666667,25,6,cooldown,0.5926666666666733,-128.527778
4433.554,,,21.060259,-76.8502432,-76.2253643,,-78.8445297,-79.3298251,-128.187778,-76.2977778,0,C,40,28.14,844,0.07,66,2.55,108,2.037,2.848,2.164,0.05,71.7,1,100,0.941517,4.4989e-05,0.073288978,-71.913,1629,0.811,175.4,0.986,156,73.89256666666667,25,6,cooldown,0.6276166666666683,-128.527778
4435.65,,,21.0405813,-76.8402593,-76.2654786,,-79.0532393,-79.5091814,-128.317778,-76.3577778,0,A,40,28.15,845,0.07,67,2.55,108,2.232,2.907,2.232,0.05,71.7,1,100,0.941929,4.501e-05,0.07332039,-71.952,1629,0.675,175.4,0.081,156,73.9275,25,6,cooldown,0.662549999999996,-128.527778
4437.746,,,21.0504201,-76.870211,-76.3356785,,-79.0234237,-79.5191456,-128.387778,-76.3377778,0,A,40,28.14,844,0.07,67,2.55,108,2.008,2.809,2.222,0.05,71.7,1,100,0.94148,4.4969e-05,0.07325882,-71.996,1629,0.801,175.4,0.169,156,73.96243333333334,25,6,cooldown,0.6974833333333379,-128.527778
4439.837,,,21.0504201,-77.0698891,-76.4159071,,-79.083055,-79.5490383,-128.437778,-76.4477778,0,A,40,28.14,844,0.07,66,2.55,108,2.251,2.75,2.164,0.05,71.7,1,100,0.941701,4.4973e-05,0.073273643,-72.031,1629,0.499,175.4,0.257,156,73.99728333333334,25,6,cooldown,0.7323333333333437,-128.527778
4441.929,,,21.0307425,-77.0099857,-76.3858214,,-79.3414573,-79.6985019,-128.477778,-76.5477778,0,A,40,28.14,844,0.07,66,2.55,108,1.949,2.916,2.193,0.05,71.7,1,100,0.941755,4.4991e-05,0.073300946,-72.065,1629,0.967,175.4,0.348,156,74.03215,25,6,cooldown,0.7672000000000025,-128.527778
4444.021,,,21.0110649,-76.9900179,-76.4359642,,-79.0929935,-79.8678939,-128.527778,-76.4177778,0,A,40,28.14,844,0.07,67,2.55,108,2.154,2.779,2.095,0.05,71.7,1,100,0.941832,4.4968e-05,0.073284926,-72.09,1630,0.625,175.4,0.436,156,74.06701666666666,25,6,cooldown,0.8020666666666614,-128.527778
4444.021,,,21.0110649,-76.9900179,-76.4359642,,-79.0929935,-79.8678939,-128.527778,-76.4177778,0,A,40,28.14,844,0.07,67,2.55,108,2.154,2.779,2.095,0.05,71.7,1,100,0.941832,4.4968e-05,0.073284926,-72.09,1630,0.625,175.4,0.436,156,74.06701666666666,25,6,warmup,0.0,-128.527778
4446.112,,,21.0799366,-77.0998408,-76.556307,,-79.2221947,-79.7084661,-128.317778,-76.3977778,0,A,40,28.14,844,0.07,67,2.56,108,2.193,2.818,2.251,0.05,71.7,1,100,0.94284,4.5033e-05,0.07338979,-72.129,1630,0.625,175.4,0.528,156,74.10186666666667,25,6,warmup,0.03485000000000582,-128.527778
4448.204,,,21.0799366,-77.1497604,-76.6064498,,-79.3613344,-79.8678939,-128.207778,-76.5377778,0,A,40,28.14,844,0.07,68,2.56,108,2.173,2.867,2.203,0.05,71.7,1,100,0.944159,4.5082e-05,0.073455197,-72.167,1629,0.694,175.4,0.617,156,74.13673333333332,25,6,warmup,0.06971666666666465,-128.527778
4450.295,,,21.0209037,-77.2096638,-76.6365355,,-79.3414573,-79.7383588,-128.247778,-76.5777778,0,A,40,28.14,844,0.07,68,2.56,108,2.115,2.867,2.144,0.05,71.7,1,100,0.94415,4.5067e-05,0.073440388,-72.19,1630,0.752,175.4,0.709,156,74.17158333333333,25,6,warmup,0.10456666666667047,-128.527778
4452.387,,,21.0209037,-77.2296316,-76.6866783,,-79.3315187,-79.8180727,-128.097778,-76.6077778,0,A,40,28.14,844,0.07,68,2.56,108,2.222,2.681,2.232,0.05,71.7,1,100,0.943,4.4978e-05,0.073294479,-72.214,1630,0.459,175.4,0.8,156,74.20644999999999,25,6,warmup,0.1394333333333293,-128.527778
4454.479,,,21.0405813,-77.2096638,-76.5863927,,-79.4110272,-79.997429,-128.037778,-76.5177778,0,A,40,28.14,844,0.07,68,2.56,108,2.037,2.897,2.29,0.05,71.7,1,100,0.941477,4.5007e-05,0.073354989,-72.256,1630,0.86,175.4,0.889,156,74.24131666666668,25,6,warmup,0.17430000000001655,-128.527778
4456.57,,,21.0405813,-77.3394546,-76.7267926,,-79.7986306,-80.1867494,-127.997778,-76.5677778,0,A,40,28.14,844,0.07,68,2.56,108,2.203,2.759,2.144,0.05,71.7,1,100,0.943576,4.5024e-05,0.073392364,-72.343,1630,0.556,175.4,0.978,156,74.27616666666667,25,6,warmup,0.20915000000000816,-128.527778
4458.662,,,21.0799366,-77.3694063,-76.8371068,,-79.7986306,-80.1967137,-127.807778,-76.3377778,0,A,40,28.14,844,0.07,67,2.56,108,2.125,2.887,2.144,0.05,71.7,1,100,0.942081,4.5011e-05,0.073374989,-72.395,1630,0.762,175.4,0.068,156,74.31103333333334,25,6,warmup,0.2440166666666812,-128.527778
4460.754,,,21.1192919,-77.4792292,-76.9073067,,-79.7886921,-80.1967137,-127.607778,-76.2877778,0,A,40,28.14,844,0.07,66,2.56,108,2.242,2.818,2.212,0.05,71.7,1,100,0.940534,4.4946e-05,0.073278654,-72.459,1630,0.576,175.4,0.156,156,74.3459,25,6,warmup,0.27888333333334003,-128.527778
4462.845,,,21.1192919,-77.5990361,-76.9574496,,-79.9079547,-80.3461772,-127.527778,-76.4177778,0,A,40,28.14,844,0.07,66,2.56,108,2.125,2.789,2.154,0.05,71.7,1,100,0.942232,4.5006e-05,0.073379091,-72.523,1630,0.664,175.4,0.248,156,74.38075,25,6,warmup,0.31373333333334585,-128.527778
4464.937,,,21.0897754,-77.6589395,-77.0075924,,-79.7588764,-80.3661057,-127.447778,-76.3177778,0,A,40,28.14,844,0.07,66,2.55,108,2.271,2.799,2.232,0.05,71.7,1,100,0.941208,4.4964e-05,0.073312287,-72.543,1630,0.528,175.4,0.34,156,74.41561666666666,25,6,warmup,0.3486000000000047,-128.527778
4467.03,,,21.0897754,-77.718843,-77.0677638,,-80.0272173,-80.4059626,-127.527778,-76.2177778,0,A,40,28.14,844,0.07,66,2.55,108,2.095,2.877,2.134,0.05,71.7,1,100,0.9418,4.5013e-05,0.073382732,-72.634,1631,0.782,175.4,0.429,156,74.45049999999999,25,6,warmup,0.38348333333333073,-128.527778
4469.121,,,20.9815484,-77.5990361,-77.0878209,,-80.0769101,-80.6251758,-127.607778,-76.0577778,0,A,40,28.14,844,0.07,67,2.55,108,2.242,2.691,2.212,0.05,71.7,1,100,0.941393,4.498e-05,0.073335026,-72.635,1630,0.449,175.4,0.517,156,74.48535,25,6,warmup,0.41833333333333655,-128.527778
4471.213,,,21.0405813,-77.8086981,-77.1580209,,-79.9974017,-80.6949255,-127.377778,-76.1177778,0,A,40,28.14,844,0.07,68,2.55,108,2.047,2.809,2.203,0.05,71.7,1,100,0.942307,4.5028e-05,0.073433914,-72.657,1631,0.762,175.4,0.609,156,74.52021666666666,25,6,warmup,0.4531999999999954,-128.527778
4473.304,,,21.0405813,-77.8386498,-77.2583065,,-80.2955582,-80.5653904,-127.497778,-76.0177778,0,A,40,28.14,844,0.07,68,2.55,108,2.222,2.858,2.193,0.05,71.7,1,100,0.941615,4.498e-05,0.073359892,-72.744,1631,0.636,175.4,0.697,156,74.55506666666666,25,6,warmup,0.4880500000000012,-128.527778
4475.396,,,21.0504201,-77.9684406,-77.2984208,,-80.2458654,-80.8144963,-127.457778,-75.8377778,0,A,40,28.14,844,0.07,68,2.56,108,2.251,2.926,2.125,0.05,71.7,1,100,0.942609,4.5009e-05,0.07339695,-72.746,1631,0.675,175.4,0.79,156,74.58993333333333,25,6,warmup,0.5229166666666742,-128.527778
4477.488,,,21.0307425,-77.8286659,-77.3184779,,-80.2657425,-80.7746394,-127.407778,-75.7477778,0,A,40,28.14,844,0.07,68,2.56,108,2.183,2.691,2.212,0.05,71.7,1,100,0.942138,4.5016e-05,0.0734255,-72.822,1631,0.508,175.4,0.878,156,74.62480000000001,25,6,warmup,0.5577833333333473,-128.527778
4479.579,,,20.9815484,-77.9185211,-77.3786493,,-80.2160498,-80.9141387,-127.387778,-75.8577778,0,A,40,28.14,844,0.07,67,2.56,108,2.154,3.054,2.095,0.05,71.7,1,100,0.941573,4.499e-05,0.073383972,-72.867,1631,0.9,175.4,0.971,156,74.65965,25,6,warmup,0.5926333333333389,-128.527778
4481.671,,,21.0799366,-78.0582957,-77.5090206,,-80.166357,-80.8144963,-127.337778,-75.8677778,0,A,40,28.14,844,0.07,66,2.56,108,2.056,2.681,2.105,0.05,71.7,1,100,0.942463,4.5018e-05,0.073439119,-72.955,1631,0.625,175.4,0.06,156,74.69451666666667,25,6,warmup,0.6275000000000119,-128.527778
4483.763,,,21.1192919,-78.1082153,-77.5190492,,-80.3353124,-80.7347824,-127.067778,-75.7877778,0,A,40,28.14,844,0.07,66,2.56,108,2.242,2.965,2.261,0.05,71.7,1,100,0.941556,4.4978e-05,0.073373338,-72.969,1631,0.723,175.4,0.149,156,74.72938333333333,25,6,warmup,0.6623666666666708,-128.527778
4485.854,,,21.0504201,-77.9784245,-77.6193348,,-80.2458654,-80.9440314,-126.927778,-75.6377778,0,A,40,28.14,844,0.07,66,2.56,108,2.154,2.799,2.212,0.05,71.7,1,100,0.942489,4.5042e-05,0.073470755,-72.976,1631,0.645,175.4,0.237,156,74.76423333333334,25,6,warmup,0.6972166666666766,-128.527778
4487.946,,,21.0405813,-78.1082153,-77.639392,,-80.1862341,-80.9440314,-126.527778,-75.6177778,0,A,40,28.14,844,0.07,68,2.56,108,2.281,2.887,2.164,0.05,71.7,1,100,0.941136,4.5011e-05,0.073403784,-72.989,1632,0.606,175.4,0.329,156,74.7991,25,6,warmup,0.7320833333333354,-128.527778
4490.039,,,21.0405813,-78.2280221,-77.6594491,,-80.2756811,-81.1034592,-126.327778,-75.3977778,0,A,40,28.14,844,0.07,66,2.56,108,2.222,2.769,2.193,0.05,71.7,1,100,0.944257,4.512e-05,0.073606772,-73.057,1631,0.547,175.4,0.426,156,74.83398333333334,25,6,warmup,0.7669666666666757,-128.527778
4492.135,,,21.0405813,-78.1980704,-77.6694777,,-80.1961727,-81.0237453,-125.707778,-75.3377778,0,A,40,28.14,844,0.07,66,2.56,108,1.998,2.887,2.154,0.05,71.7,1,100,0.941943,4.5045e-05,0.073493501,-73.098,1632,0.889,175.4,0.522,156,74.86891666666666,25,6,warmup,0.8019000000000034,-128.527778
4494.232,,,21.0405813,-78.1681187,-77.7497062,,-80.1564185,-80.9440314,-125.237778,-75.2377778,0,A,40,28.16,845,0.07,67,2.55,108,2.105,2.946,2.154,0.05,71.7,1,100,0.943617,4.5107e-05,0.07359515,-73.149,1632,0.841,175.4,0.615,156,74.90386666666667,25,6,warmup,0.8368500000000125,-128.527778
4496.327,,,21.0897754,-78.1880865,-77.639392,,-80.2756811,-80.9838883,-124.777778,-75.1377778,0,A,40,28.14,844,0.07,67,2.55,108,2.164,2.789,2.173,0.05,71.7,1,100,0.943739,4.5136e-05,0.073638466,-73.13,1631,0.625,175.4,0.707,156,74.93878333333333,25,6,warmup,0.871766666666673,-128.527778
4498.419,,,21.0307425,-78.2779416,-77.7497062,,-80.3054967,-80.9440314,-123.957778,-75.0677778,0,A,40,28.14,844,0.07,66,2.55,108,1.998,2.809,2.203,0.05,71.7,1,100,0.942895,4.5126e-05,0.073628257,-73.143,1632,0.811,175.4,0.795,156,74.97364999999999,25,6,warmup,0.9066333333333318,-128.527778
4500.51,,,21.0405813,-78.3977485,-77.6694777,,-80.365128,-80.9141387,-123.247778,-75.0277778,0,A,40,28.14,844,0.07,66,2.55,108,2.281,2.769,2.154,0.05,71.7,1,100,0.944757,4.5184e-05,0.073711435,-73.193,1631,0.488,175.4,0.888,156,75.0085,25,6,warmup,0.9414833333333377,-128.527778
4502.602,,,21.0504201,-78.2280221,-77.7497062,,-80.4843907,-81.0735665,-122.027778,-74.9677778,0,A,40,28.14,844,0.07,66,2.55,108,2.261,2.995,2.203,0.05,71.7,1,100,0.944845,4.5187e-05,0.073700015,-73.202,1632,0.734,175.4,0.975,156,75.04336666666667,25,6,warmup,0.9763500000000107,-128.527778
4504.694,,,21.0307425,-78.2779416,-77.729649,,-80.3353124,-81.0735665,-120.907778,-74.9077778,0,A,40,28.14,844,0.07,67,2.55,108,2.212,2.799,2.203,0.05,71.7,1,100,0.944909,4.5179e-05,0.073727974,-73.213,1632,0.587,175.4,0.062,156,75.07823333333334,25,6,warmup,1.0112166666666838,-128.527778
4506.785,,,21.0110649,-78.3777807,-77.8600204,,-80.5142063,-80.9440314,-119.797778,-74.9377778,0,A,40,28.14,844,0.07,67,2.55,108,2.242,2.926,2.222,0.05,71.7,1,100,0.944718,4.5212e-05,0.073780489,-73.264,1632,0.684,175.4,0.154,156,75.11308333333334,25,6,warmup,1.0460666666666754,-128.527778
4508.877,,,21.0307425,-78.3378451,-77.870049,,-80.4048822,-81.053638,-118.167778,-74.8177778,0,A,40,28.14,844,0.07,68,2.55,108,2.359,2.671,2.154,0.05,71.7,1,100,0.942857,4.5152e-05,0.073603629,-73.272,1632,0.312,175.4,0.243,156,75.14795000000001,25,6,warmup,1.0809333333333484,-128.527778
4510.968,,,21.0307425,-78.3378451,-77.9201918,,-80.2756811,-80.9539956,-116.917778,-74.7877778,0,A,40,28.14,844,0.07,68,2.56,108,2.164,2.995,2.154,0.05,71.7,1,100,0.945093,4.5107e-05,0.073613167,-73.271,1632,0.831,175.4,0.335,156,75.1828,25,6,warmup,1.11578333333334,-128.527778
4513.06,,,21.0799366,-78.4576519,-77.9201918,,-80.4346979,-81.1034592,-115.807778,-74.8377778,0,A,40,28.14,844,0.07,68,2.56,108,2.066,2.71,2.144,0.05,71.7,1,100,0.943948,4.5085e-05,0.073571149,-73.31,1632,0.644,175.4,0.427,156,75.21766666666667,25,6,warmup,1.150650000000013,-128.527778
4515.152,,,21.0110649,-78.3278612,-77.9803632,,-80.2657425,-80.9739241,-114.707778,-74.6877778,0,A,40,28.14,844,0.07,68,2.56,108,2.349,2.956,2.212,0.05,71.7,1,100,0.942707,4.511e-05,0.073614119,-73.3,1632,0.607,175.4,0.515,156,75.25253333333333,25,6,warmup,1.1855166666666719,-128.527778
4517.243,,,21.0110649,-78.3677968,-77.8901061,,-80.2259883,-81.1632446,-113.207778,-74.5877778,0,A,40,28.14,844,0.07,67,2.56,108,1.998,2.73,2.29,0.05,71.7,1,100,0.945198,4.5186e-05,0.073733806,-73.317,1632,0.732,175.4,0.604,156,75.28738333333334,25,6,warmup,1.2203666666666777,-128.527778
4519.335,,,21.0307425,-78.4576519,-77.8399633,,-80.4048822,-81.0038168,-111.007778,-74.5677778,1,A,40,28.14,844,0.07,67,2.56,108,2.281,2.926,2.164,0.05,71.7,1,100,0.943343,4.512e-05,0.073628243,-73.329,1632,0.645,175.4,0.696,156,75.32225,25,6,warmup,1.2552333333333365,-128.527778
4521.427,,,21.0799366,-78.3977485,-77.9803632,,-80.544022,-80.9739241,-109.727778,-74.6077778,1,A,40,28.02,841,0.06,65,2.56,108,2.222,3.024,2.222,0.05,71.7,1,100,0.943515,4.5082e-05,0.073564502,-73.378,1632,0.802,175.4,0.784,156,75.35711666666666,25,6,warmup,1.2900999999999954,-128.527778
4523.518,,,21.0799366,-78.3078934,-77.9101632,,-80.4148208,-81.1333519,-108.967778,-74.4677778,1,A,40,28.11,843,0.07,67,2.56,108,2.251,2.897,2.222,0.05,71.7,1,100,0.941898,4.4992e-05,0.073420922,-73.396,1632,0.646,175.2,0.877,156,75.39196666666666,25,6,warmup,1.3249500000000012,-128.527778
4525.611,,,21.0307425,-78.4576519,-77.8399633,,-80.2657425,-80.9241029,-108.887778,-74.4277778,1,A,40,28.1,843,0.07,67,2.56,108,2.154,2.858,2.144,0.05,71.7,1,100,0.942225,4.5091e-05,0.073602043,-73.404,1632,0.704,175.2,0.969,156,75.42685,25,6,warmup,1.3598333333333414,-128.527778
4527.703,,,21.060259,-78.4876036,-77.9502775,,-80.2458654,-80.9739241,-108.337778,-74.4677778,1,A,40,28.11,843,0.07,67,2.55,108,2.339,2.769,2.251,0.05,71.7,1,100,0.943874,4.5093e-05,0.073582382,-73.438,1632,0.43,175.2,0.056,156,75.46171666666667,25,6,warmup,1.3947000000000145,-128.527778
4529.794,,,21.1192919,-78.3278612,-77.9101632,,-80.365128,-80.8344248,-104.997778,-74.6377778,1,A,40,28.13,844,0.07,66,2.55,108,1.959,2.858,2.222,0.05,71.7,1,100,0.942343,4.5024e-05,0.073449313,-73.391,1632,0.899,175.2,0.147,156,75.49656666666667,25,6,warmup,1.429550000000006,-128.527778
4531.886,,,21.0405813,-78.4277002,-77.9502775,,-81.0011953,-81.3525651,-100.527778,-74.8577778,1,A,40,28.13,844,0.07,66,2.55,108,2.242,2.975,2.232,0.05,71.7,1,100,0.943217,4.5109e-05,0.073613153,-73.396,1632,0.733,175.2,0.236,156,75.53143333333334,25,6,warmup,1.4644166666666791,-128.527778
4575.815,,,20.9717096,-78.1681187,-77.5090206,,-79.8185077,-80.5354977,-101.277778,-77.2577778,1,A,40,28.11,843,0.07,68,2.56,108,2.056,2.828,2.125,0.05,71.7,1,100,0.944221,4.511e-05,0.073642785,-73.293,1632,0.772,175.0,0.141,156,76.26358333333333,27,7,cooldown,0.0,-129.607778
4577.907,,,21.0405813,-78.1082153,-77.729649,,-79.967586,-80.5653904,-104.707778,-77.2577778,1,A,40,28.1,843,0.07,67,2.56,108,2.203,2.671,2.203,0.05,71.7,1,100,0.941987,4.5013e-05,0.073447129,-73.314,1632,0.468,175.0,0.229,156,76.29845,27,7,cooldown,0.03486666666667304,-129.607778
4579.998,,,20.9717096,-78.1880865,-77.569192,,-80.0272173,-80.4856765,-107.677778,-77.2877778,1,A,40,28.11,843,0.07,66,2.56,108,1.978,2.828,2.203,0.05,71.7,1,100,0.943402,4.5112e-05,0.073610976,-73.297,1632,0.85,174.8,0.322,156,76.3333,27,7,cooldown,0.06971666666666465,-129.607778
4582.09,,,21.0405813,-78.1581348,-77.7196205,,-79.9377704,-80.4557838,-110.497778,-77.1777778,1,A,40,28.12,844,0.07,67,2.56,108,1.978,2.818,2.154,0.05,71.7,1,100,0.943506,4.5005e-05,0.073429581,-73.304,1632,0.84,174.8,0.411,156,76.36816666666667,27,7,cooldown,0.10458333333333769,-129.607778
4584.181,,,21.0209037,-78.1980704,-77.639392,,-79.9079547,-80.3760699,-113.037778,-77.1777778,1,A,40,28.1,843,0.07,67,2.56,108,2.008,2.926,2.173,0.05,71.7,1,100,0.94129,4.5084e-05,0.073535289,-73.325,1632,0.918,174.8,0.503,156,76.40301666666666,27,7,cooldown,0.1394333333333293,-129.607778
4586.273,,,21.0405813,-78.1581348,-77.5391063,,-79.967586,-80.5155692,-115.597778,-77.1977778,1,A,40,28.11,843,0.07,68,2.56,108,2.242,2.828,2.222,0.05,71.7,1,100,0.941978,4.5031e-05,0.073481036,-73.337,1632,0.586,174.8,0.591,156,76.43788333333333,27,7,cooldown,0.17430000000000234,-129.607778
4588.365,,,21.0405813,-78.1681187,-77.639392,,-79.9079547,-80.5354977,-117.807778,-77.3277778,0,A,40,28.1,843,0.07,66,2.56,108,2.047,2.877,2.164,0.05,71.7,1,100,0.941781,4.5048e-05,0.073503033,-73.336,1632,0.83,174.8,0.684,156,76.47274999999999,27,7,cooldown,0.20916666666666117,-129.607778
4590.456,,,21.0307425,-78.2479899,-77.5190492,,-79.878139,-80.4458196,-119.557778,-77.1977778,0,A,40,28.1,843,0.07,67,2.56,108,2.242,2.809,2.144,0.05,71.7,1,100,0.946248,4.5141e-05,0.073688198,-73.339,1632,0.567,174.8,0.773,156,76.5076,27,7,cooldown,0.244016666666667,-129.607778
4592.548,,,21.0897754,-78.138167,-77.5491349,,-80.057033,-80.4258911,-121.027778,-77.2577778,0,A,40,28.14,844,0.07,68,2.55,108,1.988,2.858,2.212,0.05,71.7,1,100,0.942436,4.5037e-05,0.073486054,-73.34,1632,0.87,174.8,0.866,156,76.54246666666667,27,7,cooldown,0.27888333333334003,-129.607778
4594.64,,,20.9815484,-78.1980704,-77.569192,,-79.8483234,-80.6251758,-122.297778,-77.3177778,0,A,40,28.14,844,0.07,68,2.55,108,2.134,2.809,2.134,0.05,71.7,1,100,0.942931,4.5053e-05,0.073515815,-73.357,1632,0.675,174.8,0.954,156,76.57733333333334,27,7,cooldown,0.3137500000000131,-129.607778
4596.731,,,21.0110649,-78.2479899,-77.6594491,,-79.7986306,-80.4856765,-123.387778,-77.2577778,0,A,40,28.15,845,0.07,69,2.55,108,1.998,2.975,2.173,0.05,71.7,1,100,0.942945,4.5062e-05,0.073539002,-73.386,1632,0.977,174.8,0.044,156,76.61218333333333,27,7,cooldown,0.3486000000000047,-129.607778
4598.833,,,21.0209037,-78.2479899,-77.6594491,,-79.967586,-80.6949255,-124.257778,-77.3077778,0,A,40,28.14,844,0.07,67,2.55,108,2.164,2.965,2.144,0.05,71.7,1,100,0.943657,4.5092e-05,0.073581921,-73.399,1632,0.801,174.8,0.145,156,76.64721666666667,27,7,cooldown,0.3836333333333357,-129.607778
4600.925,,,21.060259,-78.1681187,-77.5992777,,-80.0769101,-80.6550685,-125.217778,-77.3577778,0,A,40,28.14,844,0.07,67,2.55,108,2.105,2.73,2.154,0.05,71.7,1,100,0.943024,4.5068e-05,0.073547632,-73.42,1632,0.625,174.8,0.232,156,76.68208333333334,27,7,cooldown,0.41850000000000875,-129.607778
4603.017,,,21.0307425,-78.1681187,-77.639392,,-79.9079547,-80.6152116,-125.997778,-77.4377778,0,A,40,28.14,844,0.07,68,2.55,108,2.29,2.828,2.173,0.05,71.7,1,100,0.941371,4.4973e-05,0.073393064,-73.434,1632,0.538,174.8,0.323,156,76.71695,27,7,cooldown,0.4533666666666676,-129.607778
4605.109,,,20.9815484,-78.2979094,-77.729649,,-80.0868486,-80.6451043,-126.637778,-77.5377778,0,A,40,28.14,844,0.07,69,2.55,108,1.998,2.936,2.251,0.05,71.7,1,100,0.942233,4.502e-05,0.07346795,-73.426,1632,0.938,174.8,0.41,156,76.75181666666667,27,7,cooldown,0.4882333333333406,-129.607778
4607.201,,,21.0209037,-78.1581348,-77.6193348,,-80.3054967,-80.8045321,-127.347778,-77.5877778,0,A,40,28.14,844,0.07,67,2.56,108,2.164,2.916,2.144,0.05,71.7,1,100,0.943868,4.5062e-05,0.073527567,-73.367,1632,0.752,174.8,0.506,156,76.78668333333333,27,7,cooldown,0.5230999999999995,-129.607778
4609.298,,,21.060259,-78.2779416,-77.7497062,,-80.5539605,-80.8942102,-127.837778,-77.8177778,0,A,40,28.14,844,0.07,67,2.56,108,1.959,2.681,2.193,0.05,71.7,1,100,0.943515,4.5035e-05,0.073510487,-73.41,1632,0.722,174.8,0.601,156,76.82163333333332,27,7,cooldown,0.5580499999999944,-129.607778
4611.394,,,21.0110649,-78.2979094,-77.799849,,-80.2955582,-80.9440314,-128.207778,-77.8577778,0,A,40,28.14,844,0.07,67,2.56,108,2.095,2.828,2.125,0.05,71.7,1,100,0.943394,4.5079e-05,0.073577725,-73.484,1632,0.733,174.8,0.693,156,76.85656666666667,27,7,cooldown,0.5929833333333363,-129.607778
4613.49,,,21.0307425,-78.447668,-77.8399633,,-80.4943292,-80.9739241,-128.547778,-78.0377778,0,A,40,28.14,844,0.07,67,2.56,108,2.242,2.809,2.212,0.05,71.7,1,100,0.942958,4.5026e-05,0.073495037,-73.538,1632,0.567,174.8,0.784,156,76.8915,27,7,cooldown,0.627916666666664,-129.607778
4615.581,,,21.0504201,-78.4077324,-77.870049,,-80.3452509,-81.0934949,-128.767778,-77.9977778,0,A,40,28.14,844,0.07,67,2.56,108,2.125,2.926,2.164,0.05,71.7,1,100,0.943857,4.4997e-05,0.073449104,-73.589,1632,0.801,174.8,0.871,156,76.92635,27,7,cooldown,0.6627666666666698,-129.607778
4617.673,,,21.0405813,-78.5874427,-77.9201918,,-80.653346,-81.2728512,-128.947778,-78.1777778,0,A,40,28.14,844,0.07,67,2.56,108,2.193,2.681,2.212,0.05,71.7,1,100,0.94504,4.509e-05,0.073613585,-73.62,1633,0.488,174.8,0.963,156,76.96121666666666,27,7,cooldown,0.6976333333333287,-129.607778
4619.765,,,21.0504201,-78.5175554,-78.0605917,,-80.6235304,-81.3226724,-129.107778,-78.2477778,0,A,40,28.14,844,0.07,67,2.56,108,2.047,2.897,2.212,0.05,71.7,1,100,0.944768,4.5062e-05,0.073578114,-73.633,1633,0.85,174.8,0.048,156,76.99608333333335,27,7,cooldown,0.7325000000000159,-129.607778
4621.856,,,21.0209037,-78.7871208,-78.0906774,,-80.5937147,-81.4223147,-129.237778,-78.0477778,0,A,40,28.14,844,0.07,67,2.56,108,2.242,2.809,2.222,0.05,71.7,1,100,0.94297,4.5059e-05,0.073580118,-73.765,1633,0.567,174.8,0.139,156,77.03093333333332,27,7,cooldown,0.7673499999999933,-129.607778
4623.948,,,21.0799366,-78.7372013,-78.2310773,,-80.5738376,-81.3426008,-129.407778,-78.2277778,0,A,40,28.14,844,0.07,68,2.55,108,2.164,2.897,2.154,0.05,71.7,1,100,0.94237,4.5017e-05,0.073511122,-73.771,1633,0.733,174.8,0.227,156,77.06580000000001,27,7,cooldown,0.8022166666666806,-129.607778
