time_s,U0_C,U1_C,TTEST_C,TFO_C,TTI_C,U5_C,TTO_C,TMI_C,THM_C,THI_C,valve,mode,pump_cmd_pct,pump_freq_hz,pump_rotation_speed_rpm,pump_input_power_kw,pump_input_power_w,pump_output_current_a,pump_output_voltage_v,pump_pressure_before_bar_abs,pump_pressure_after_bar_abs,pump_pressure_tank_bar_abs,pump_pressure_error_bar,pump_max_freq_hz,fluid_meter_valid,fluid_concentration_pct,fluid_flow_velocity_mps,fluid_volume_flow_m3s,fluid_mass_flow_kgs,fluid_temperature_c,fluid_density_kg_m3,fluid_delta_p_bar,scale_weight_kg,scale_age_s,scale_tare_kg,TTEST_raw_C,TFO_raw_C,TTI_raw_C,TTO_raw_C,TMI_raw_C,THM_raw_C,THI_raw_C,flow_velocity_mps_si,volume_flow_m3s_si,volume_flow_lmin_si,mass_flow_kgs_si,mass_flow_kgmin_si,temperature_c_si,density_kg_m3_si,pump_running,liquid_like_density,positive_mass_flow,usable_sample,delta_p_bar_recomputed,t_min,cmd_bucket_pct,pump_input_power_logged_w,pump_input_power_restored_w,pump_input_power_source,pump_speed_rpm,pump_speed_source,loop_temperature_tc_count,loop_mean_temperature_C,log_name,log_key,run_label,run_elapsed_min,source_row_index,dTHM_dt_C_per_min,THM_transition_smooth_C,dTHM_dt_transition_C_per_min,below100_segment,interpolated_threshold_sample,threshold_crossing_type,minus100_cycle_number,cycle_phase,elapsed_from_60_min,time_since_segment_start_min,time_since_cold_min_min,cycle_min_C,THM_uncertainty_C
3617.691,,,21.169999964272183,-67.71999998762341,-67.02000001579796,,-70.53000004177984,-70.7599999564339,-104.66644216872248,-72.70637235786708,1,O,30,21.06,632,0.06,63.0,2.54,81,2.281,2.652,2.3,0.05,71.7,1,100,0.701311,3.3534e-05,0.05395066,-61.718,1609,0.371,177.8,0.925,156,21.2078412,-66.9861451,-66.3171423,-69.9097725,-70.3121914,-105.277778,-67.4277778,0.701311,3.3534e-05,2.0120400000000003,0.05395066,3.2370395999999997,-61.718,1609,True,True,True,True,0.371,60.29485,30,63,,logged whole-watt VFD power,632.0,logged_rpm,4,-69.00750000040877,log_20260424_153546.csv,0424,"-100°C, bypass closed",60.29485,1146.0,-62.202072081573306,-104.57637485542571,-67.04415139672778,5,False,raw_csv_sample,2,cooldown,0.2948499999999967,0.07427083186441763,-1.0808666666666724,-122.21042442054932,0.7144334135348952
3619.782,,,21.19000002865647,-67.69000000256493,-66.96000000473273,,-70.36999995618677,-70.7599999564339,-106.86439028379333,-72.62098528534638,1,O,30,21.05,632,0.06,62.0,2.54,81,2.349,2.661,2.29,0.05,71.7,1,100,0.701203,3.3523e-05,0.053930351,-61.778,1609,0.312,177.8,0.014,156,21.2275189,-66.9561934,-66.2569709,-69.7507556,-70.3121914,-107.497778,-67.3477778,0.701203,3.3523e-05,2.0113799999999995,0.053930351,3.23582106,-61.778,1609,True,True,True,True,0.31199999999999983,60.3297,30,62,,logged whole-watt VFD power,632.0,logged_rpm,4,-68.94499997997958,log_20260424_153546.csv,0424,"-100°C, bypass closed",60.3297,1147.0,-58.937336321960174,-106.83075582086381,-62.10094688753111,5,False,raw_csv_sample,2,cooldown,0.32970000000000255,0.10912083186442345,-1.0460166666666666,-122.21042442054932,0.7365452337025674
3621.874,,,21.130000038780054,-67.71999998762341,-67.20000004899362,,-70.28000001494762,-70.68000004578516,-108.77521905049909,-72.55694498095585,1,O,30,21.06,632,0.06,64.0,2.54,81,2.281,2.779,2.3,0.05,71.7,1,100,0.700732,3.3503e-05,0.053904803,-61.788,1609,0.498,177.8,0.101,156,21.168486,-66.9861451,-66.4976565,-69.6613087,-70.2324776,-109.427778,-67.2877778,0.700732,3.3503e-05,2.01018,0.053904803,3.23428818,-61.788,1609,True,True,True,True,0.4979999999999998,60.36456666666666,30,64,,logged whole-watt VFD power,632.0,logged_rpm,4,-68.97000002433745,log_20260424_153546.csv,0424,"-100°C, bypass closed",60.36456666666666,1148.0,-49.41792050437766,-108.90575960955863,-56.923240716302416,5,False,raw_csv_sample,2,cooldown,0.3645666666666614,0.14398749853108228,-1.0111500000000078,-122.21042442054932,0.755774119904756
3623.965,,,21.219999972775568,-67.75999996770139,-67.08000002686316,,-70.45999999804422,-70.83999996744154,-110.30982246417469,-72.5996385172162,1,O,30,21.05,632,0.06,64.0,2.54,81,2.368,2.72,2.359,0.05,71.7,1,100,0.701697,3.3534e-05,0.053945862,-61.844,1609,0.352,177.8,0.194,156,21.2570353,-67.0260807,-66.3773137,-69.8402026,-70.3919053,-110.977778,-67.3277778,0.701697,3.3534e-05,2.0120400000000003,0.053945862,3.23675172,-61.844,1609,True,True,True,True,0.3520000000000003,60.39941666666667,30,64,,logged whole-watt VFD power,632.0,logged_rpm,4,-69.03499999001258,log_20260424_153546.csv,0424,"-100°C, bypass closed",60.39941666666667,1149.0,-51.97293109885095,-110.79934070871478,-51.30418477866306,5,False,raw_csv_sample,2,cooldown,0.3994166666666672,0.1788374985310881,-0.9763000000000019,-122.21042442054932,0.771220468373449
3626.057,,,21.130000038780054,-67.72999998264291,-67.14000003792839,,-70.26000001682577,-70.83999996744154,-112.3988632402105,-72.695698973802,1,O,30,21.06,632,0.06,64.0,2.54,81,2.398,2.71,2.261,0.05,71.7,1,100,0.701567,3.3533e-05,0.053947751,-61.852,1609,0.312,177.6,0.282,156,21.168486,-66.996129,-66.4374851,-69.6414316,-70.3919053,-113.087778,-67.4177778,0.701567,3.3533e-05,2.01198,0.053947751,3.23686506,-61.852,1609,True,True,True,True,0.31199999999999983,60.43428333333333,30,64,,logged whole-watt VFD power,632.0,logged_rpm,4,-68.99250000120965,log_20260424_153546.csv,0424,"-100°C, bypass closed",60.43428333333333,1150.0,-52.9488333377592,-112.48241530097212,-45.76787251841324,5,False,raw_csv_sample,2,cooldown,0.43428333333333313,0.21370416519775404,-0.941433333333336,-122.21042442054932,0.7922520392155457
3628.15,,,21.19000002865647,-67.78999995275989,-67.0999999973132,,-70.34999995806493,-70.58000000693589,-114.00277132418113,-72.2367434590032,0,C,30,21.06,632,0.06,63.0,2.54,81,2.32,2.73,2.203,0.05,71.7,1,100,0.700329,3.348e-05,0.053861805,-61.848,1609,0.41,177.6,0.373,156,21.2275189,-67.0560324,-66.3973708,-69.7308785,-70.1328352,-114.707778,-66.9877778,0.700329,3.348e-05,2.0088,0.053861805,3.2317082999999998,-61.848,1609,True,True,True,True,0.41000000000000014,60.469166666666666,30,63,,logged whole-watt VFD power,632.0,logged_rpm,4,-68.95499997876848,log_20260424_153546.csv,0424,"-100°C, bypass closed",60.469166666666666,1151.0,-47.706586198872856,-113.99156633474915,-40.98593376619374,5,False,raw_csv_sample,2,cooldown,0.4691666666666663,0.2485874985310872,-0.9065500000000029,-122.21042442054932,0.8084028706678044
3630.241,,,21.150000001526116,-67.87000001307705,-67.14999997329582,,-70.36999995618677,-70.7599999564339,-115.7254874143718,-72.14068300241739,0,C,30,21.07,632,0.06,63.0,2.54,81,2.281,2.691,2.3,0.05,71.7,1,100,0.701606,3.3519e-05,0.053926003,-61.883,1609,0.41,177.6,0.462,156,21.1881636,-67.1359037,-66.4475136,-69.7507556,-70.3121914,-116.447778,-66.8977778,0.701606,3.3519e-05,2.01114,0.053926003,3.2355601800000002,-61.883,1609,True,True,True,True,0.4099999999999997,60.504016666666665,30,63,,logged whole-watt VFD power,632.0,logged_rpm,4,-69.03749997474839,log_20260424_153546.csv,0424,"-100°C, bypass closed",60.504016666666665,1152.0,-39.631078115009586,-115.34065280151555,-36.42938142581352,5,False,raw_csv_sample,2,cooldown,0.504016666666665,0.2834374985310859,-0.8717000000000041,-122.21042442054932,0.8257531047810281
3632.332,,,21.20999999140254,-67.84000002801857,-67.22000001944363,,-70.49999999428793,-70.58000000693589,-116.7650574687972,-72.2367434590032,0,C,30,21.08,632,0.06,65.0,2.54,81,2.398,2.769,2.193,0.05,71.7,1,100,0.70137,3.3526e-05,0.053942394,-61.87,1609,0.371,177.6,0.553,156,21.2471965,-67.105952,-66.5177136,-69.8799568,-70.1328352,-117.497778,-66.9877778,0.70137,3.3526e-05,2.01156,0.053942394,3.23654364,-61.87,1609,True,True,True,True,0.371,60.538866666666664,30,65,,logged whole-watt VFD power,632.0,logged_rpm,4,-69.03500001217151,log_20260424_153546.csv,0424,"-100°C, bypass closed",60.538866666666664,1153.0,-29.396880844037923,-116.53069422012825,-31.904026098268332,5,False,raw_csv_sample,2,cooldown,0.5388666666666637,0.3182874985310846,-0.8368500000000054,-122.21042442054932,0.8362245190833443
3634.424,,,21.20999999140254,-67.82000003797957,-67.22999995481106,,-70.47999999616609,-70.88999998686617,-117.7749255216676,-72.46088452437004,0,C,30,21.07,632,0.06,64.0,2.54,81,2.3,2.759,2.232,0.05,71.7,1,100,0.701896,3.3525e-05,0.053937575,-61.891,1609,0.459,177.6,0.64,156,21.2471965,-67.0859842,-66.5277421,-69.8600797,-70.4417265,-118.517778,-67.1977778,0.701896,3.3525e-05,2.0115000000000003,0.053937575,3.2362545000000003,-61.891,1609,True,True,True,True,0.4590000000000001,60.57373333333333,30,64,,logged whole-watt VFD power,632.0,logged_rpm,4,-69.10499999395572,log_20260424_153546.csv,0424,"-100°C, bypass closed",60.57373333333333,1154.0,-26.697345015169503,-117.56482035298924,-27.670862674725413,5,False,raw_csv_sample,2,cooldown,0.5737333333333297,0.35315416519775056,-0.8019833333333395,-122.21042442054932,0.8463977451364474
3636.515,,,21.150000001526116,-67.84000002801857,-67.22999995481106,,-70.30999996182123,-70.74999999269254,-118.62638289957793,-72.36482406778424,0,C,30,21.07,632,0.06,63.0,2.54,81,2.417,2.73,2.222,0.05,71.7,1,100,0.702327,3.3576e-05,0.054030197,-61.94,1609,0.313,177.6,0.732,156,21.1881636,-67.105952,-66.5277421,-69.6911243,-70.3022272,-119.377778,-67.1077778,0.702327,3.3576e-05,2.01456,0.054030197,3.24181182,-61.94,1609,True,True,True,True,0.31300000000000017,60.60858333333333,30,63,,logged whole-watt VFD power,632.0,logged_rpm,4,-69.03249998433586,log_20260424_153546.csv,0424,"-100°C, bypass closed",60.60858333333333,1155.0,-24.00038938766147,-118.45988079997979,-23.47691841530559,5,False,raw_csv_sample,2,cooldown,0.6085833333333284,0.3880041651977493,-0.7671333333333408,-122.21042442054932,0.8549759069134256
3638.607,,,21.19000002865647,-67.84000002801857,-67.17999997882842,,-70.7399999717501,-70.83999996744154,-119.44813827593325,-72.2367434590032,0,C,30,21.08,632,0.06,65.0,2.54,81,2.495,2.74,2.212,0.05,71.7,1,100,0.702346,3.3529e-05,0.053955891,-62.015,1609,0.245,177.6,0.82,156,21.2275189,-67.105952,-66.4775993,-70.118482,-70.3919053,-120.207778,-66.9877778,0.702346,3.3529e-05,2.0117399999999996,0.053955891,3.23735346,-62.015,1609,True,True,True,True,0.2450000000000001,60.64345,30,65,,logged whole-watt VFD power,632.0,logged_rpm,4,-69.14999998650966,log_20260424_153546.csv,0424,"-100°C, bypass closed",60.64345,1156.0,-17.46341391618489,-119.20147928731782,-19.251866299616267,5,False,raw_csv_sample,2,cooldown,0.6434500000000014,0.4228708318644223,-0.7322666666666677,-122.21042442054932,0.8632554489385286
3640.699,,,21.109999974395762,-67.89999999813553,-67.25000002497623,,-70.63999998114086,-70.89999995060754,-119.8441649633334,-72.5996385172162,0,C,30,21.08,632,0.06,64.0,2.54,81,2.183,2.691,2.32,0.05,71.7,1,100,0.703202,3.3604e-05,0.054082229,-62.0,1609,0.508,177.6,0.911,156,21.1488083,-67.1658554,-66.5477993,-70.0190965,-70.4516907,-120.607778,-67.3277778,0.703202,3.3604e-05,2.01624,0.054082229,3.24493374,-62.0,1609,True,True,True,True,0.508,60.67831666666667,30,64,,logged whole-watt VFD power,632.0,logged_rpm,4,-69.17249998871505,log_20260424_153546.csv,0424,"-100°C, bypass closed",60.67831666666667,1157.0,-13.918489640765983,-119.80237760993981,-15.705972381216043,5,False,raw_csv_sample,2,cooldown,0.6783166666666673,0.45773749853108825,-0.6974000000000018,-122.21042442054932,0.8672458013813046
3642.79,,,21.150000001526116,-67.89999999813553,-67.14999997329582,,-70.7399999717501,-71.05999997262282,-120.41840366006362,-72.77041266225761,0,C,30,21.07,632,0.06,63.0,2.54,81,2.271,2.701,2.222,0.05,71.7,1,100,0.702046,3.3546e-05,0.053989603,-62.04,1609,0.43,177.6,0.999,156,21.1881636,-67.1658554,-66.4475136,-70.118482,-70.6111185,-121.187778,-67.4877778,0.702046,3.3546e-05,2.01276,0.053989603,3.23937618,-62.04,1609,True,True,True,True,0.43000000000000016,60.713166666666666,30,63,,logged whole-watt VFD power,632.0,logged_rpm,4,-69.21249997895106,log_20260424_153546.csv,0424,"-100°C, bypass closed",60.713166666666666,1158.0,-11.221366347077037,-120.29649825649102,-12.55209784657336,5,False,raw_csv_sample,2,cooldown,0.7131666666666661,0.49258749853108696,-0.6625500000000031,-122.21042442054932,0.8730320519475498
3644.883,,,21.119999955768794,-68.05000002358915,-67.25000002497623,,-70.91000000609493,-71.05999997262282,-120.62631767094871,-73.00522711168956,0,C,30,21.07,632,0.06,63.0,2.54,81,2.339,2.691,2.3,0.05,71.7,1,100,0.70341,3.3617e-05,0.054104421,-62.088,1610,0.352,177.6,0.088,156,21.1586471,-67.315614,-66.5477993,-70.2874374,-70.6111185,-121.397778,-67.7077778,0.70341,3.3617e-05,2.01702,0.054104421,3.24626526,-62.088,1610,True,True,True,True,0.35199999999999987,60.74805,30,63,,logged whole-watt VFD power,632.0,logged_rpm,4,-69.31750000682078,log_20260424_153546.csv,0424,"-100°C, bypass closed",60.74805,1159.0,-5.821004897075454,-120.67756875459338,-9.314817117069197,5,False,raw_csv_sample,2,cooldown,0.7480499999999992,0.5274708318644201,-0.6276666666666699,-122.21042442054932,0.8751271426663026
3646.974,,,21.119999955768794,-68.09999999868663,-67.36000001202407,,-70.69000002675463,-71.13999998363046,-120.82433101464879,-73.13330772047064,0,C,30,21.07,632,0.06,64.0,2.54,81,2.261,2.681,2.251,0.05,71.7,1,100,0.700626,3.3473e-05,0.053889194,-62.101,1609,0.42,177.6,0.177,156,21.1586471,-67.3655335,-66.6581135,-70.0687893,-70.6908324,-121.597778,-67.8277778,0.700626,3.3473e-05,2.0083800000000003,0.053889194,3.23335164,-62.101,1609,True,True,True,True,0.41999999999999993,60.782900000000005,30,64,,logged whole-watt VFD power,632.0,logged_rpm,4,-69.32250000527395,log_20260424_153546.csv,0424,"-100°C, bypass closed",60.782900000000005,1160.0,-4.402571850849199,-120.94615874054132,-6.875334849597948,5,False,raw_csv_sample,2,cooldown,0.782900000000005,0.5623208318644259,-0.5928166666666641,-122.21042442054932,0.8771225008626324
3649.067,,,21.130000038780054,-68.08000000864763,-67.42999995845673,,-70.98000004983055,-71.11999995578881,-120.93323835368383,-72.89849327103867,0,C,30,21.08,632,0.06,63.0,2.54,81,2.417,2.652,2.281,0.05,71.7,1,100,0.702945,3.3585e-05,0.054057518,-62.139,1610,0.235,177.6,0.268,156,21.168486,-67.3455657,-66.7283134,-70.3570073,-70.6709039,-121.707778,-67.6077778,0.702945,3.3585e-05,2.0151,0.054057518,3.24345108,-62.139,1610,True,True,True,True,0.23500000000000032,60.81778333333333,30,63,,logged whole-watt VFD power,632.0,logged_rpm,4,-69.40249999318092,log_20260424_153546.csv,0424,"-100°C, bypass closed",60.81778333333333,1161.0,-1.986688235168458,-121.15695329859693,-4.981954603330678,5,False,raw_csv_sample,2,cooldown,0.8177833333333311,0.597204165197752,-0.557933333333338,-122.21042442054932,0.8782199618030382
3651.159,,,21.19000002865647,-68.11999998872562,-67.45999996398933,,-71.06000004231794,-71.32999999722874,-120.96294035523884,-72.67435220567182,0,C,30,21.07,632,0.06,63.0,2.54,81,2.3,2.72,2.29,0.05,71.7,1,100,0.703446,3.3599e-05,0.054079547,-62.161,1610,0.42,177.6,0.356,156,21.2275189,-67.3855013,-66.7583991,-70.4365157,-70.8801529,-121.737778,-67.3977778,0.703446,3.3599e-05,2.01594,0.054079547,3.24477282,-62.161,1610,True,True,True,True,0.4200000000000004,60.852650000000004,30,63,,logged whole-watt VFD power,632.0,logged_rpm,4,-69.49249999806541,log_20260424_153546.csv,0424,"-100°C, bypass closed",60.852650000000004,1162.0,-4.404098425832672,-121.29368542867135,-3.5910185794339213,5,False,raw_csv_sample,2,cooldown,0.8526500000000041,0.632070831864425,-0.523066666666665,-122.21042442054932,0.8785192710416309
3653.25,,,21.15999998289915,-68.09999999868663,-67.48999996952196,,-70.98999999858232,-71.2499999862211,-121.24015903641896,-72.66367882160672,0,C,30,21.08,632,0.06,64.0,2.55,81,2.339,2.71,2.222,0.05,71.7,1,100,0.702994,3.3592e-05,0.054077374,-62.161,1610,0.371,177.6,0.446,156,21.1980024,-67.3655335,-66.7884848,-70.3669458,-70.800439,-122.017778,-67.3877778,0.702994,3.3592e-05,2.01552,0.054077374,3.24464244,-62.161,1610,True,True,True,True,0.371,60.8875,30,64,,logged whole-watt VFD power,632.0,logged_rpm,4,-69.457499988253,log_20260424_153546.csv,0424,"-100°C, bypass closed",60.8875,1163.0,-5.965493789125503,-121.40731815969399,-2.5240875090262307,5,False,raw_csv_sample,2,cooldown,0.8875000000000028,0.6669208318644237,-0.4882166666666663,-122.21042442054932,0.8813128590946103
3655.342,,,21.19000002865647,-68.29000000421824,-67.56999995103718,,-71.22999997604448,-71.41000000823638,-121.378768377009,-72.90916665510376,0,C,30,21.08,632,0.06,64.0,2.55,81,2.446,2.72,2.281,0.05,71.7,1,100,0.702744,3.3578e-05,0.054053708,-62.258,1610,0.274,177.6,0.537,156,21.2275189,-67.5552277,-66.8687133,-70.605471,-70.9598668,-122.157778,-67.6177778,0.702744,3.3578e-05,2.0146800000000002,0.054053708,3.24322248,-62.258,1610,True,True,True,True,0.274,60.92236666666667,30,64,,logged whole-watt VFD power,632.0,logged_rpm,4,-69.62499998488408,log_20260424_153546.csv,0424,"-100°C, bypass closed",60.92236666666667,1164.0,-4.969264122492177,-121.46963183910324,-1.3234352700580985,5,False,raw_csv_sample,2,cooldown,0.9223666666666688,0.7017874985310897,-0.45335000000000036,-122.21042442054932,0.8827096768176466
3657.434,,,21.229999954148603,-68.3399999793157,-67.60999999165239,,-71.48000000287674,-71.57000003025166,-121.58668238789409,-73.02657387981974,0,C,30,21.08,632,0.06,63.0,2.55,81,2.349,2.661,2.251,0.05,71.7,1,100,0.702867,3.3577e-05,0.054050709,-62.277,1610,0.312,177.6,0.626,156,21.2668741,-67.6051472,-66.9088276,-70.8539348,-71.1192946,-122.367778,-67.7277778,0.702867,3.3577e-05,2.01462,0.054050709,3.2430425400000003,-62.277,1610,True,True,True,True,0.31199999999999983,60.957233333333335,30,63,,logged whole-watt VFD power,632.0,logged_rpm,4,-69.75000000102412,log_20260424_153546.csv,0424,"-100°C, bypass closed",60.957233333333335,1165.0,-4.259573191443678,-121.49960571252603,-0.8536530613096147,5,False,raw_csv_sample,2,cooldown,0.9572333333333347,0.7366541651977556,-0.41848333333333443,-122.21042442054932,0.8848049328124593
3659.525,,,21.109999974395762,-68.29000000421824,-67.65000003226757,,-71.36000001414565,-71.57999999399301,-121.67578839255913,-73.05859403201501,0,C,30,21.08,632,0.06,64.0,2.55,81,2.32,2.71,2.261,0.05,71.7,1,100,0.703591,3.3621e-05,0.054119341,-62.29,1610,0.39,177.6,0.713,156,21.1488083,-67.5552277,-66.9489419,-70.7346722,-71.1292588,-122.457778,-67.7577778,0.703591,3.3621e-05,2.0172600000000003,0.054119341,3.24716046,-62.29,1610,True,True,True,True,0.3900000000000001,60.99208333333333,30,64,,logged whole-watt VFD power,632.0,logged_rpm,4,-69.72000001115612,log_20260424_153546.csv,0424,"-100°C, bypass closed",60.99208333333333,1166.0,-2.4142877620975014,-121.52914588558832,-1.0239499789981892,5,False,raw_csv_sample,2,cooldown,0.9920833333333334,0.7715041651977543,-0.3836333333333357,-122.21042442054932,0.8857029104175974
3661.617,,,21.150000001526116,-68.44000002967186,-67.71999997870023,,-71.44000000663303,-71.8899999739233,-121.75499373003915,-72.74906589412743,0,C,30,21.07,632,0.06,64.0,2.55,81,2.31,2.838,2.251,0.05,71.7,1,100,0.702018,3.3552e-05,0.054032663,-62.411,1610,0.528,177.6,0.806,156,21.1881636,-67.7049863,-67.0191418,-70.8141806,-71.4381501,-122.537778,-67.4677778,0.702018,3.3552e-05,2.0131200000000002,0.054032663,3.24195978,-62.411,1610,True,True,True,True,0.528,61.02695000000001,30,64,,logged whole-watt VFD power,632.0,logged_rpm,4,-69.8724999972321,log_20260424_153546.csv,0424,"-100°C, bypass closed",61.02695000000001,1167.0,-0.1419789749274969,-121.57099797037723,-1.1919921654496193,5,False,raw_csv_sample,2,cooldown,1.0269500000000065,0.8063708318644274,-0.3487666666666627,-122.21042442054932,0.8865011181250414
3663.709,,,21.19000002865647,-68.57999995994479,-67.82000003038067,,-71.69999998221705,-71.79000003543294,-121.68568905974412,-72.695698973802,0,C,30,21.08,632,0.06,63.0,2.55,81,2.398,2.671,2.232,0.05,71.7,1,100,0.703721,3.3646e-05,0.054186048,-62.47,1610,0.273,177.6,0.893,156,21.2275189,-67.8447609,-67.1194275,-71.0725829,-71.3385078,-122.467778,-67.4177778,0.703721,3.3646e-05,2.01876,0.054186048,3.25116288,-62.47,1610,True,True,True,True,0.2729999999999997,61.061816666666665,30,63,,logged whole-watt VFD power,632.0,logged_rpm,4,-69.97250000199386,log_20260424_153546.csv,0424,"-100°C, bypass closed",61.061816666666665,1168.0,0.7094535649905538,-121.61226747259234,-1.5953932394165804,5,False,raw_csv_sample,2,cooldown,1.0618166666666653,0.8412374985310862,-0.31390000000000384,-122.21042442054932,0.885802686103823
3665.8,,,21.130000038780054,-68.70999999535942,-67.82000003038067,,-71.8999999634355,-71.93999999334794,-121.70549039411414,-73.00522711168956,0,C,30,21.07,632,0.06,64.0,2.54,81,2.29,2.828,2.261,0.05,71.7,1,100,0.703086,3.3575e-05,0.054072042,-62.542,1610,0.538,177.6,0.985,156,21.168486,-67.9745517,-67.1194275,-71.2713539,-71.4879713,-122.487778,-67.7077778,0.703086,3.3575e-05,2.0145000000000004,0.054072042,3.24432252,-62.542,1610,True,True,True,True,0.5379999999999998,61.09666666666667,30,64,,logged whole-watt VFD power,632.0,logged_rpm,4,-70.09249999563089,log_20260424_153546.csv,0424,"-100°C, bypass closed",61.09666666666667,1169.0,2.1289038952570536,-121.6822097471487,-2.123452891539955,5,False,raw_csv_sample,2,cooldown,1.0966666666666711,0.876087498531092,-0.279049999999998,-122.21042442054932,0.8860022377140124
3667.892,,,21.19000002865647,-68.70999999535942,-68.02000003402634,,-71.99999995404475,-72.05999995967994,-121.53717905196906,-72.66367882160672,0,C,30,21.08,632,0.06,65.0,2.54,81,2.3,2.652,2.242,0.05,71.7,1,100,0.703233,3.3636e-05,0.054177912,-62.595,1611,0.352,177.6,0.07,156,21.2275189,-67.9745517,-67.3199988,-71.3707394,-71.6075421,-122.317778,-67.3877778,0.703233,3.3636e-05,2.0181600000000004,0.054177912,3.25067472,-62.595,1611,True,True,True,True,0.3520000000000003,61.13153333333333,30,65,,logged whole-watt VFD power,632.0,logged_rpm,4,-70.19749998577761,log_20260424_153546.csv,0424,"-100°C, bypass closed",61.13153333333333,1170.0,3.4076313931418554,-121.76031141430835,-2.4829513054589825,5,False,raw_csv_sample,2,cooldown,1.13153333333333,0.9109541651977509,-0.2441833333333392,-122.21042442054932,0.8843060591472225
3669.983,,,21.15999998289915,-68.83000003575458,-68.04000000447635,,-71.9799999559229,-72.23000004579549,-121.46787438167404,-72.62098528534638,0,C,30,21.07,632,0.06,63.0,2.54,81,2.261,2.671,2.261,0.05,71.7,1,100,0.703024,3.3591e-05,0.054110444,-62.628,1611,0.41,177.6,0.161,156,21.1980024,-68.0943586,-67.3400559,-71.3508623,-71.7769342,-122.247778,-67.3477778,0.703024,3.3591e-05,2.0154599999999996,0.054110444,3.24662664,-62.628,1611,True,True,True,True,0.4099999999999997,61.166383333333336,30,63,,logged whole-watt VFD power,632.0,logged_rpm,4,-70.27000001048734,log_20260424_153546.csv,0424,"-100°C, bypass closed",61.166383333333336,1171.0,-1.1328461443404194,-121.85530473953875,-2.7449703751449306,5,False,raw_csv_sample,2,cooldown,1.1663833333333358,0.9458041651977567,-0.20933333333333337,-122.21042442054932,0.8836076393622823
3672.076,,,21.19000002865647,-68.90000000089103,-68.16999996197421,,-72.24000003212521,-72.27999996486122,-121.6163843894491,-72.5996385172162,0,C,30,21.08,632,0.06,63.0,2.54,81,2.388,2.74,2.31,0.05,71.7,1,100,0.703636,3.3617e-05,0.054156125,-62.723,1611,0.352,177.6,0.252,156,21.2275189,-68.1642459,-67.4704272,-71.6092647,-71.8267553,-122.397778,-67.3277778,0.703636,3.3617e-05,2.01702,0.054156125,3.2493675,-62.723,1611,True,True,True,True,0.3520000000000003,61.20126666666667,30,63,,logged whole-watt VFD power,632.0,logged_rpm,4,-70.39749998996291,log_20260424_153546.csv,0424,"-100°C, bypass closed",61.20126666666667,1172.0,-2.9802358582105626,-121.95172862864489,-2.670879591149287,5,False,raw_csv_sample,2,cooldown,1.201266666666669,0.9806874985310898,-0.17445000000000022,-122.21042442054932,0.8851042579660963
3674.168,,,21.059999965892377,-68.939999980969,-68.19999996750684,,-72.30000002649075,-72.30999995644422,-121.67578839255913,-72.46088452437004,0,C,30,21.08,632,0.06,64.0,2.54,81,2.349,2.769,2.3,0.05,71.7,1,100,0.702419,3.3574e-05,0.054094479,-62.822,1611,0.42,177.6,0.343,156,21.0996142,-68.2041815,-67.5005129,-71.668896,-71.856648,-122.457778,-67.1977778,0.702419,3.3574e-05,2.01444,0.054094479,3.24566874,-62.822,1611,True,True,True,True,0.41999999999999993,61.236133333333335,30,64,,logged whole-watt VFD power,632.0,logged_rpm,4,-70.4374999828527,log_20260424_153546.csv,0424,"-100°C, bypass closed",61.236133333333335,1173.0,-3.8257136778149743,-122.04160170036545,-2.208297199569415,5,False,raw_csv_sample,2,cooldown,1.2361333333333349,1.0155541651977558,-0.13958333333333428,-122.21042442054932,0.8857029104175974
3676.264,,,21.109999974395762,-69.03000003630568,-68.28999998410467,,-72.36000002085629,-72.37000003996913,-121.8837024034442,-72.43953775623987,0,C,30,21.08,632,0.06,62.0,2.54,81,2.222,2.71,2.281,0.05,71.7,1,100,0.703045,3.3594e-05,0.054136814,-62.915,1611,0.488,177.6,0.435,156,21.1488083,-68.2940367,-67.59077,-71.7285273,-71.9164335,-122.667778,-67.1777778,0.703045,3.3594e-05,2.01564,0.054136814,3.2482088399999998,-62.915,1611,True,True,True,True,0.488,61.27106666666667,30,62,,logged whole-watt VFD power,632.0,logged_rpm,4,-70.51250002030895,log_20260424_153546.csv,0424,"-100°C, bypass closed",61.27106666666667,1174.0,-7.094349028028773,-122.10581848284914,-1.0770948722629328,5,False,raw_csv_sample,2,cooldown,1.2710666666666697,1.0504874985310906,-0.10464999999999947,-122.21042442054932,0.8877982164363243
