time_s,temp0_C,temp1_C,temp2_C,temp3_C,temp4_C,temp5_C,temp6_C,temp7_C,temp8_C,temp9_C,valve,mode
858.708,nan,9.44,1.49,9.55,9.70,nan,nan,nan,nan,nan,1,O
859.714,nan,9.43,1.56,9.59,9.66,nan,nan,nan,nan,nan,1,O
860.719,nan,9.41,1.64,9.55,9.65,nan,nan,nan,nan,nan,1,O
861.723,nan,9.34,1.52,9.55,9.65,nan,nan,nan,nan,nan,1,O
862.729,nan,9.33,1.56,9.59,9.63,nan,nan,nan,nan,nan,1,O
863.733,nan,9.34,1.56,9.55,9.59,nan,nan,nan,nan,nan,1,O
864.738,nan,9.34,1.59,9.51,9.59,nan,nan,nan,nan,nan,1,O
865.742,nan,9.30,1.54,9.51,9.59,nan,nan,nan,nan,nan,1,O
866.748,nan,9.30,1.52,9.46,9.61,nan,nan,nan,nan,nan,1,O
867.752,nan,9.30,1.41,9.45,9.59,nan,nan,nan,nan,nan,1,O
868.757,nan,9.24,1.24,9.41,9.54,nan,nan,nan,nan,nan,1,O
869.762,nan,9.23,1.09,9.38,9.63,nan,nan,nan,nan,nan,1,O
870.767,nan,9.24,0.95,9.44,9.48,nan,nan,nan,nan,nan,1,O
871.772,nan,9.22,0.68,9.41,9.51,nan,nan,nan,nan,nan,1,O
872.776,nan,9.19,0.59,9.41,9.48,nan,nan,nan,nan,nan,1,O
873.781,nan,9.21,0.48,9.34,9.50,nan,nan,nan,nan,nan,1,O
874.786,nan,9.19,0.37,9.37,9.46,nan,nan,nan,nan,nan,1,O
875.791,nan,9.20,0.31,9.43,9.48,nan,nan,nan,nan,nan,1,O
876.795,nan,9.13,0.32,9.27,9.45,nan,nan,nan,nan,nan,1,O
877.800,nan,9.20,0.27,9.30,9.41,nan,nan,nan,nan,nan,1,O
878.806,nan,9.09,0.27,9.30,9.38,nan,nan,nan,nan,nan,1,O
879.810,nan,9.11,0.16,9.26,9.37,nan,nan,nan,nan,nan,1,O
880.815,nan,9.09,0.23,9.27,9.30,nan,nan,nan,nan,nan,1,O
881.819,nan,9.02,0.27,9.20,9.38,nan,nan,nan,nan,nan,1,O
882.825,nan,9.07,0.32,9.24,9.33,nan,nan,nan,nan,nan,1,O
883.829,nan,9.02,0.40,9.19,9.26,nan,nan,nan,nan,nan,1,O
884.834,nan,9.04,0.45,9.19,9.33,nan,nan,nan,nan,nan,1,O
885.838,nan,9.06,0.44,9.17,9.33,nan,nan,nan,nan,nan,1,O
886.844,nan,9.02,0.40,9.17,9.19,nan,nan,nan,nan,nan,1,O
887.848,nan,8.98,0.58,9.20,9.11,nan,nan,nan,nan,nan,1,O
888.853,nan,8.91,0.57,9.17,9.09,nan,nan,nan,nan,nan,1,O
889.858,nan,9.02,0.49,9.06,9.10,nan,nan,nan,nan,nan,1,O
890.863,nan,8.90,0.55,9.09,9.11,nan,nan,nan,nan,nan,1,O
891.868,nan,8.89,0.53,9.06,9.13,nan,nan,nan,nan,nan,1,O
892.872,nan,8.80,0.70,9.10,9.06,nan,nan,nan,nan,nan,1,O
893.877,nan,8.84,0.61,9.05,9.09,nan,nan,nan,nan,nan,1,O
894.881,nan,8.85,0.58,9.00,9.13,nan,nan,nan,nan,nan,1,O
895.887,nan,8.84,0.51,9.00,9.13,nan,nan,nan,nan,nan,1,O
896.891,nan,8.73,0.52,8.98,9.07,nan,nan,nan,nan,nan,1,O
897.896,nan,8.79,0.55,8.94,9.04,nan,nan,nan,nan,nan,1,O
898.900,nan,8.83,0.49,8.91,9.07,nan,nan,nan,nan,nan,1,O
899.906,nan,8.73,0.44,8.90,9.04,nan,nan,nan,nan,nan,1,O
900.911,nan,8.76,0.34,8.93,9.10,nan,nan,nan,nan,nan,1,O
901.915,nan,8.76,0.23,8.83,9.00,nan,nan,nan,nan,nan,1,O
902.920,nan,8.65,0.16,8.89,9.06,nan,nan,nan,nan,nan,1,O
903.925,nan,8.69,0.31,8.80,8.96,nan,nan,nan,nan,nan,1,O
904.930,nan,8.61,0.27,8.80,8.94,nan,nan,nan,nan,nan,1,O
905.934,nan,8.65,0.27,8.76,8.94,nan,nan,nan,nan,nan,1,O
906.939,nan,8.63,0.34,8.79,8.83,nan,nan,nan,nan,nan,1,O
907.944,nan,8.52,0.36,8.73,8.84,nan,nan,nan,nan,nan,1,O
908.949,nan,8.56,0.34,8.77,8.84,nan,nan,nan,nan,nan,1,O
909.954,nan,8.57,0.30,8.71,8.87,nan,nan,nan,nan,nan,1,O
910.958,nan,8.52,0.23,8.67,8.84,nan,nan,nan,nan,nan,1,O
911.964,nan,8.46,0.19,8.65,8.74,nan,nan,nan,nan,nan,1,O
912.968,nan,8.52,0.09,8.73,8.54,nan,nan,nan,nan,nan,1,O
913.973,nan,8.50,0.04,8.70,8.55,nan,nan,nan,nan,nan,1,O
914.977,nan,8.50,0.01,8.65,8.57,nan,nan,nan,nan,nan,1,O
915.983,nan,8.52,-0.15,8.71,8.60,nan,nan,nan,nan,nan,1,O
916.987,nan,8.45,-0.06,8.63,8.52,nan,nan,nan,nan,nan,1,O
917.992,nan,8.45,-0.02,8.63,8.44,nan,nan,nan,nan,nan,1,O
918.996,nan,8.40,-0.04,8.57,8.38,nan,nan,nan,nan,nan,1,O
920.002,nan,8.38,-0.12,8.65,8.48,nan,nan,nan,nan,nan,1,O
921.007,nan,8.44,-0.16,8.56,8.57,nan,nan,nan,nan,nan,1,O
922.011,nan,8.44,-0.27,8.56,8.56,nan,nan,nan,nan,nan,1,O
923.016,nan,8.39,-0.37,8.56,8.52,nan,nan,nan,nan,nan,1,O
924.021,nan,8.39,-0.57,8.52,8.59,nan,nan,nan,nan,nan,1,O
925.026,nan,8.29,-0.57,8.56,8.65,nan,nan,nan,nan,nan,1,O
926.030,nan,8.30,-0.64,8.48,8.60,nan,nan,nan,nan,nan,1,O
927.035,nan,8.35,-0.78,8.43,8.57,nan,nan,nan,nan,nan,1,O
928.040,nan,8.32,-0.94,8.40,8.59,nan,nan,nan,nan,nan,1,O
929.045,nan,8.22,-1.11,8.44,8.63,nan,nan,nan,nan,nan,1,O
930.050,nan,8.23,-1.26,8.39,8.52,nan,nan,nan,nan,nan,1,O
931.054,nan,8.28,-1.59,8.41,8.52,nan,nan,nan,nan,nan,1,O
932.060,nan,8.23,-1.78,8.35,8.48,nan,nan,nan,nan,nan,1,O
933.064,nan,8.17,-1.88,8.32,8.50,nan,nan,nan,nan,nan,1,O
934.069,nan,8.26,-1.84,8.29,8.44,nan,nan,nan,nan,nan,1,O
935.073,nan,8.17,-1.85,8.29,8.40,nan,nan,nan,nan,nan,1,O
936.079,nan,8.12,-1.66,8.32,8.48,nan,nan,nan,nan,nan,1,O
937.083,nan,8.17,-1.63,8.38,8.48,nan,nan,nan,nan,nan,1,O
938.088,nan,8.09,-1.41,8.26,8.41,nan,nan,nan,nan,nan,1,O
939.092,nan,8.09,-1.41,8.28,8.44,nan,nan,nan,nan,nan,1,O
940.098,nan,8.09,-1.38,8.23,8.41,nan,nan,nan,nan,nan,1,O
941.103,nan,8.06,-1.37,8.26,8.40,nan,nan,nan,nan,nan,1,O
942.107,nan,8.06,-1.30,8.15,8.29,nan,nan,nan,nan,nan,1,O
943.112,nan,8.09,-1.36,8.16,8.17,nan,nan,nan,nan,nan,1,O
944.117,nan,8.07,-1.45,8.17,8.07,nan,nan,nan,nan,nan,1,O
945.122,nan,8.11,-1.47,8.18,8.13,nan,nan,nan,nan,nan,1,O
946.126,nan,7.96,-1.49,8.16,8.16,nan,nan,nan,nan,nan,1,O
947.132,nan,8.01,-1.45,8.11,8.13,nan,nan,nan,nan,nan,1,O
948.136,nan,7.96,-1.36,8.13,8.18,nan,nan,nan,nan,nan,1,O
949.141,nan,7.94,-1.37,8.09,7.85,nan,nan,nan,nan,nan,1,O
950.146,nan,7.96,-1.28,8.07,7.84,nan,nan,nan,nan,nan,1,O
951.151,nan,7.92,-1.40,8.09,7.74,nan,nan,nan,nan,nan,1,O
952.156,nan,7.90,-1.34,8.06,7.70,nan,nan,nan,nan,nan,1,O
953.160,nan,7.90,-1.42,8.07,7.72,nan,nan,nan,nan,nan,1,O
954.165,nan,7.83,-1.36,8.00,7.48,nan,nan,nan,nan,nan,1,O
955.170,nan,7.88,-1.27,7.96,7.45,nan,nan,nan,nan,nan,1,O
