time_s,TMI_C,pump_cmd_pct,pump_freq_hz,pump_pressure_before_bar_abs,pump_pressure_after_bar_abs,pump_pressure_error_bar,source_log,t_min,delta_p_bar,delta_p_full_error_bar,tmi_error_C
13122.119,-58.27,40.0,28.14,2.349,2.838,0.05,log_20260424_153546.csv,218.70198333333335,0.4889999999999999,0.1,1.0
13124.21,-58.32,40.0,28.14,2.222,2.897,0.05,log_20260424_153546.csv,218.73683333333332,0.6749999999999998,0.1,1.0
13126.301,-58.34,40.0,28.14,2.359,2.74,0.05,log_20260424_153546.csv,218.77168333333333,0.3810000000000002,0.1,1.0
13128.393,-58.2,40.0,28.14,2.466,2.809,0.05,log_20260424_153546.csv,218.80655,0.34299999999999997,0.1,1.0
13130.486,-58.27,40.0,28.14,2.134,2.75,0.05,log_20260424_153546.csv,218.84143333333336,0.6160000000000001,0.1,1.0
13132.577,-58.22,40.0,28.14,2.437,2.809,0.05,log_20260424_153546.csv,218.87628333333333,0.37200000000000033,0.1,1.0
13134.668,-58.19,40.0,28.14,2.242,2.799,0.05,log_20260424_153546.csv,218.91113333333334,0.5569999999999999,0.1,1.0
13136.76,-58.19,40.0,28.14,2.359,2.799,0.05,log_20260424_153546.csv,218.946,0.43999999999999995,0.1,1.0
13138.851,-58.15,40.0,28.14,2.359,2.848,0.05,log_20260424_153546.csv,218.98085,0.4889999999999999,0.1,1.0
13140.944,-58.16,40.0,28.14,2.3,2.916,0.05,log_20260424_153546.csv,219.01573333333332,0.6160000000000001,0.1,1.0
13143.036,-58.15,40.0,28.14,2.232,2.73,0.05,log_20260424_153546.csv,219.0506,0.4979999999999998,0.1,1.0
13145.126,-58.17,40.0,28.14,2.437,2.769,0.05,log_20260424_153546.csv,219.08543333333333,0.3320000000000003,0.1,1.0
13147.218,-58.2,40.0,28.14,2.32,2.789,0.05,log_20260424_153546.csv,219.12030000000001,0.4690000000000003,0.1,1.0
13149.31,-58.15,40.0,28.14,2.359,2.838,0.05,log_20260424_153546.csv,219.15516666666664,0.4790000000000001,0.1,1.0
13151.402,-58.09,40.0,28.14,2.437,2.867,0.05,log_20260424_153546.csv,219.19003333333333,0.43000000000000016,0.1,1.0
13153.495,-58.09,40.0,28.14,2.076,2.681,0.05,log_20260424_153546.csv,219.22491666666667,0.605,0.1,1.0
13155.586,-58.09,40.0,28.14,2.485,2.818,0.05,log_20260424_153546.csv,219.25976666666665,0.3330000000000002,0.1,1.0
13157.677,-58.0,40.0,28.14,2.115,2.74,0.05,log_20260424_153546.csv,219.29461666666666,0.625,0.1,1.0
13159.769,-57.92,40.0,28.16,2.398,2.926,0.05,log_20260424_153546.csv,219.32948333333334,0.528,0.1,1.0
13161.861,-57.85,40.0,28.14,2.359,2.73,0.05,log_20260424_153546.csv,219.36435,0.371,0.1,1.0
13163.953,-57.95,40.0,28.15,2.125,2.897,0.05,log_20260424_153546.csv,219.39921666666666,0.7719999999999998,0.1,1.0
13166.044,-57.92,40.0,28.14,2.485,2.838,0.05,log_20260424_153546.csv,219.43406666666667,0.3530000000000002,0.1,1.0
13168.135,-57.89,40.0,28.14,2.076,2.74,0.05,log_20260424_153546.csv,219.46891666666667,0.6640000000000001,0.1,1.0
13170.227,-57.82,40.0,28.14,2.31,2.897,0.05,log_20260424_153546.csv,219.50378333333336,0.5869999999999997,0.1,1.0
13172.32,-57.91,40.0,28.14,2.261,2.828,0.05,log_20260424_153546.csv,219.53866666666667,0.5669999999999997,0.1,1.0
13174.411,-57.82,40.0,28.14,2.164,2.887,0.05,log_20260424_153546.csv,219.57351666666668,0.7229999999999999,0.1,1.0
13176.503,-57.84,40.0,28.14,2.398,2.858,0.05,log_20260424_153546.csv,219.60838333333334,0.45999999999999996,0.1,1.0
13178.595,-57.87,40.0,28.14,2.368,2.848,0.05,log_20260424_153546.csv,219.64325,0.48,0.1,1.0
13180.692,-57.85,40.0,28.14,2.281,2.887,0.05,log_20260424_153546.csv,219.67819999999998,0.6059999999999999,0.1,1.0
13182.784,-57.82,40.0,28.14,2.388,2.818,0.05,log_20260424_153546.csv,219.71306666666666,0.43000000000000016,0.1,1.0
13184.878,-57.63,40.0,28.14,2.105,2.858,0.05,log_20260424_153546.csv,219.74796666666668,0.7530000000000001,0.1,1.0
13186.97,-57.7,40.0,28.14,2.417,2.867,0.05,log_20260424_153546.csv,219.78283333333331,0.4500000000000002,0.1,1.0
13189.062,-57.7,40.0,28.14,2.32,2.73,0.05,log_20260424_153546.csv,219.8177,0.41000000000000014,0.1,1.0
13191.154,-57.74,40.0,28.14,2.349,2.828,0.05,log_20260424_153546.csv,219.85256666666666,0.47899999999999965,0.1,1.0
13193.246,-57.7,40.0,28.15,2.349,2.858,0.05,log_20260424_153546.csv,219.88743333333332,0.5089999999999999,0.1,1.0
13195.337,-57.75,40.0,28.14,2.232,2.789,0.05,log_20260424_153546.csv,219.92228333333333,0.5569999999999999,0.1,1.0
13197.428,-57.69,40.0,28.14,2.437,2.848,0.05,log_20260424_153546.csv,219.95713333333333,0.41100000000000003,0.1,1.0
13199.52,-57.67,40.0,28.15,2.164,2.809,0.05,log_20260424_153546.csv,219.99200000000002,0.645,0.1,1.0
13201.612,-57.62,40.0,28.14,2.456,2.926,0.05,log_20260424_153546.csv,220.02686666666665,0.4700000000000002,0.1,1.0
13203.704,-57.6,40.0,28.14,2.203,2.858,0.05,log_20260424_153546.csv,220.06173333333334,0.6550000000000002,0.1,1.0
13205.795,-57.6,40.0,28.14,2.407,2.887,0.05,log_20260424_153546.csv,220.09658333333334,0.48,0.1,1.0
13207.886,-57.66,40.0,28.14,2.281,2.789,0.05,log_20260424_153546.csv,220.13143333333335,0.508,0.1,1.0
13209.978,-57.47,40.0,28.14,2.378,2.74,0.05,log_20260424_153546.csv,220.16629999999998,0.3620000000000001,0.1,1.0
13212.071,-57.53,40.0,28.14,2.164,2.809,0.05,log_20260424_153546.csv,220.20118333333332,0.645,0.1,1.0
13214.162,-57.42,40.0,28.14,2.251,2.897,0.05,log_20260424_153546.csv,220.23603333333332,0.6459999999999999,0.1,1.0
13216.253,-57.53,40.0,28.14,2.32,2.789,0.05,log_20260424_153546.csv,220.27088333333333,0.4690000000000003,0.1,1.0
13218.345,-57.42,40.0,28.14,2.31,2.809,0.05,log_20260424_153546.csv,220.30575,0.4990000000000001,0.1,1.0
13220.436,-57.39,40.0,28.14,2.407,2.72,0.05,log_20260424_153546.csv,220.3406,0.31300000000000017,0.1,1.0
13222.53,-57.42,40.0,28.14,2.212,2.769,0.05,log_20260424_153546.csv,220.37550000000002,0.5569999999999999,0.1,1.0
13224.622,-57.52,40.0,28.14,2.427,2.74,0.05,log_20260424_153546.csv,220.41036666666665,0.31300000000000017,0.1,1.0
13226.712,-57.45,40.0,28.14,2.212,2.72,0.05,log_20260424_153546.csv,220.4452,0.508,0.1,1.0
13228.804,-57.41,40.0,28.14,2.417,2.848,0.05,log_20260424_153546.csv,220.48006666666666,0.43100000000000005,0.1,1.0
13230.897,-57.38,40.0,28.14,2.144,2.848,0.05,log_20260424_153546.csv,220.51495000000003,0.7039999999999997,0.1,1.0
13232.988,-57.44,40.0,28.14,2.271,2.858,0.05,log_20260424_153546.csv,220.54979999999998,0.5870000000000002,0.1,1.0
13235.08,-57.32,40.0,28.14,2.29,2.73,0.05,log_20260424_153546.csv,220.58466666666666,0.43999999999999995,0.1,1.0
13237.17,-57.39,40.0,28.14,2.349,2.877,0.05,log_20260424_153546.csv,220.6195,0.5279999999999996,0.1,1.0
13239.262,-57.37,40.0,28.14,2.359,2.759,0.05,log_20260424_153546.csv,220.65436666666668,0.3999999999999999,0.1,1.0
13241.354,-57.32,40.0,28.14,2.349,2.74,0.05,log_20260424_153546.csv,220.68923333333333,0.391,0.1,1.0
13243.446,-57.22,40.0,28.15,2.476,2.838,0.05,log_20260424_153546.csv,220.7241,0.3620000000000001,0.1,1.0
13245.539,-57.28,40.0,28.14,2.203,2.809,0.05,log_20260424_153546.csv,220.75898333333333,0.6060000000000003,0.1,1.0
13247.63,-57.31,40.0,28.14,2.417,2.809,0.05,log_20260424_153546.csv,220.7938333333333,0.39200000000000035,0.1,1.0
13249.726,-57.19,40.0,28.14,2.251,2.809,0.05,log_20260424_153546.csv,220.82876666666667,0.5580000000000003,0.1,1.0
13251.819,-57.16,40.0,28.14,2.349,2.789,0.05,log_20260424_153546.csv,220.86364999999998,0.43999999999999995,0.1,1.0
13253.91,-57.28,40.0,28.14,2.144,2.74,0.05,log_20260424_153546.csv,220.89849999999998,0.5960000000000001,0.1,1.0
13256.001,-57.24,40.0,28.15,2.31,2.74,0.05,log_20260424_153546.csv,220.93335,0.43000000000000016,0.1,1.0
13258.093,-57.2,40.0,28.15,2.3,2.897,0.05,log_20260424_153546.csv,220.96821666666668,0.597,0.1,1.0
13260.184,-57.24,40.0,28.15,2.466,2.74,0.05,log_20260424_153546.csv,221.00306666666665,0.274,0.1,1.0
13262.276,-57.17,40.0,28.15,2.212,2.799,0.05,log_20260424_153546.csv,221.03793333333334,0.5869999999999997,0.1,1.0
13264.368,-57.04,40.0,28.14,2.466,2.858,0.05,log_20260424_153546.csv,221.0728,0.3919999999999999,0.1,1.0
13266.458,-57.04,40.0,28.14,2.31,2.809,0.05,log_20260424_153546.csv,221.10763333333335,0.4990000000000001,0.1,1.0
13268.55,-57.06,40.0,28.14,2.29,2.887,0.05,log_20260424_153546.csv,221.14249999999998,0.597,0.1,1.0
13270.642,-57.04,40.0,28.14,2.125,2.73,0.05,log_20260424_153546.csv,221.17736666666667,0.605,0.1,1.0
13272.734,-57.12,40.0,28.14,2.212,2.72,0.05,log_20260424_153546.csv,221.21223333333333,0.508,0.1,1.0
13274.826,-57.1,40.0,28.15,2.505,2.858,0.05,log_20260424_153546.csv,221.2471,0.3530000000000002,0.1,1.0
13276.917,-57.03,40.0,28.14,2.3,2.838,0.05,log_20260424_153546.csv,221.28195,0.5380000000000003,0.1,1.0
13279.008,-57.06,40.0,28.14,2.456,2.828,0.05,log_20260424_153546.csv,221.3168,0.3719999999999999,0.1,1.0
13281.1,-56.91,40.0,28.14,2.076,2.779,0.05,log_20260424_153546.csv,221.35166666666666,0.7029999999999998,0.1,1.0
13283.193,-56.87,40.0,28.14,2.593,2.848,0.05,log_20260424_153546.csv,221.38655,0.2549999999999999,0.1,1.0
13285.284,-56.94,40.0,28.14,2.32,2.848,0.05,log_20260424_153546.csv,221.4214,0.528,0.1,1.0
13287.375,-56.94,40.0,28.14,2.515,2.848,0.05,log_20260424_153546.csv,221.45625,0.33299999999999974,0.1,1.0
13289.466,-57.0,40.0,28.14,2.232,2.769,0.05,log_20260424_153546.csv,221.49110000000002,0.5369999999999999,0.1,1.0
13291.558,-56.94,40.0,28.14,2.349,2.779,0.05,log_20260424_153546.csv,221.52596666666668,0.4299999999999997,0.1,1.0
13293.651,-56.92,40.0,28.14,2.281,2.838,0.05,log_20260424_153546.csv,221.56085,0.5569999999999999,0.1,1.0
13295.742,-56.85,40.0,28.14,2.193,2.877,0.05,log_20260424_153546.csv,221.5957,0.6839999999999997,0.1,1.0
13297.833,-56.78,40.0,28.14,2.437,2.867,0.05,log_20260424_153546.csv,221.63055,0.43000000000000016,0.1,1.0
13299.926,-56.81,40.0,28.14,2.144,2.858,0.05,log_20260424_153546.csv,221.6654333333333,0.714,0.1,1.0
13302.017,-56.79,40.0,28.14,2.378,2.867,0.05,log_20260424_153546.csv,221.70028333333332,0.4889999999999999,0.1,1.0
13304.11,-56.87,40.0,28.14,2.261,2.818,0.05,log_20260424_153546.csv,221.7351666666667,0.5569999999999999,0.1,1.0
13306.202,-56.72,40.0,28.15,2.466,2.897,0.05,log_20260424_153546.csv,221.77003333333332,0.4309999999999996,0.1,1.0
13308.292,-56.69,40.0,28.14,2.212,2.838,0.05,log_20260424_153546.csv,221.80486666666667,0.6259999999999999,0.1,1.0
13310.384,-56.78,40.0,28.14,2.281,2.799,0.05,log_20260424_153546.csv,221.83973333333333,0.5179999999999998,0.1,1.0
13312.476,-56.7,40.0,28.14,2.349,2.828,0.05,log_20260424_153546.csv,221.87460000000002,0.47899999999999965,0.1,1.0
13314.568,-56.66,40.0,28.14,2.251,2.848,0.05,log_20260424_153546.csv,221.90946666666665,0.597,0.1,1.0
13316.66,-56.62,40.0,28.14,2.515,2.848,0.05,log_20260424_153546.csv,221.94433333333333,0.33299999999999974,0.1,1.0
13318.751,-56.69,40.0,28.14,2.232,2.75,0.05,log_20260424_153546.csv,221.97918333333334,0.5179999999999998,0.1,1.0
13320.842,-56.7,40.0,28.14,2.29,2.936,0.05,log_20260424_153546.csv,222.01403333333334,0.6459999999999999,0.1,1.0
13322.935,-56.52,40.0,28.15,2.281,2.809,0.05,log_20260424_153546.csv,222.04891666666666,0.528,0.1,1.0
13325.027,-56.66,40.0,28.14,2.261,2.759,0.05,log_20260424_153546.csv,222.08378333333334,0.4979999999999998,0.1,1.0
13327.119,-56.62,40.0,28.14,2.427,2.916,0.05,log_20260424_153546.csv,222.11865,0.4889999999999999,0.1,1.0
13329.21,-56.56,40.0,28.15,2.359,2.769,0.05,log_20260424_153546.csv,222.15349999999998,0.41000000000000014,0.1,1.0
13331.306,-56.5,40.0,28.14,2.271,2.74,0.05,log_20260424_153546.csv,222.18843333333334,0.4690000000000003,0.1,1.0
13333.399,-56.59,40.0,28.14,2.32,2.946,0.05,log_20260424_153546.csv,222.22331666666665,0.6260000000000003,0.1,1.0
13335.491,-56.6,40.0,28.14,2.164,2.759,0.05,log_20260424_153546.csv,222.25818333333333,0.5949999999999998,0.1,1.0
13337.585,-56.54,40.0,28.14,2.456,2.789,0.05,log_20260424_153546.csv,222.29308333333333,0.3330000000000002,0.1,1.0
13339.677,-56.53,40.0,28.14,2.232,2.789,0.05,log_20260424_153546.csv,222.32795,0.5569999999999999,0.1,1.0
13341.768,-56.42,40.0,28.14,2.281,2.887,0.05,log_20260424_153546.csv,222.3628,0.6059999999999999,0.1,1.0
13343.861,-56.41,40.0,28.14,2.378,2.779,0.05,log_20260424_153546.csv,222.39768333333333,0.4009999999999998,0.1,1.0
13345.953,-56.47,40.0,28.14,2.261,2.809,0.05,log_20260424_153546.csv,222.43255,0.548,0.1,1.0
13348.043,-56.4,40.0,28.14,2.378,2.936,0.05,log_20260424_153546.csv,222.46738333333332,0.5579999999999998,0.1,1.0
13350.135,-56.32,40.0,28.14,2.183,2.818,0.05,log_20260424_153546.csv,222.50225,0.6350000000000002,0.1,1.0
13352.227,-56.25,40.0,28.14,2.437,2.809,0.05,log_20260424_153546.csv,222.5371166666667,0.37200000000000033,0.1,1.0
13354.319,-56.28,40.0,28.14,2.251,2.72,0.05,log_20260424_153546.csv,222.57198333333332,0.4690000000000003,0.1,1.0
13356.411,-56.34,40.0,28.14,2.446,2.848,0.05,log_20260424_153546.csv,222.60685,0.4019999999999997,0.1,1.0
13358.502,-56.32,40.0,28.14,2.125,2.848,0.05,log_20260424_153546.csv,222.64170000000001,0.7229999999999999,0.1,1.0
13360.593,-56.24,40.0,28.14,2.446,2.809,0.05,log_20260424_153546.csv,222.67655000000002,0.363,0.1,1.0
13362.685,-56.27,40.0,28.15,2.134,2.652,0.05,log_20260424_153546.csv,222.71141666666665,0.5180000000000002,0.1,1.0
13364.777,-56.13,40.0,28.15,2.446,2.769,0.05,log_20260424_153546.csv,222.74628333333334,0.32299999999999995,0.1,1.0
13366.869,-56.24,40.0,28.15,2.407,2.799,0.05,log_20260424_153546.csv,222.78115,0.3919999999999999,0.1,1.0
13368.961,-56.24,40.0,28.15,2.3,2.75,0.05,log_20260424_153546.csv,222.81601666666666,0.4500000000000002,0.1,1.0
13371.052,-56.28,40.0,28.15,2.417,2.897,0.05,log_20260424_153546.csv,222.85086666666666,0.48,0.1,1.0
13373.144,-56.14,40.0,28.15,2.105,2.858,0.05,log_20260424_153546.csv,222.88573333333335,0.7530000000000001,0.1,1.0
13375.237,-56.14,40.0,28.15,2.437,2.936,0.05,log_20260424_153546.csv,222.92061666666666,0.4990000000000001,0.1,1.0
13377.328,-56.2,40.0,28.15,2.251,2.769,0.05,log_20260424_153546.csv,222.95546666666667,0.5180000000000002,0.1,1.0
13379.419,-56.17,40.0,28.14,2.193,2.818,0.05,log_20260424_153546.csv,222.99031666666667,0.625,0.1,1.0
13381.511,-56.13,40.0,28.14,2.359,2.809,0.05,log_20260424_153546.csv,223.02518333333333,0.4500000000000002,0.1,1.0
13383.602,-56.1,40.0,28.14,2.125,2.838,0.05,log_20260424_153546.csv,223.06003333333334,0.7130000000000001,0.1,1.0
13385.695,-56.06,40.0,28.14,2.417,2.887,0.05,log_20260424_153546.csv,223.09491666666665,0.4700000000000002,0.1,1.0
13387.787,-55.96,40.0,28.14,2.212,2.73,0.05,log_20260424_153546.csv,223.12978333333334,0.5179999999999998,0.1,1.0
13389.877,-55.91,40.0,28.14,2.31,2.897,0.05,log_20260424_153546.csv,223.16461666666666,0.5869999999999997,0.1,1.0
13391.97,-56.07,40.0,28.14,2.407,2.858,0.05,log_20260424_153546.csv,223.1995,0.45100000000000007,0.1,1.0
13394.062,-55.93,40.0,28.15,2.31,2.799,0.05,log_20260424_153546.csv,223.23436666666666,0.4889999999999999,0.1,1.0
13396.159,-56.02,40.0,28.14,2.407,2.809,0.05,log_20260424_153546.csv,223.26931666666667,0.40200000000000014,0.1,1.0
13398.25,-55.96,40.0,28.14,2.446,2.809,0.05,log_20260424_153546.csv,223.30416666666667,0.363,0.1,1.0
13400.345,-55.92,40.0,28.14,2.144,2.867,0.05,log_20260424_153546.csv,223.33908333333332,0.7229999999999999,0.1,1.0
13402.437,-55.86,40.0,28.14,2.417,2.828,0.05,log_20260424_153546.csv,223.37395,0.41100000000000003,0.1,1.0
13404.53,-56.0,40.0,28.14,2.066,2.74,0.05,log_20260424_153546.csv,223.40883333333335,0.6740000000000004,0.1,1.0
13406.621,-55.92,40.0,28.15,2.339,2.789,0.05,log_20260424_153546.csv,223.44368333333333,0.4500000000000002,0.1,1.0
13408.712,-55.86,40.0,28.15,2.32,2.838,0.05,log_20260424_153546.csv,223.47853333333333,0.5180000000000002,0.1,1.0
13410.803,-55.81,40.0,28.14,2.095,2.877,0.05,log_20260424_153546.csv,223.51338333333334,0.7819999999999996,0.1,1.0
13412.895,-55.87,40.0,28.15,2.505,2.926,0.05,log_20260424_153546.csv,223.54825,0.42100000000000026,0.1,1.0
13414.988,-55.78,40.0,28.14,2.164,2.789,0.05,log_20260424_153546.csv,223.58313333333334,0.625,0.1,1.0
13417.079,-55.92,40.0,28.14,2.476,2.907,0.05,log_20260424_153546.csv,223.61798333333334,0.43100000000000005,0.1,1.0
13419.17,-55.77,40.0,28.14,2.095,2.799,0.05,log_20260424_153546.csv,223.65283333333335,0.7039999999999997,0.1,1.0
13421.262,-55.8,40.0,28.15,2.388,2.887,0.05,log_20260424_153546.csv,223.6877,0.4990000000000001,0.1,1.0
13423.353,-55.74,40.0,28.14,2.222,2.838,0.05,log_20260424_153546.csv,223.72254999999998,0.6160000000000001,0.1,1.0
13425.446,-55.74,40.0,28.14,2.261,2.789,0.05,log_20260424_153546.csv,223.75743333333332,0.528,0.1,1.0
13427.538,-55.74,40.0,28.14,2.193,2.779,0.05,log_20260424_153546.csv,223.7923,0.5859999999999999,0.1,1.0
13429.628,-55.69,40.0,28.14,2.359,2.809,0.05,log_20260424_153546.csv,223.82713333333334,0.4500000000000002,0.1,1.0
13431.72,-55.69,40.0,28.14,2.407,2.848,0.05,log_20260424_153546.csv,223.862,0.44099999999999984,0.1,1.0
13433.812,-55.66,40.0,28.14,2.232,2.799,0.05,log_20260424_153546.csv,223.89686666666665,0.5669999999999997,0.1,1.0
13435.905,-55.66,40.0,28.14,2.437,2.799,0.05,log_20260424_153546.csv,223.93175000000002,0.3620000000000001,0.1,1.0
13437.997,-55.62,40.0,28.14,2.183,2.818,0.05,log_20260424_153546.csv,223.96661666666665,0.6350000000000002,0.1,1.0
13440.088,-55.61,40.0,28.15,2.437,2.769,0.05,log_20260424_153546.csv,224.00146666666666,0.3320000000000003,0.1,1.0
13442.179,-55.71,40.0,28.14,2.32,2.789,0.05,log_20260424_153546.csv,224.03631666666666,0.4690000000000003,0.1,1.0
13444.272,-55.66,40.0,28.14,2.349,2.877,0.05,log_20260424_153546.csv,224.0712,0.5279999999999996,0.1,1.0
13446.363,-55.54,40.0,28.14,2.193,2.74,0.05,log_20260424_153546.csv,224.10604999999998,0.5470000000000002,0.1,1.0
13448.455,-55.58,40.0,28.14,2.359,2.887,0.05,log_20260424_153546.csv,224.14091666666667,0.528,0.1,1.0
13450.546,-55.55,40.0,28.14,2.32,2.759,0.05,log_20260424_153546.csv,224.17576666666668,0.43900000000000006,0.1,1.0
13452.637,-55.54,40.0,28.14,2.378,2.858,0.05,log_20260424_153546.csv,224.21061666666668,0.48,0.1,1.0
13454.729,-55.55,40.0,28.14,2.281,2.867,0.05,log_20260424_153546.csv,224.2454833333333,0.5859999999999999,0.1,1.0
13456.822,-55.54,40.0,28.14,2.251,2.74,0.05,log_20260424_153546.csv,224.28036666666668,0.4890000000000003,0.1,1.0
13458.914,-55.49,40.0,28.14,2.476,2.848,0.05,log_20260424_153546.csv,224.31523333333334,0.3719999999999999,0.1,1.0
13461.005,-55.51,40.0,28.14,2.32,2.759,0.05,log_20260424_153546.csv,224.35008333333332,0.43900000000000006,0.1,1.0
13463.097,-55.42,40.0,28.14,2.359,2.779,0.05,log_20260424_153546.csv,224.38495,0.41999999999999993,0.1,1.0
13465.194,-55.45,40.0,28.15,2.193,2.701,0.05,log_20260424_153546.csv,224.41989999999998,0.508,0.1,1.0
13467.286,-55.41,40.0,28.16,2.232,2.877,0.05,log_20260424_153546.csv,224.45476666666667,0.6449999999999996,0.1,1.0
13469.38,-55.42,40.0,28.14,2.183,2.779,0.05,log_20260424_153546.csv,224.48966666666666,0.5960000000000001,0.1,1.0
13471.472,-55.49,40.0,28.14,2.563,2.877,0.05,log_20260424_153546.csv,224.52453333333332,0.3139999999999996,0.1,1.0
13473.565,-55.29,40.0,28.14,2.144,2.867,0.05,log_20260424_153546.csv,224.55941666666666,0.7229999999999999,0.1,1.0
13475.656,-55.34,40.0,28.14,2.407,2.858,0.05,log_20260424_153546.csv,224.59426666666667,0.45100000000000007,0.1,1.0
13477.748,-55.32,40.0,28.15,2.359,2.887,0.05,log_20260424_153546.csv,224.62913333333333,0.528,0.1,1.0
13479.839,-55.27,40.0,28.15,2.476,2.867,0.05,log_20260424_153546.csv,224.66398333333333,0.391,0.1,1.0
13481.93,-55.34,40.0,28.15,2.173,2.828,0.05,log_20260424_153546.csv,224.69883333333334,0.6549999999999998,0.1,1.0
13484.023,-55.23,40.0,28.14,2.368,2.701,0.05,log_20260424_153546.csv,224.73371666666665,0.3330000000000002,0.1,1.0
13486.115,-55.23,40.0,28.14,2.261,2.838,0.05,log_20260424_153546.csv,224.76858333333334,0.577,0.1,1.0
13488.206,-55.26,40.0,28.14,2.388,2.818,0.05,log_20260424_153546.csv,224.80343333333334,0.43000000000000016,0.1,1.0
13490.297,-55.27,40.0,28.14,2.203,2.838,0.05,log_20260424_153546.csv,224.83828333333335,0.6350000000000002,0.1,1.0
13492.388,-55.19,40.0,28.14,2.349,2.897,0.05,log_20260424_153546.csv,224.87313333333336,0.5479999999999996,0.1,1.0
13494.481,-55.19,40.0,28.14,2.485,2.838,0.05,log_20260424_153546.csv,224.90801666666667,0.3530000000000002,0.1,1.0
13496.573,-55.05,40.0,28.14,2.339,2.848,0.05,log_20260424_153546.csv,224.94288333333333,0.5089999999999999,0.1,1.0
13498.664,-55.12,40.0,28.14,2.554,2.858,0.05,log_20260424_153546.csv,224.97773333333333,0.30400000000000027,0.1,1.0
13500.755,-55.1,40.0,28.14,2.164,2.838,0.05,log_20260424_153546.csv,225.0125833333333,0.6739999999999999,0.1,1.0
13502.848,-55.2,40.0,28.15,2.349,2.779,0.05,log_20260424_153546.csv,225.04746666666668,0.4299999999999997,0.1,1.0
13504.94,-55.07,40.0,28.14,2.271,2.858,0.05,log_20260424_153546.csv,225.08233333333334,0.5870000000000002,0.1,1.0
13507.032,-55.14,40.0,28.15,2.203,2.809,0.05,log_20260424_153546.csv,225.1172,0.6060000000000003,0.1,1.0
13509.124,-55.12,40.0,28.14,2.339,2.809,0.05,log_20260424_153546.csv,225.15206666666666,0.4700000000000002,0.1,1.0
13511.214,-54.99,40.0,28.14,2.281,2.809,0.05,log_20260424_153546.csv,225.1869,0.528,0.1,1.0
13513.306,-55.07,40.0,28.14,2.505,2.779,0.05,log_20260424_153546.csv,225.22176666666667,0.274,0.1,1.0
13515.399,-55.01,40.0,28.14,2.193,2.858,0.05,log_20260424_153546.csv,225.25664999999998,0.665,0.1,1.0
13517.49,-54.99,40.0,28.14,2.485,2.789,0.05,log_20260424_153546.csv,225.29149999999998,0.30400000000000027,0.1,1.0
13519.582,-55.02,40.0,28.14,2.203,2.818,0.05,log_20260424_153546.csv,225.32636666666667,0.6150000000000002,0.1,1.0
13521.672,-55.05,40.0,28.14,2.583,2.887,0.05,log_20260424_153546.csv,225.3612,0.3039999999999998,0.1,1.0
13523.764,-54.86,40.0,28.16,2.32,2.858,0.05,log_20260424_153546.csv,225.39606666666666,0.5380000000000003,0.1,1.0
13525.858,-54.91,40.0,28.14,2.31,2.74,0.05,log_20260424_153546.csv,225.43096666666668,0.43000000000000016,0.1,1.0
13527.949,-54.82,40.0,28.14,2.359,2.809,0.05,log_20260424_153546.csv,225.46581666666668,0.4500000000000002,0.1,1.0
13530.041,-54.87,40.0,28.15,2.125,2.71,0.05,log_20260424_153546.csv,225.5006833333333,0.585,0.1,1.0
13532.132,-54.92,40.0,28.15,2.446,2.72,0.05,log_20260424_153546.csv,225.53553333333332,0.274,0.1,1.0
13534.228,-54.87,40.0,28.14,2.212,2.671,0.05,log_20260424_153546.csv,225.57046666666665,0.45899999999999963,0.1,1.0
13536.321,-54.82,40.0,28.14,2.32,2.916,0.05,log_20260424_153546.csv,225.60535,0.5960000000000001,0.1,1.0
13538.413,-54.82,40.0,28.14,2.359,2.887,0.05,log_20260424_153546.csv,225.64021666666667,0.528,0.1,1.0
13540.507,-54.79,40.0,28.14,2.281,2.867,0.05,log_20260424_153546.csv,225.67511666666667,0.5859999999999999,0.1,1.0
13542.599,-54.79,40.0,28.14,2.437,2.809,0.05,log_20260424_153546.csv,225.70998333333333,0.37200000000000033,0.1,1.0
13544.691,-54.79,40.0,28.14,2.32,2.809,0.05,log_20260424_153546.csv,225.74485,0.4890000000000003,0.1,1.0
13546.783,-54.79,40.0,28.14,2.222,2.769,0.05,log_20260424_153546.csv,225.77971666666664,0.5470000000000002,0.1,1.0
13548.875,-54.72,40.0,28.15,2.388,2.818,0.05,log_20260424_153546.csv,225.81458333333333,0.43000000000000016,0.1,1.0
13550.965,-54.72,40.0,28.14,2.349,2.799,0.05,log_20260424_153546.csv,225.84941666666666,0.44999999999999973,0.1,1.0
13553.057,-54.63,40.0,28.15,2.563,2.828,0.05,log_20260424_153546.csv,225.88428333333334,0.2649999999999997,0.1,1.0
13555.15,-54.66,40.0,28.14,2.154,2.838,0.05,log_20260424_153546.csv,225.91916666666665,0.6840000000000002,0.1,1.0
13557.241,-54.7,40.0,28.14,2.485,2.936,0.05,log_20260424_153546.csv,225.95401666666666,0.45100000000000007,0.1,1.0
13559.333,-54.59,40.0,28.14,2.32,2.867,0.05,log_20260424_153546.csv,225.98888333333335,0.5470000000000002,0.1,1.0
13561.424,-54.69,40.0,28.14,2.417,2.848,0.05,log_20260424_153546.csv,226.02373333333335,0.43100000000000005,0.1,1.0
13563.515,-54.73,40.0,28.14,2.281,2.73,0.05,log_20260424_153546.csv,226.05858333333333,0.44899999999999984,0.1,1.0
