time_s,temp0_C,temp1_C,temp2_C,temp3_C,temp4_C,temp5_C,temp6_C,temp7_C,temp8_C,temp9_C,valve,mode
720.521,nan,-4.59,-116.18,8.78,-59.77,nan,nan,nan,nan,nan,1,O
721.525,nan,-4.66,-115.60,8.70,-59.88,nan,nan,nan,nan,nan,1,O
722.531,nan,-4.68,-115.07,8.79,-60.00,nan,nan,nan,nan,nan,1,O
723.535,nan,-4.68,-114.83,8.77,-60.09,nan,nan,nan,nan,nan,1,O
724.540,nan,-4.73,-114.97,8.79,-60.10,nan,nan,nan,nan,nan,1,O
725.545,nan,-4.78,-115.31,8.80,-60.21,nan,nan,nan,nan,nan,1,O
726.550,nan,-4.76,-115.73,8.82,-60.40,nan,nan,nan,nan,nan,1,O
727.556,nan,-4.74,-115.99,8.80,-60.58,nan,nan,nan,nan,nan,1,O
728.560,nan,-4.76,-116.42,8.74,-60.76,nan,nan,nan,nan,nan,1,O
729.565,nan,-4.80,-116.82,8.76,-60.91,nan,nan,nan,nan,nan,1,O
730.570,nan,-4.85,-117.08,8.70,-61.23,nan,nan,nan,nan,nan,1,O
731.575,nan,-4.80,-117.22,8.79,-61.43,nan,nan,nan,nan,nan,1,O
732.580,nan,-4.94,-117.58,8.79,-61.69,nan,nan,nan,nan,nan,1,O
733.585,nan,-4.81,-117.85,8.74,-61.95,nan,nan,nan,nan,nan,1,O
734.590,nan,-4.89,-118.05,8.72,-62.23,nan,nan,nan,nan,nan,1,O
735.595,nan,-4.91,-118.10,8.71,-62.63,nan,nan,nan,nan,nan,1,O
736.601,nan,-4.89,-118.41,8.71,-62.98,nan,nan,nan,nan,nan,1,O
737.605,nan,-5.02,-118.63,8.72,-63.32,nan,nan,nan,nan,nan,1,O
738.610,nan,-4.93,-118.77,8.77,-63.66,nan,nan,nan,nan,nan,1,O
739.615,nan,-4.93,-119.04,8.66,-64.05,nan,nan,nan,nan,nan,1,O
740.620,nan,-5.01,-119.11,8.69,-64.40,nan,nan,nan,nan,nan,1,O
741.625,nan,-4.95,-119.30,8.69,-64.83,nan,nan,nan,nan,nan,1,O
742.630,nan,-4.98,-119.58,8.63,-65.13,nan,nan,nan,nan,nan,1,O
743.635,nan,-5.08,-119.77,8.70,-65.48,nan,nan,nan,nan,nan,1,O
744.640,nan,-5.05,-119.96,8.72,-65.87,nan,nan,nan,nan,nan,1,O
745.645,nan,-5.01,-120.17,8.66,-66.14,nan,nan,nan,nan,nan,1,O
746.650,nan,-5.03,-120.10,8.65,-66.41,nan,nan,nan,nan,nan,1,O
747.655,nan,-5.13,-119.84,8.70,-66.57,nan,nan,nan,nan,nan,1,O
748.660,nan,-5.11,-119.34,8.60,-66.73,nan,nan,nan,nan,nan,1,O
749.665,nan,-5.11,-118.83,8.69,-66.84,nan,nan,nan,nan,nan,1,O
750.669,nan,-5.09,-118.33,8.63,-66.81,nan,nan,nan,nan,nan,1,O
751.675,nan,-5.05,-117.77,8.65,-66.87,nan,nan,nan,nan,nan,1,O
752.679,nan,-5.05,-117.16,8.60,-66.87,nan,nan,nan,nan,nan,1,O
753.685,nan,-5.09,-117.09,8.66,-66.95,nan,nan,nan,nan,nan,1,O
754.690,nan,-5.15,-117.23,8.65,-67.00,nan,nan,nan,nan,nan,1,O
755.695,nan,-5.18,-117.62,8.63,-67.03,nan,nan,nan,nan,nan,1,O
756.700,nan,-5.16,-118.05,8.65,-67.09,nan,nan,nan,nan,nan,1,O
757.704,nan,-5.20,-118.46,8.61,-67.31,nan,nan,nan,nan,nan,1,O
758.710,nan,-5.18,-118.69,8.60,-67.30,nan,nan,nan,nan,nan,1,O
759.714,nan,-5.23,-118.95,8.56,-67.59,nan,nan,nan,nan,nan,1,O
760.720,nan,-5.23,-119.30,8.61,-67.75,nan,nan,nan,nan,nan,1,O
761.724,nan,-5.23,-119.45,8.61,-68.00,nan,nan,nan,nan,nan,1,O
762.730,nan,-5.23,-119.87,8.59,-68.30,nan,nan,nan,nan,nan,1,O
763.735,nan,-5.34,-120.09,8.63,-68.60,nan,nan,nan,nan,nan,1,O
764.740,nan,-5.29,-120.31,8.54,-68.84,nan,nan,nan,nan,nan,1,O
765.745,nan,-5.34,-120.54,8.57,-69.08,nan,nan,nan,nan,nan,1,O
766.749,nan,-5.37,-120.82,8.57,-69.42,nan,nan,nan,nan,nan,1,O
767.755,nan,-5.34,-120.93,8.52,-69.81,nan,nan,nan,nan,nan,1,O
768.759,nan,-5.31,-121.10,8.63,-70.16,nan,nan,nan,nan,nan,1,O
769.765,nan,-5.37,-121.30,8.59,-70.49,nan,nan,nan,nan,nan,1,O
770.769,nan,-5.35,-121.44,8.52,-70.82,nan,nan,nan,nan,nan,1,O
771.775,nan,-5.37,-121.70,8.52,-71.36,nan,nan,nan,nan,nan,1,O
772.780,nan,-5.39,-121.79,8.54,-71.68,nan,nan,nan,nan,nan,1,O
773.784,nan,-5.35,-121.95,8.57,-72.11,nan,nan,nan,nan,nan,1,O
774.790,nan,-5.44,-122.09,8.55,-72.27,nan,nan,nan,nan,nan,1,O
775.794,nan,-5.39,-121.98,8.48,-72.52,nan,nan,nan,nan,nan,1,O
776.800,nan,-5.39,-121.59,8.52,-72.66,nan,nan,nan,nan,nan,1,O
777.804,nan,-5.48,-121.10,8.57,-72.70,nan,nan,nan,nan,nan,1,O
778.810,nan,-5.48,-120.52,8.50,-72.73,nan,nan,nan,nan,nan,1,O
779.814,nan,-5.46,-120.09,8.48,-72.72,nan,nan,nan,nan,nan,1,O
780.819,nan,-5.48,-119.59,8.55,-72.84,nan,nan,nan,nan,nan,1,O
781.825,nan,-5.48,-119.42,8.52,-72.77,nan,nan,nan,nan,nan,1,O
782.829,nan,-5.50,-119.61,8.46,-72.70,nan,nan,nan,nan,nan,1,O
783.835,nan,-5.48,-119.95,8.44,-72.73,nan,nan,nan,nan,nan,1,O
784.839,nan,-5.50,-120.31,8.50,-72.80,nan,nan,nan,nan,nan,1,O
785.845,nan,-5.54,-120.54,8.48,-72.94,nan,nan,nan,nan,nan,1,O
786.849,nan,-5.52,-120.95,8.52,-73.09,nan,nan,nan,nan,nan,1,O
787.854,nan,-5.58,-121.24,8.50,-73.30,nan,nan,nan,nan,nan,1,O
788.859,nan,-5.54,-121.51,8.46,-73.55,nan,nan,nan,nan,nan,1,O
789.864,nan,-5.50,-121.76,8.41,-73.86,nan,nan,nan,nan,nan,1,O
790.870,nan,-5.59,-122.12,8.35,-74.09,nan,nan,nan,nan,nan,1,O
791.874,nan,-5.63,-122.18,8.45,-74.40,nan,nan,nan,nan,nan,1,O
792.880,nan,-5.62,-122.45,8.45,-74.75,nan,nan,nan,nan,nan,1,O
793.884,nan,-5.54,-122.64,8.38,-75.07,nan,nan,nan,nan,nan,1,O
794.889,nan,-5.60,-122.89,8.39,-75.35,nan,nan,nan,nan,nan,1,O
795.894,nan,-5.64,-123.05,8.37,-75.84,nan,nan,nan,nan,nan,1,O
796.899,nan,-5.62,-123.24,8.34,-76.22,nan,nan,nan,nan,nan,1,O
797.904,nan,-5.72,-123.48,8.41,-76.47,nan,nan,nan,nan,nan,1,O
798.909,nan,-5.71,-123.44,8.33,-76.91,nan,nan,nan,nan,nan,1,O
799.915,nan,-5.63,-123.78,8.43,-77.32,nan,nan,nan,nan,nan,1,O
800.919,nan,-5.68,-123.95,8.38,-77.70,nan,nan,nan,nan,nan,1,O
801.924,nan,-5.73,-123.99,8.35,-78.06,nan,nan,nan,nan,nan,1,O
802.929,nan,-5.72,-124.34,8.39,-78.43,nan,nan,nan,nan,nan,1,O
803.934,nan,-5.79,-124.55,8.38,-78.70,nan,nan,nan,nan,nan,1,O
804.939,nan,-5.72,-124.44,8.33,-78.82,nan,nan,nan,nan,nan,1,O
805.944,nan,-5.73,-124.05,8.34,-78.89,nan,nan,nan,nan,nan,1,O
806.949,nan,-5.72,-123.63,8.33,-79.02,nan,nan,nan,nan,nan,1,O
807.954,nan,-5.85,-123.12,8.38,-79.10,nan,nan,nan,nan,nan,1,O
808.960,nan,-5.84,-122.53,8.39,-78.97,nan,nan,nan,nan,nan,1,O
809.964,nan,-5.80,-122.05,8.35,-78.89,nan,nan,nan,nan,nan,1,O
810.969,nan,-5.83,-122.07,8.34,-78.95,nan,nan,nan,nan,nan,1,O
811.974,nan,-5.81,-122.25,8.29,-78.84,nan,nan,nan,nan,nan,1,O
812.979,nan,-5.90,-122.39,8.30,-78.87,nan,nan,nan,nan,nan,1,O
813.984,nan,-5.85,-122.77,8.27,-78.99,nan,nan,nan,nan,nan,1,O
814.989,nan,-5.86,-122.92,8.22,-79.17,nan,nan,nan,nan,nan,1,O
815.994,nan,-5.86,-123.34,8.27,-79.43,nan,nan,nan,nan,nan,1,O
816.999,nan,-5.88,-123.67,8.23,-79.62,nan,nan,nan,nan,nan,1,O
818.004,nan,-5.89,-123.92,8.35,-79.87,nan,nan,nan,nan,nan,1,O
819.009,nan,-5.91,-124.16,8.28,-80.18,nan,nan,nan,nan,nan,1,O
820.014,nan,-5.86,-124.38,8.20,-80.48,nan,nan,nan,nan,nan,1,O
821.019,nan,-5.99,-124.46,8.24,-80.86,nan,nan,nan,nan,nan,1,O
822.024,nan,-5.91,-124.81,8.30,-81.23,nan,nan,nan,nan,nan,1,O
823.029,nan,-5.95,-124.92,8.28,-81.58,nan,nan,nan,nan,nan,1,O
824.034,nan,-5.94,-125.21,8.22,-82.00,nan,nan,nan,nan,nan,1,O
825.039,nan,-5.91,-125.34,8.20,-82.40,nan,nan,nan,nan,nan,1,O
826.044,nan,-5.99,-125.46,8.24,-82.61,nan,nan,nan,nan,nan,1,O
827.048,nan,-6.02,-125.66,8.27,-82.98,nan,nan,nan,nan,nan,1,O
828.054,nan,-5.94,-125.75,8.17,-83.29,nan,nan,nan,nan,nan,1,O
829.059,nan,-6.02,-125.89,8.13,-83.58,nan,nan,nan,nan,nan,1,O
830.064,nan,-6.02,-126.11,8.13,-83.77,nan,nan,nan,nan,nan,1,O
831.069,nan,-5.99,-126.33,8.17,-83.91,nan,nan,nan,nan,nan,1,O
832.074,nan,-5.99,-126.60,8.18,-84.01,nan,nan,nan,nan,nan,1,O
833.079,nan,-6.06,-126.48,8.12,-84.04,nan,nan,nan,nan,nan,1,O
834.083,nan,-6.13,-126.20,8.13,-84.01,nan,nan,nan,nan,nan,1,O
835.089,nan,-6.02,-125.79,8.20,-83.97,nan,nan,nan,nan,nan,1,O
836.093,nan,-6.11,-125.30,8.18,-83.87,nan,nan,nan,nan,nan,1,O
837.099,nan,-6.02,-124.89,8.11,-83.83,nan,nan,nan,nan,nan,1,O
838.104,nan,-6.10,-124.53,8.16,-83.73,nan,nan,nan,nan,nan,1,O
839.109,nan,-6.13,-124.41,8.16,-83.59,nan,nan,nan,nan,nan,1,O
840.114,nan,-6.11,-124.63,8.17,-83.53,nan,nan,nan,nan,nan,1,O
841.118,nan,-6.07,-124.92,8.09,-83.71,nan,nan,nan,nan,nan,1,O
842.124,nan,-6.06,-125.05,8.15,-83.92,nan,nan,nan,nan,nan,1,O
843.128,nan,-6.16,-125.30,8.12,-84.15,nan,nan,nan,nan,nan,1,O
844.134,nan,-6.21,-125.53,8.11,-84.42,nan,nan,nan,nan,nan,1,O
845.138,nan,-6.19,-125.79,8.15,-84.77,nan,nan,nan,nan,nan,1,O
846.144,nan,-6.25,-126.09,8.07,-84.95,nan,nan,nan,nan,nan,1,O
847.149,nan,-6.21,-126.18,8.00,-85.12,nan,nan,nan,nan,nan,1,O
848.154,nan,-6.20,-126.44,8.07,-85.37,nan,nan,nan,nan,nan,1,O
849.159,nan,-6.19,-126.55,8.07,-85.63,nan,nan,nan,nan,nan,1,O
850.163,nan,-6.30,-126.60,8.07,-85.66,nan,nan,nan,nan,nan,1,O
851.169,nan,-6.25,-126.81,8.05,-85.68,nan,nan,nan,nan,nan,1,O
852.173,nan,-6.27,-127.10,7.98,-85.72,nan,nan,nan,nan,nan,1,O
853.179,nan,-6.25,-127.18,7.98,-85.81,nan,nan,nan,nan,nan,1,O
854.183,nan,-6.29,-127.32,8.02,-85.86,nan,nan,nan,nan,nan,1,O
855.189,nan,-6.27,-127.41,7.94,-85.90,nan,nan,nan,nan,nan,1,O
856.194,nan,-6.20,-127.58,8.00,-85.81,nan,nan,nan,nan,nan,1,O
857.198,nan,-6.31,-127.76,7.95,-85.81,nan,nan,nan,nan,nan,1,O
858.204,nan,-6.31,-127.99,8.00,-85.72,nan,nan,nan,nan,nan,1,O
859.208,nan,-6.38,-128.05,8.00,-85.65,nan,nan,nan,nan,nan,1,O
860.214,nan,-6.23,-128.34,7.98,-85.68,nan,nan,nan,nan,nan,1,O
861.218,nan,-6.27,-128.50,7.98,-85.59,nan,nan,nan,nan,nan,1,O
862.224,nan,-6.34,-128.29,7.89,-85.54,nan,nan,nan,nan,nan,1,O
863.228,nan,-6.31,-128.05,7.92,-85.49,nan,nan,nan,nan,nan,1,O
864.234,nan,-6.38,-127.61,7.96,-85.37,nan,nan,nan,nan,nan,1,O
865.239,nan,-6.38,-127.20,7.91,-85.27,nan,nan,nan,nan,nan,1,O
866.243,nan,-6.31,-126.63,7.87,-85.22,nan,nan,nan,nan,nan,1,O
867.249,nan,-6.32,-126.45,7.95,-85.04,nan,nan,nan,nan,nan,1,O
868.253,nan,-6.34,-126.55,7.91,-84.99,nan,nan,nan,nan,nan,1,O
869.259,nan,-6.40,-126.81,7.87,-85.18,nan,nan,nan,nan,nan,1,O
870.263,nan,-6.38,-126.89,7.89,-85.25,nan,nan,nan,nan,nan,1,O
871.269,nan,-6.44,-127.05,7.83,-85.31,nan,nan,nan,nan,nan,1,O
872.273,nan,-6.34,-127.41,7.87,-85.25,nan,nan,nan,nan,nan,1,O
873.278,nan,-6.40,-127.37,7.85,-85.28,nan,nan,nan,nan,nan,1,O
874.284,nan,-6.45,-127.58,7.89,-85.31,nan,nan,nan,nan,nan,1,O
875.288,nan,-6.44,-127.59,7.91,-85.37,nan,nan,nan,nan,nan,1,O
876.294,nan,-6.46,-127.85,7.84,-85.37,nan,nan,nan,nan,nan,1,O
877.298,nan,-6.50,-128.01,7.85,-85.39,nan,nan,nan,nan,nan,1,O
878.304,nan,-6.48,-128.20,7.78,-85.28,nan,nan,nan,nan,nan,1,O
879.308,nan,-6.48,-128.36,7.80,-85.31,nan,nan,nan,nan,nan,1,O
880.314,nan,-6.44,-128.41,7.79,-85.33,nan,nan,nan,nan,nan,1,O
881.318,nan,-6.48,-128.56,7.89,-85.41,nan,nan,nan,nan,nan,1,O
882.323,nan,-6.52,-128.78,7.72,-85.41,nan,nan,nan,nan,nan,1,O
883.329,nan,-6.42,-128.98,7.70,-85.39,nan,nan,nan,nan,nan,1,O
884.333,nan,-6.52,-129.16,7.83,-85.46,nan,nan,nan,nan,nan,1,O
885.339,nan,-6.48,-129.44,7.76,-85.43,nan,nan,nan,nan,nan,1,O
886.343,nan,-6.54,-129.60,7.73,-85.43,nan,nan,nan,nan,nan,1,O
887.349,nan,-6.55,-129.77,7.77,-85.46,nan,nan,nan,nan,nan,1,O
888.353,nan,-6.48,-130.09,7.76,-85.52,nan,nan,nan,nan,nan,1,O
889.359,nan,-6.59,-130.27,7.74,-85.63,nan,nan,nan,nan,nan,1,O
890.363,nan,-6.59,-130.65,7.72,-85.60,nan,nan,nan,nan,nan,1,O
891.369,nan,-6.60,-131.24,7.70,-85.65,nan,nan,nan,nan,nan,1,O
892.374,nan,-6.54,-131.48,7.72,-85.57,nan,nan,nan,nan,nan,1,O
893.378,nan,-6.54,-131.34,7.73,-85.54,nan,nan,nan,nan,nan,1,O
894.384,nan,-6.60,-131.08,7.74,-85.59,nan,nan,nan,nan,nan,1,O
895.388,nan,-6.59,-130.80,7.70,-85.59,nan,nan,nan,nan,nan,1,O
896.394,nan,-6.63,-130.34,7.72,-85.57,nan,nan,nan,nan,nan,1,O
897.398,nan,-6.60,-129.88,7.67,-85.49,nan,nan,nan,nan,nan,1,O
898.404,nan,-6.63,-129.44,7.62,-85.51,nan,nan,nan,nan,nan,1,O
899.408,nan,-6.59,-129.40,7.70,-85.43,nan,nan,nan,nan,nan,1,O
900.413,nan,-6.59,-129.49,7.70,-85.52,nan,nan,nan,nan,nan,1,O
901.419,nan,-6.59,-129.82,7.70,-85.54,nan,nan,nan,nan,nan,1,O
902.423,nan,-6.59,-129.91,7.72,-85.59,nan,nan,nan,nan,nan,1,O
903.429,nan,-6.67,-130.06,7.66,-85.57,nan,nan,nan,nan,nan,1,O
904.433,nan,-6.71,-130.21,7.61,-85.65,nan,nan,nan,nan,nan,1,O
905.439,nan,-6.66,-130.34,7.70,-85.60,nan,nan,nan,nan,nan,1,O
906.443,nan,-6.66,-130.43,7.57,-85.63,nan,nan,nan,nan,nan,1,O
907.448,nan,-6.73,-130.71,7.59,-85.69,nan,nan,nan,nan,nan,1,O
908.453,nan,-6.65,-130.97,7.59,-85.81,nan,nan,nan,nan,nan,1,O
909.458,nan,-6.63,-131.09,7.57,-85.81,nan,nan,nan,nan,nan,1,O
910.464,nan,-6.68,-131.45,7.59,-85.83,nan,nan,nan,nan,nan,1,O
911.468,nan,-6.75,-131.59,7.55,-85.77,nan,nan,nan,nan,nan,1,O
912.474,nan,-6.79,-131.93,7.59,-85.87,nan,nan,nan,nan,nan,1,O
913.478,nan,-6.68,-132.12,7.53,-85.98,nan,nan,nan,nan,nan,1,O
914.483,nan,-6.75,-132.36,7.57,-85.98,nan,nan,nan,nan,nan,1,O
915.488,nan,-6.72,-132.64,7.59,-86.01,nan,nan,nan,nan,nan,1,O
916.493,nan,-6.76,-132.86,7.56,-86.16,nan,nan,nan,nan,nan,1,O
917.498,nan,-6.70,-133.18,7.56,-86.16,nan,nan,nan,nan,nan,1,O
918.503,nan,-6.80,-133.41,7.56,-86.27,nan,nan,nan,nan,nan,1,O
